t,plant,axis,metamer,organ,element,Ag,Nstruct,Tr,Ts,green_area,is_growing,mstruct,amino_acids,cytokinins,fructan,nitrates,proteins,starch,sucrose,triosesP,Photosynthesis,R_Nnit_red,R_phloem_loading,R_residual,R_maintenance,Transpiration,sum_respi,Amino_Acids_import,D_Fructan,D_Proteins,D_Starch,D_cytokinins,Loading_Amino_Acids,Loading_Sucrose,Nitrates_import,Regul_S_Fructan,S_Fructan,S_Starch,S_Sucrose,S_Amino_Acids,S_Proteins,cytokinins_import,k_proteins,Total_Organic_Nitrogen,nb_replications
24,1,MS,1,sheath,StemElement,0.0,0.00029999999999999997,0.15640557399999999,11.166488409999999,0.000174251,False,0.01,2.7993777223801657,1.4101437417446727,0.30593059104841336,0.00089004120501959857,0.61783321012677939,0.062061992377903913,20.923270860151156,-1.4247384030300203e-06,0.0,0.0,0.00010723313164564524,0.11158234185879083,0.082137380311010935,2.7253827675073997e-05,0.11168957499043648,0.046611985363546431,0.30593059104841336,0.056606952818402667,8.936926902418163,1.5229552410842464,0.21390071705049662,1.787218860760754,0.00093264179698305052,1.2259196182127802e-07,0.00013019830090857143,0.0,0.0,0,3.9787146226100667,4.4577374285689947e-06,2.5450482918263349e-07,24.845782361078371,1.0
24,1,MS,2,blade,LeafElement1,0.0,0.00059999999999999995,0.16304086100000001,11.354973490000001,0.00028853,False,0.02,5.9809409047342044,2.8216809469820152,0.48333256460307583,0.0015306309750449131,1.4290515721848698,0.26371246243174723,53.680452805412287,-5.2619003834629075e-06,0.0,0.0,0.00094221962420675193,0.25407191070631863,0.16643505708297263,4.7042179624330005e-05,0.25501413033052539,0.080455832269169095,0.48333256460307583,0.065405123717153735,18.987297295085803,1.5237077113702884,0.51430368808064941,7.8518302017229331,0.0016098106828113807,1.1565801001396397e-08,1.4543728395660893e-05,0.0,0.0,0,4.0467760970898103,7.694393878648909e-06,2.5426779935806642e-07,50.267135334061926,1.0
24,1,MS,2,sheath,StemElement,0.0,0.00036000000000000002,0.0,0.0,1.26e-06,False,0.012,2.736741323687351,1.6870604820548614,0.31959352997057966,0.0,0.75067497475538003,0.0,18.672048825565817,0.0,0.0,0.0,0,0.051913599092923791,0.045454543200000003,0.0,0.051913599092923791,0.0,0.31959352997057966,0.057643038200035079,0.0,1.5183544338493753,-0.027170651826156609,-0.074996352164176119,0.0,0.015,12.816376993259301,0.0,0.0,0,3.7539685574437223,0.0,2.5596092467235468e-07,29.201702012728447,1.0
24,1,MS,3,blade,LeafElement1,0.0,0.00066,0.163841282,11.377712750000001,0.00022900700000000001,False,0.022000000000000002,6.2184032268494756,3.1010425689677956,0.66523395497485283,0.0012242659928713728,1.6660876221250331,0.2465742635039373,58.016695756404516,-5.1375786659144167e-06,0.0,0.0,0.0010389903289269569,0.27561001940588814,0.18336735241695706,3.7520800466974002e-05,0.2766490097348151,0.064171499983273067,0.66523395497485283,0.069440054482063626,16.139406338439528,1.5223299884023722,0.38703905926193005,7.8711388555072483,0.0012839835632983652,1.5281065586001977e-08,1.8995760773676597e-05,0.0,0.0,0,3.9888060146477446,6.137041687706528e-06,2.5470202339073244e-07,55.027347991831654,1.0
24,1,MS,3,sheath,StemElement,0.0,0.00042000000000000002,0.0,0.0,4.0600000000000001e-06,False,0.013999999999999999,3.1676562992396007,1.9682372290640073,0.8513379794505983,0.0,0.89041085913364937,0.0,18.911924399307289,0.0,0.0,0.0,0,0.056120108342075037,0.053030300399999994,0.0,0.056120108342075037,0.0,0.8513379794505983,0.058605528045125359,0.0,1.5183544338493773,-0.038930298522912257,-0.76143390880182638,0.0,0.015,11.486017476982539,0.0,0.0,0,3.7448842240475608,0.0,2.5596092467235409e-07,34.058067158373248,1.0
24,1,MS,4,blade,LeafElement1,0.0,2.2500000000000001e-05,0.165061973,11.41239245,2.5400000000000001e-05,True,0.00069971699999999998,0.16390358731646451,0.00018207576191935508,0.0090720096861022677,0.00013538780051533593,0.0062753246073685553,0.0061111918347528755,1.106275294796019,-1.5233438042610119e-07,0.0,0.0,0,0.006824765299942818,0.005846093029099015,4.1925741141999999e-06,0.006824765299942818,0.00717052318582782,0.0090720096861022677,0.080714084900197519,12.57667920322665,0.002810305064374647,0.0078414674915381604,-0.02415808147051865,0.00014347231891497942,0.015,12.973002891422412,0.0,0.0,0,3.7844074150137876,6.8575301692436832e-07,2.499959978953633e-06,1.7773217690666903,1.0
28,1,MS,1,blade,LeafElement1,0.0,0.00054000000000000001,0.111285922,10.24526352,0.00029428400000000002,False,0.018000000000000002,5.018782832743538,2.5130857554292483,0.50635050666483439,0.002747131861481413,1.2595070536685578,0.058533376185226846,43.103307195325485,-4.8743799149780216e-06,0.0,0.0,0.00051943194708079182,0.19996982170223576,0.13870167954363777,3.2749666269848003e-05,0.20048925364931655,0.059506260758352629,0.50635050666483439,0.065325466306414892,4.682670094818147,1.5078514532575489,0.34808904997727419,4.8095550655628863,0.0012702156378776551,3.6686012544195679e-08,4.2768572820784364e-05,0.0,0.0,0,3.974525653856444,4.4535856934917413e-06,2.5932949766395451e-07,44.849718457840666,1.0
28,1,MS,1,sheath,StemElement,0.0,0.00029999999999999997,0.107704624,10.142548550000001,0.000174251,False,0.01,2.6164044591705777,1.3949990854974637,0.30288923785079913,0.0015752520449148915,0.65665046288475937,0.014679764430931231,19.421685305782272,-1.4247384030300203e-06,0.0,0.0,7.0067418366613195e-05,0.099567839960326185,0.076509821050862487,1.8767638436624e-05,0.099637907378692797,0.03410086617146503,0.30288923785079913,0.061399926155025132,2.1138860780540973,1.5065990123372606,0.14562987225502952,1.1677903061102197,0.00072791422153152194,4.3943175839306091e-07,0.00044257380146022754,0.0,0.0,0,3.9068041860454703,2.5521874132478688e-06,2.5973536922726186e-07,24.701626350626764,1.0
28,1,MS,2,blade,LeafElement1,0.0,0.00059999999999999995,0.111797433,10.259934510000001,0.00028853,False,0.02,5.5310938104249772,2.7913760155212994,0.47376327939918311,0.0027083383759606353,1.5077803430478751,0.062376934379198883,47.409413218104149,-5.2619003834629075e-06,0.0,0.0,0.00059466983230051684,0.22159906986150565,0.15426977686396875,3.2256913343490002e-05,0.22219373969380618,0.058610926928575661,0.47376327939918311,0.070426830850461822,4.49113927530232,1.5073430483815016,0.35375576681320892,4.9555819358376398,0.0012511039172417057,4.6004830278101721e-08,5.3265412702256517e-05,0.0,0.0,0,3.9659453630693045,4.3865768462817585e-06,2.594941452814996e-07,49.896017010615708,1.0
28,1,MS,2,sheath,StemElement,0.0,0.00036000000000000002,0.0,0.0,1.26e-06,False,0.012,2.7096038708040977,1.6689390265546176,0.46828297826924348,0.0,0.7949390101224284,0.0,18.562695908932973,0.0,0.0,0.0,0,0.051815291480428176,0.045454543200000003,0.0,0.051815291480428176,0.0,0.46828297826924348,0.062295886220786391,0.0,1.5020451238991559,-0.010900298367877915,-0.10580825625390017,0.0,0.015,12.759052721972644,0.0,0.0,0,3.7425430774736661,0.0,2.6121872423559558e-07,29.218828595212241,1.0
28,1,MS,3,blade,LeafElement1,0.0,0.00066,0.11228329500000001,10.27386993,0.00022900700000000001,False,0.022000000000000002,5.8467834840723203,3.0677360847689856,0.65076067720635122,0.0021630777135664462,1.751510269764236,0.058323169532289748,51.636570129523697,-5.1375786659144167e-06,0.0,0.0,0.00066973117768473695,0.24182405290990902,0.16986074887773212,2.5713660538065003e-05,0.24249378408759376,0.046721813175806738,0.65076067720635122,0.074500587317251912,3.8175165512044198,1.5059795325229566,0.28118685230885959,5.0737210430661888,0.00099731989490833102,5.7053907649455937e-08,6.561538124768086e-05,0.0,0.0,0,3.9236336949397121,3.4967681733314023e-06,2.5993645301323032e-07,54.741150896693703,1.0
28,1,MS,3,sheath,StemElement,0.0,0.00042000000000000002,0.0,0.0,4.0600000000000001e-06,False,0.013999999999999999,3.1426199636227898,1.9470955309803895,1.0008887606998962,0.0,0.94192844337206993,0.0,19.408210922699489,0.0,0.0,0.0,0,0.057004316018356295,0.053030300399999994,0.0,0.057004316018356295,0.0,1.0008887606998962,0.063269831905424234,0.0,1.5020451238991577,-0.01841841295053585,-0.64863953990262824,0.0,0.015,11.722003818328155,0.0,0.0,0,3.7357621679690731,0.0,2.61218724235595e-07,34.084548406994863,1.0
28,1,MS,4,blade,LeafElement1,0.0,3.0799999999999996e-05,0.11300105000000001,10.29445666,3.4700000000000003e-05,True,0.00095646399999999997,0.21842507742883979,0.0001806037369148749,0.02145872506475769,0.00027854940281513477,0.0098058836367375998,0.0014455039725463706,1.5133918769740682,-1.5233438042610119e-07,0.0,0.0,0,0.0086855362781198195,0.0073953495179334833,3.9211364350000006e-06,0.0086855362781198195,0.0071247189283578051,0.02145872506475769,0.092269267080887854,2.1762718936277516,0.0020393034747577003,0.0088043655160295886,-0.012223524512433344,0.00015208365108057499,0.015,12.980765790044158,0.0,0.0,0,3.7554999510675944,5.3323038425045476e-07,2.4999795910119215e-06,2.428230961065577,1.0
32,1,MS,1,blade,LeafElement1,2.669526914,0.00054000000000000001,0.13075582699999999,9.5250902960000001,0.00029428400000000002,False,0.018000000000000002,4.7221018081262782,2.4860960666169403,0.497319213326684,1.0577530099448336e-05,1.3292222479608085,0.10724928909547876,41.254560108041559,0.00012253595159699248,2.8281566100944739,0.0016542466638559386,0.00044219629536165642,0.18527363799126348,0.13194785840393133,3.8479347792868e-05,0.18737008095048108,0.073499110341928214,0.497319213326684,0.070355052851025252,8.5799431276383,1.491657639970164,0.2601212921279375,4.0944101422375585,0.0016721032756890351,5.9462138214927971e-08,6.7282261821884388e-05,9.7995405832300087,147.01207395774676,0.092830901450950534,3.9096828773986219,5.5952864150955893e-06,2.6464743935394786e-07,44.622752627515652,1.0
32,1,MS,1,sheath,StemElement,0.92953846099999993,0.00029999999999999997,0.088879736999999986,9.3682277230000004,0.000174251,False,0.01,2.4825209389005622,1.3800165529373793,0.2998812038559901,1.1311645037560426e-05,0.69478268787653785,0.022531604170685639,18.821983183493078,2.5064124705497958e-05,0.58310282292375948,0.00066504685060687452,5.9024160974847495e-05,0.092455307216595201,0.072511653185245453,1.5487383051986996e-05,0.093179378228176929,0.029582332891221263,0.2998812038559901,0.066297502671493563,3.2445510005787321,1.4904178771723697,0.10791499435596534,0.98373601624745821,0.00067299747574926729,7.3509211098423717e-07,0.00072373980755172692,3.6087817028185341,54.478475825351282,0.067176449556249948,3.849399129325898,2.2520221616704723e-06,2.6506090732612306e-07,24.605875055348527,1.0
32,1,MS,2,blade,LeafElement1,2.9166598779999999,0.00059999999999999995,0.13340731,9.5124808260000009,0.00028853,False,0.02,5.2195970488943955,2.7613970660920044,0.46438402931117362,1.0964017685525179e-05,1.584999288968584,0.11480082280412557,45.566498281640136,0.00013123369100965842,3.0295579485576241,0.0016547499925543031,0.00051409571138232458,0.20542307526070747,0.14648064830591898,3.8492011154300001e-05,0.2075919209646441,0.073523298532544148,0.46438402931117362,0.075551730536089129,8.2656592418970405,1.4911544156896825,0.26819494151278633,4.2841309281860376,0.0016726535565369763,7.1203031127553857e-08,8.0238943725073335e-05,9.445726758728366,141.75470885440294,0.083573231947187021,3.9040716362897419,5.5971277959467239e-06,2.6481515747855061e-07,49.661739195005836,1.0
32,1,MS,2,sheath,StemElement,0.0,0.00036000000000000002,0.0,0.0,1.26e-06,False,0.012,2.6686455268911344,1.6510120740359122,0.61454532444269572,0.0,0.8389707205780409,0.0,18.456184922853186,0.0,0.0,0.0,0,0.051690818374464702,0.045454543200000003,0.0,0.051690818374464702,0.0,0.61454532444269572,0.06709376578512849,0.0,1.4859108666323211,0.00062854761166210706,-0.092985228104570106,0.0,0.015,12.703064606239431,0.0,0.0,0,3.724995155292151,0.0,2.6657174137893506e-07,29.221901961754892,1.0
32,1,MS,3,blade,LeafElement1,3.3092538330000001,0.00066,0.13111824599999999,9.4842047279999999,0.00022900700000000001,False,0.022000000000000002,5.5700771249951435,3.0347875750624413,0.63660306770237307,1.0399822011951142e-05,1.8355393477550899,0.10377879607095522,49.424060797238987,0.00011801039436205915,2.7282322531217917,0.0012906454265354912,0.00056756414691149393,0.22359164317782645,0.16081321823185091,3.0026996161722e-05,0.22544985275127344,0.0573543376048622,0.63660306770237307,0.079675468663628402,6.7927939246443421,1.4898048095761076,0.22147353106131848,4.2997283856931352,0.0013048100220249405,9.3743469638715307e-08,0.00010462322004943958,7.7222455735950071,116.09157481321158,0.059258284046624934,3.8710576473193723,4.3662289863694221e-06,2.6526570646866405e-07,54.548473615607378,1.0
32,1,MS,3,sheath,StemElement,0.0,0.00042000000000000002,0.0,0.0,4.0600000000000001e-06,False,0.013999999999999999,3.1000725526609592,1.9261807530418997,1.1511890530975066,0.0,0.99320342413278273,0.0,19.770535745312205,0.0,0.0,0.0,0,0.057625692358268664,0.053030300399999994,0.0,0.057625692358268664,0.0,1.1511890530975066,0.0680811341951819,0.0,1.4859108666323231,-0.0037345470117813484,-0.51602508167067507,0.0,0.015,11.892642963341226,0.0,0.0,0,3.7200270858900581,0.0,2.6657174137893443e-07,34.093275976793741,1.0
32,1,MS,4,blade,LeafElement1,1.4196222440000001,4.0200000000000001e-05,0.121433365,9.3058269750000004,4.5200000000000001e-05,True,0.0012471520000000001,0.2772296410472907,0.00017933248944747987,0.021928873629193147,1.2874285277558484e-06,0.014356967021239404,0.0079710463315564375,1.9584409632830726,1.0011098663404767e-05,0.23100093154368001,0.00023598937124865577,1.6971543058395564e-06,0.010565144424270057,0.0090042748787852681,5.4887880980000005e-06,0.010802830949824552,0.010484092511909387,0.021928873629193147,0.10360574165284453,9.2036148901186632,0.0015529709979479507,0.012739509583464233,0.22680399099168294,0.00023851289288042102,1.1635940120666299e-07,0.00010011700563683704,11.554484474305466,173.03371055709874,0.19113396143482866,3.7244912952601772,7.9812531245059183e-07,2.4999884826082969e-06,3.1630151794971022,1.0
36,1,MS,1,blade,LeafElement1,25.793533329999999,0.00054000000000000001,2.8741637180000001,23.91669607,0.00029428400000000002,False,0.018000000000000002,5.6975755921271851,2.4594536368714728,0.48844790807284238,3.2087053552548043e-05,1.4003022519775155,1.0037306535216965,58.352517654471306,0.0012875007930869492,27.326246984948593,0.040142919291429519,0.0014028536742710046,0.57028619068126285,0.35779383085854588,0.00084582039558791209,0.61183196364696335,1.4570972354369196,0.48844790807284238,0.075630180076282028,80.29845228173572,1.4756721821228835,0.75077596590527307,12.989385872879669,0.040551425981632853,1.8623031047078298e-09,2.6370450292913803e-06,102.63300767257996,1408.0129336453679,2.2526890735931264,4.103580926852346,9.3977052144539837e-05,2.7004948385063521e-07,45.669306415533271,1.0
36,1,MS,1,sheath,StemElement,12.124856469999999,0.00029999999999999997,1.8220886549999999,21.239042699999999,0.000174251,False,0.01,2.8235898389571794,1.3652162271982249,0.29689881844626781,2.1807781263217992e-05,0.73338274484615573,0.26461339189431404,23.844487004219694,0.00034056277664874828,7.6059661131142908,0.015067778011623767,0.00018243886362417146,0.23274493964567422,0.16510299243713142,0.00031750077022240497,0.24799515652092216,0.54695949276393929,0.29689881844626781,0.071410093719757692,38.104328432781223,1.4744335253740828,0.29136513346609649,3.040647727069524,0.015222036557579172,2.4894288393110588e-08,2.8938240572050436e-05,48.957674030389477,706.58592704350144,1.5219977789518957,3.9877146274997011,3.5276740304166926e-05,2.7047455484568613e-07,24.985544012374763,1.0
36,1,MS,2,blade,LeafElement1,28.713013870000001,0.00059999999999999995,3.0540320780000001,23.666475600000002,0.00028853,False,0.02,6.2452157457179958,2.7318000275006424,0.45518905947982102,3.3910114126584531e-05,1.6636575027661369,1.0933843227849767,64.559298883561297,0.0014030519393993003,29.824437210879964,0.041821047756275063,0.0016507872436197226,0.62286414690612668,0.39071308137144023,0.00088117987546534003,0.6663359819060215,1.5180111134240726,0.45518905947982102,0.080919938835807823,78.723671240518328,1.4751720148503471,0.75916189545091273,13.756560363497689,0.042246676342676572,2.1505973758395891e-09,3.037372029081006e-06,100.66663833139044,1383.5428382500854,2.1121741291048011,4.090149496014245,9.7905758169576171e-05,2.7022101304326138e-07,50.766016105626989,1.0
36,1,MS,2,sheath,StemElement,0.0,0.00036000000000000002,0.0,0.0,1.26e-06,False,0.012,2.6249901136502647,1.6332772089342089,0.75847991013035498,0.0,0.88271610227024544,0.0,18.405953769024944,0.0,0.0,0.0,0,0.051622916039408009,0.045454543200000003,0.0,0.051622916039408009,0.0,0.75847991013035498,0.072035267794812716,0.0,1.469949488040788,-0.0077240952554653358,-0.26759851497171994,0.0,0.015,12.676607524669961,0.0,0.0,0,3.7058779742005643,0.0,2.7202127467538811e-07,29.221991930206226,1.0
36,1,MS,3,blade,LeafElement1,35.07166677,0.00066,3.229657328,22.942333810000001,0.00022900700000000001,False,0.022000000000000002,6.4349615565423752,3.0022433234447683,0.6227514472095329,3.1559766910523721e-05,1.920799948166469,1.0473845768036532,68.00390874206137,0.001345392864016909,28.91396589119061,0.035102010162624549,0.00169508039983896,0.64098391723695614,0.40874438257481532,0.00073961413571329605,0.67778100779941963,1.2741354051752685,0.6227514472095329,0.085078956167440864,68.55608139078457,1.473828540600159,0.59437964467552251,12.841518180598181,0.035459546773520381,3.5189864051896147e-09,4.8397666961089701e-06,87.793630816546042,1221.1268518779264,1.6116625419019532,4.0241976965144692,8.2176732272404586e-05,2.7068251165504657e-07,55.498618647565991,1.0
36,1,MS,3,sheath,StemElement,0.0,0.00042000000000000002,0.0,0.0,4.0600000000000001e-06,False,0.013999999999999999,3.0529315783983328,1.9054900770899121,1.3014990747012845,0.0,1.0441663460984723,0.0,20.09281762462059,0.0,0.0,0.0,0,0.058145773638241673,0.053030300399999994,0.0,0.058145773638241673,0.0,1.3014990747012845,0.073037689827132421,0.0,1.4699494880407895,-0.011709233507413333,-0.63095101561359213,0.0,0.015,12.043270266563397,0.0,0.0,0,3.7022420473122919,0.0,2.7202127467538753e-07,34.097097924496808,1.0
36,1,MS,4,blade,LeafElement1,11.191565130000001,5.0900000000000004e-05,2.4256663719999998,20.087959309999999,5.7299999999999997e-05,True,0.0015816060000000002,0.35043007263966414,0.00018771803465050425,0.022393901006382482,5.4679124647755511e-06,0.020083663029272177,0.083826863170311294,2.5772643291928259,0.00010779619531551032,2.3085960550164,0.006596523911857461,1.937968871573123e-05,0.028803004404703861,0.02411027621609655,0.00013899068311559997,0.035418908005277056,0.23943965075287665,0.022393901006382482,0.11428409522640456,76.321588919900563,0.0012818330065929478,0.23784477112246352,2.0421951606712025,0.0066636728410659632,3.2508874606870903e-10,2.8766218381071069e-07,97.811550792465354,1347.8547441255037,4.2129047730741327,3.7207178465006852,1.5442917601532737e-05,2.4999923023560114e-06,4.0062280213832224,1.0
40,1,MS,1,blade,LeafElement1,28.447890510000001,0.00054000000000000001,4.5190566570000001,29.297760010000001,0.00029428400000000002,False,0.018000000000000002,6.6832532850732989,2.4331203545101503,0.47973568127701627,5.1010428696189998e-05,1.4743873435084311,1.3254695122827527,69.957867885662665,0.0014304470983431594,30.138332439041424,0.068863733250184855,0.0021919717945255834,0.89817344689193845,0.51954002816403633,0.0013298860692485882,0.96922915193664894,1.905135894147141,0.47973568127701627,0.081251482182639612,106.03756098262019,1.4598722127060899,1.3364582556370521,20.29603513449614,0.069563642125083355,4.8818299163904282e-10,7.6862782721688329e-07,113.98286105396525,1547.5391670881979,3.8644070286299019,4.2542131569850898,0.00016586417357272864,2.7554320287806714e-07,46.729069200010301,1.0
40,1,MS,1,sheath,StemElement,14.833186489999999,0.00029999999999999997,3.0575666250000002,25.23644457,0.000174251,False,0.01,3.2201377505814155,1.3505859652689078,0.29394497996813784,3.3508381120004965e-05,0.77330969395914417,0.38243567345543089,28.431506249107517,0.00041968530124395729,9.3049112846483624,0.027587347049073913,0.00030460790399092246,0.33398571828763313,0.21781547498627721,0.00053278404197287506,0.36187767324069797,0.76324282633085327,0.29394497996813784,0.07683070356377962,55.070736977582058,1.4586328424904202,0.51815487443143349,5.0767983998487072,0.027868852289502855,5.3484612405602743e-09,6.9797628433150849e-06,60.308131198083203,860.93152022670051,2.7866007120276679,4.1204209153466538,6.6449139409738745e-05,2.7598079097890419e-07,25.422018873111988,1.0
40,1,MS,2,blade,LeafElement1,31.81484665,0.00059999999999999995,4.8088685280000005,29.16507957,0.00028853,False,0.02,7.3054064111938235,2.7025450947211711,0.44617706735613216,5.3766329118474634e-05,1.7455704750001262,1.4504561986166926,77.776768371210323,0.0015668199595161379,33.046335734128199,0.071847181917514463,0.002617121982781015,0.98944503874070988,0.57198208288695984,0.0013875028363838401,1.0639093426410053,1.9876751234181917,0.44617706735613216,0.086631608322403422,104.43284630040186,1.4593743511494324,1.3521139970243627,21.809349856508458,0.07257745831737232,5.3971013647241465e-10,8.5003725944489513e-07,112.37087476155021,1527.8988623744065,3.6286455513896194,4.239384383361454,0.00017305017069368546,2.7571886657982486e-07,51.908119743336805,1.0
40,1,MS,2,sheath,StemElement,0.0,0.00036000000000000002,0.0,0.0,1.26e-06,False,0.012,2.6017719727884869,1.6157341340924265,0.90128105679672676,0.0,0.9262139488897142,0.0,18.684750647399412,0.0,0.0,0.0,0,0.052027727764412571,0.045454543200000003,0.0,0.052027727764412571,0.0,0.90128105679672676,0.077126193592988043,0.0,1.4541607206831837,-0.037913477997152251,-0.72819717992525035,0.0,0.015,12.823025130764846,0.0,0.0,0,3.6955316504037685,0.0,2.7756795531400343e-07,29.242271635963917,1.0
40,1,MS,3,blade,LeafElement1,39.2898219,0.00066,5.1322077239999997,28.141354490000001,0.00022900700000000001,False,0.022000000000000002,7.3923575290812789,2.9700701849279754,0.60920276075374502,4.9936609634489243e-05,2.0091719976527451,1.4038683038226281,81.812311094778735,0.0015192342980926959,32.391519277871886,0.060859200295075425,0.0026975089040478773,0.99393127965468819,0.58608136718075632,0.001175311494250068,1.0574879888538116,1.6836992027179196,0.60920276075374502,0.090804775034454915,91.889561704753831,1.4580344544191879,1.0475807088535849,20.435673515514218,0.061478159717624617,8.7317222263923882e-10,1.3407400890826931e-06,99.098622180362497,1363.9662271868128,2.7942699859997897,4.161514052829741,0.00014658554156782956,2.761924167285311e-07,56.544386669591169,1.0
40,1,MS,3,sheath,StemElement,0.0,0.00042000000000000002,0.0,0.0,4.0600000000000001e-06,False,0.013999999999999999,3.0275403517418753,1.8850231564411657,1.4526159051226877,0.0,1.0948540842945182,0.0,20.715918524246359,0.0,0.0,0.0,0,0.059108451746050568,0.053030300399999994,0.0,0.059108451746050568,0.0,1.4526159051226877,0.078144791025809429,0.0,1.4541607206831852,-0.044667067718675769,-1.094061387598797,0.0,0.015,12.331458673488607,0.0,0.0,0,3.6925056804901262,0.0,2.7756795531400291e-07,34.122394436036394,1.0
40,1,MS,4,blade,LeafElement1,13.15606185,6.2600000000000004e-05,3.975562381,24.16463396,7.0400000000000004e-05,True,0.0019440310000000001,0.44188897512671482,0.00020333271224288069,0.02289815374468436,1.0599915855954724e-05,0.027125959061366937,0.13961254752817229,3.4718255594054463,0.00015745348814430777,3.3342723152640001,0.01449250180993966,3.2918095818458737e-05,0.049291126010912824,0.039312186839917822,0.00027987959162240002,0.063816545916670936,0.40094310961566137,0.02289815374468436,0.12558084470888248,103.41505276436853,0.0011296081658281742,0.39362247573296333,2.8221511401188848,0.014639933600278805,2.2875337315519608e-10,2.1672943610844547e-07,116.15994472506999,1573.9731171633855,7.5301734988334887,3.7501653076679582,3.4906747455856508e-05,2.4999940971667315e-06,4.9404435056166545,1.0
44,1,MS,1,blade,LeafElement1,19.871335640000002,0.00054000000000000001,3.7861694130000001,23.165700910000002,0.00029428400000000002,False,0.018000000000000002,6.8080616091705641,2.4071098461135141,0.47117787214795492,6.2527951596238961e-05,1.5496352385961913,1.0483560645342083,70.671639638599174,0.0009641645648554261,21.052138094934339,0.062695723037908407,0.0020832477103616132,0.60262874755301954,0.33964532496757893,0.0011142090795352921,0.66740771830128953,1.4258028801734504,0.47117787214795492,0.087128460088213802,83.868485162736661,1.4442659076681081,1.3679363790198034,19.289330651496417,0.063334124236802347,5.6867585223174277e-10,9.0047825469246213e-07,76.927136247196998,1080.9554536468534,3.5182785094224691,4.270825925589933,0.00025582958286616051,2.8112570596659621e-07,46.929125419195323,1.0
44,1,MS,1,sheath,StemElement,8.8484449070000011,0.00029999999999999997,2.4274488180000002,21.236138919999998,0.000174251,False,0.01,3.2558476056439489,1.336125931775743,0.29102029218897524,4.6238774965938332e-05,0.81378324011953995,0.27628920666359763,28.909371168722735,0.00024335929351211369,5.5506613445627657,0.023799234745187844,0.00027584573711355486,0.25911493405920577,0.16506976472724161,0.00042298538398531801,0.28319001454150716,0.54127523266017019,0.29102029218897524,0.082492138021081157,39.785645759558058,1.4430160063178024,0.50939883737684155,4.5974289518925806,0.024043430763327517,7.2020059122356233e-09,9.4987408006522475e-06,35.001148991291203,512.08385768912922,2.4039631055745296,4.1311575741483981,9.7120169213285492e-05,2.8157968429366588e-07,25.498202274334915,1.0
44,1,MS,2,blade,LeafElement1,22.29030994,0.00059999999999999995,3.993902098,23.3512056,0.00028853,False,0.02,7.455472874921063,2.6736447865703017,0.43734237630686545,6.5195255194367701e-05,1.828792098089512,1.1511534743213083,78.903813824432106,0.0010602569835426437,23.153123257157521,0.06484243981179201,0.0025190068250362393,0.67905740003414583,0.38226750263901055,0.00115236057233594,0.74641884667097402,1.4746236170685112,0.43734237630686545,0.09260115297413879,82.883050151134199,1.4437681847479631,1.3924139585275332,20.991723541968657,0.065502740010301042,6.0526343246955735e-10,9.6100430622375873e-07,76.136691667459701,1070.6469442054295,3.2748706975652526,4.2578043485646226,0.00026458941140119802,2.8130636084536837e-07,52.141407830153426,1.0
44,1,MS,2,sheath,StemElement,0.0,0.00036000000000000002,0.0,0.0,1.26e-06,False,0.012,2.6084201179435769,1.5983783003798788,1.0455956815208973,0.0,0.96960779160650035,0.0,19.438738927355697,0.0,0.0,0.0,0,0.05313030250851878,0.045454543200000003,0.0,0.05313030250851878,0.0,1.0455956815208973,0.082381878105543149,0.0,1.4385404703418909,-0.063832591722255222,-1.1684741307734687,0.0,0.015,13.213854049686246,0.0,0.0,0,3.6985070450948596,0.0,2.8321375171380124e-07,29.292313623835792,1.0
44,1,MS,3,blade,LeafElement1,25.667466749999999,0.00066,3.9908965260000002,23.234221479999999,0.00022900700000000001,False,0.022000000000000002,7.5223028116272657,2.9382693323451852,0.59594699469805934,6.0572375458978722e-05,2.0988777778303205,1.0627663254627544,82.579755837307246,0.000958184639481837,21.1609064088621,0.051426168721774627,0.0025410297368536759,0.72276458033015512,0.41709836894530461,0.00091394324072968213,0.77673177878878341,1.1695317592376187,0.59594699469805934,0.096783393955289523,69.562886757562097,1.4424231267876364,1.0628060935065717,19.250225279194513,0.051950568180526117,1.0446223771153976e-09,1.6125930666467066e-06,62.581257312728148,891.4390886217235,2.361164771431342,4.1780672716969622,0.0002098472560793879,2.8179538628619887e-07,56.764037732314733,1.0
44,1,MS,3,sheath,StemElement,0.0,0.00042000000000000002,0.0,0.0,4.0600000000000001e-06,False,0.013999999999999999,3.035099646103661,1.8647746837765269,1.6071269985869328,0.0,1.145423702411297,0.0,21.822012396447263,0.0,0.0,0.0,0,0.060785905856635306,0.053030300399999994,0.0,0.060785905856635306,0.0,1.6071269985869328,0.083417077044466811,0.0,1.4385404703418923,-0.073532925585335196,-1.5430397208115267,0.0,0.015,12.833400604643533,0.0,0.0,0,3.695415976359937,0.0,2.8321375171380065e-07,34.18052334851496,1.0
