t,plant,axis,phytomer
387.000000,1,MS,3
387.000000,1,MS,4
387.000000,1,MS,5
387.000000,1,MS,6
388.000000,1,MS,1
388.000000,1,MS,2
388.000000,1,MS,3
388.000000,1,MS,4
388.000000,1,MS,5
388.000000,1,MS,6
389.000000,1,MS,1
389.000000,1,MS,2
389.000000,1,MS,3
389.000000,1,MS,4
389.000000,1,MS,5
389.000000,1,MS,6
390.000000,1,MS,1
390.000000,1,MS,2
390.000000,1,MS,3
390.000000,1,MS,4
390.000000,1,MS,5
390.000000,1,MS,6
391.000000,1,MS,1
391.000000,1,MS,2
391.000000,1,MS,3
391.000000,1,MS,4
391.000000,1,MS,5
391.000000,1,MS,6
392.000000,1,MS,1
392.000000,1,MS,2
392.000000,1,MS,3
392.000000,1,MS,4
392.000000,1,MS,5
392.000000,1,MS,6
393.000000,1,MS,1
393.000000,1,MS,2
393.000000,1,MS,3
393.000000,1,MS,4
393.000000,1,MS,5
393.000000,1,MS,6
394.000000,1,MS,1
394.000000,1,MS,2
394.000000,1,MS,3
394.000000,1,MS,4
394.000000,1,MS,5
394.000000,1,MS,6
395.000000,1,MS,1
395.000000,1,MS,2
395.000000,1,MS,3
395.000000,1,MS,4
395.000000,1,MS,5
395.000000,1,MS,6
396.000000,1,MS,1
396.000000,1,MS,2
396.000000,1,MS,3
396.000000,1,MS,4
396.000000,1,MS,5
396.000000,1,MS,6
397.000000,1,MS,1
397.000000,1,MS,2
397.000000,1,MS,3
397.000000,1,MS,4
397.000000,1,MS,5
397.000000,1,MS,6
398.000000,1,MS,1
398.000000,1,MS,2
398.000000,1,MS,3
398.000000,1,MS,4
398.000000,1,MS,5
398.000000,1,MS,6
399.000000,1,MS,1
399.000000,1,MS,2
399.000000,1,MS,3
399.000000,1,MS,4
399.000000,1,MS,5
399.000000,1,MS,6
400.000000,1,MS,1
400.000000,1,MS,2
400.000000,1,MS,3
400.000000,1,MS,4
400.000000,1,MS,5
400.000000,1,MS,6
401.000000,1,MS,1
401.000000,1,MS,2
401.000000,1,MS,3
401.000000,1,MS,4
401.000000,1,MS,5
401.000000,1,MS,6
402.000000,1,MS,1
402.000000,1,MS,2
402.000000,1,MS,3
402.000000,1,MS,4
402.000000,1,MS,5
402.000000,1,MS,6
403.000000,1,MS,1
403.000000,1,MS,2
403.000000,1,MS,3
403.000000,1,MS,4
403.000000,1,MS,5
403.000000,1,MS,6
404.000000,1,MS,1
404.000000,1,MS,2
404.000000,1,MS,3
404.000000,1,MS,4
404.000000,1,MS,5
404.000000,1,MS,6
405.000000,1,MS,1
405.000000,1,MS,2
405.000000,1,MS,3
405.000000,1,MS,4
405.000000,1,MS,5
405.000000,1,MS,6
406.000000,1,MS,1
406.000000,1,MS,2
406.000000,1,MS,3
406.000000,1,MS,4
406.000000,1,MS,5
406.000000,1,MS,6
407.000000,1,MS,1
407.000000,1,MS,2
407.000000,1,MS,3
407.000000,1,MS,4
407.000000,1,MS,5
407.000000,1,MS,6
408.000000,1,MS,1
408.000000,1,MS,2
408.000000,1,MS,3
408.000000,1,MS,4
408.000000,1,MS,5
408.000000,1,MS,6
409.000000,1,MS,1
409.000000,1,MS,2
409.000000,1,MS,3
409.000000,1,MS,4
409.000000,1,MS,5
409.000000,1,MS,6
410.000000,1,MS,1
410.000000,1,MS,2
410.000000,1,MS,3
410.000000,1,MS,4
410.000000,1,MS,5
410.000000,1,MS,6
411.000000,1,MS,1
411.000000,1,MS,2
411.000000,1,MS,3
411.000000,1,MS,4
411.000000,1,MS,5
411.000000,1,MS,6
412.000000,1,MS,1
412.000000,1,MS,2
412.000000,1,MS,3
412.000000,1,MS,4
412.000000,1,MS,5
412.000000,1,MS,6
413.000000,1,MS,1
413.000000,1,MS,2
413.000000,1,MS,3
413.000000,1,MS,4
413.000000,1,MS,5
413.000000,1,MS,6
414.000000,1,MS,1
414.000000,1,MS,2
414.000000,1,MS,3
414.000000,1,MS,4
414.000000,1,MS,5
414.000000,1,MS,6
415.000000,1,MS,1
415.000000,1,MS,2
415.000000,1,MS,3
415.000000,1,MS,4
415.000000,1,MS,5
415.000000,1,MS,6
416.000000,1,MS,1
416.000000,1,MS,2
416.000000,1,MS,3
416.000000,1,MS,4
416.000000,1,MS,5
416.000000,1,MS,6
417.000000,1,MS,1
417.000000,1,MS,2
417.000000,1,MS,3
417.000000,1,MS,4
417.000000,1,MS,5
417.000000,1,MS,6
418.000000,1,MS,1
418.000000,1,MS,2
418.000000,1,MS,3
418.000000,1,MS,4
418.000000,1,MS,5
418.000000,1,MS,6
419.000000,1,MS,1
419.000000,1,MS,2
419.000000,1,MS,3
419.000000,1,MS,4
419.000000,1,MS,5
419.000000,1,MS,6
420.000000,1,MS,1
420.000000,1,MS,2
420.000000,1,MS,3
420.000000,1,MS,4
420.000000,1,MS,5
420.000000,1,MS,6
421.000000,1,MS,1
421.000000,1,MS,2
421.000000,1,MS,3
421.000000,1,MS,4
421.000000,1,MS,5
421.000000,1,MS,6
422.000000,1,MS,1
422.000000,1,MS,2
422.000000,1,MS,3
422.000000,1,MS,4
422.000000,1,MS,5
422.000000,1,MS,6
423.000000,1,MS,1
423.000000,1,MS,2
423.000000,1,MS,3
423.000000,1,MS,4
423.000000,1,MS,5
423.000000,1,MS,6
424.000000,1,MS,1
424.000000,1,MS,2
424.000000,1,MS,3
424.000000,1,MS,4
424.000000,1,MS,5
424.000000,1,MS,6
425.000000,1,MS,1
425.000000,1,MS,2
425.000000,1,MS,3
425.000000,1,MS,4
425.000000,1,MS,5
425.000000,1,MS,6
426.000000,1,MS,1
426.000000,1,MS,2
426.000000,1,MS,3
426.000000,1,MS,4
426.000000,1,MS,5
426.000000,1,MS,6
427.000000,1,MS,1
427.000000,1,MS,2
427.000000,1,MS,3
427.000000,1,MS,4
427.000000,1,MS,5
427.000000,1,MS,6
428.000000,1,MS,1
428.000000,1,MS,2
428.000000,1,MS,3
428.000000,1,MS,4
428.000000,1,MS,5
428.000000,1,MS,6
429.000000,1,MS,1
429.000000,1,MS,2
429.000000,1,MS,3
429.000000,1,MS,4
429.000000,1,MS,5
429.000000,1,MS,6
430.000000,1,MS,1
430.000000,1,MS,2
430.000000,1,MS,3
430.000000,1,MS,4
430.000000,1,MS,5
430.000000,1,MS,6
431.000000,1,MS,1
431.000000,1,MS,2
431.000000,1,MS,3
431.000000,1,MS,4
431.000000,1,MS,5
431.000000,1,MS,6
432.000000,1,MS,1
432.000000,1,MS,2
432.000000,1,MS,3
432.000000,1,MS,4
432.000000,1,MS,5
432.000000,1,MS,6
433.000000,1,MS,1
433.000000,1,MS,2
433.000000,1,MS,3
433.000000,1,MS,4
433.000000,1,MS,5
433.000000,1,MS,6
434.000000,1,MS,1
434.000000,1,MS,2
434.000000,1,MS,3
434.000000,1,MS,4
434.000000,1,MS,5
434.000000,1,MS,6
435.000000,1,MS,1
435.000000,1,MS,2
435.000000,1,MS,3
435.000000,1,MS,4
435.000000,1,MS,5
435.000000,1,MS,6
436.000000,1,MS,1
436.000000,1,MS,2
436.000000,1,MS,3
436.000000,1,MS,4
436.000000,1,MS,5
436.000000,1,MS,6
437.000000,1,MS,1
437.000000,1,MS,2
437.000000,1,MS,3
437.000000,1,MS,4
437.000000,1,MS,5
437.000000,1,MS,6
438.000000,1,MS,1
438.000000,1,MS,2
438.000000,1,MS,3
438.000000,1,MS,4
438.000000,1,MS,5
438.000000,1,MS,6
439.000000,1,MS,1
439.000000,1,MS,2
439.000000,1,MS,3
439.000000,1,MS,4
439.000000,1,MS,5
439.000000,1,MS,6
440.000000,1,MS,1
440.000000,1,MS,2
440.000000,1,MS,3
440.000000,1,MS,4
440.000000,1,MS,5
440.000000,1,MS,6
441.000000,1,MS,1
441.000000,1,MS,2
441.000000,1,MS,3
441.000000,1,MS,4
441.000000,1,MS,5
441.000000,1,MS,6
442.000000,1,MS,1
442.000000,1,MS,2
442.000000,1,MS,3
442.000000,1,MS,4
442.000000,1,MS,5
442.000000,1,MS,6
443.000000,1,MS,1
443.000000,1,MS,2
443.000000,1,MS,3
443.000000,1,MS,4
443.000000,1,MS,5
443.000000,1,MS,6
444.000000,1,MS,1
444.000000,1,MS,2
444.000000,1,MS,3
444.000000,1,MS,4
444.000000,1,MS,5
444.000000,1,MS,6
445.000000,1,MS,1
445.000000,1,MS,2
445.000000,1,MS,3
445.000000,1,MS,4
445.000000,1,MS,5
445.000000,1,MS,6
446.000000,1,MS,1
446.000000,1,MS,2
446.000000,1,MS,3
446.000000,1,MS,4
446.000000,1,MS,5
446.000000,1,MS,6
447.000000,1,MS,1
447.000000,1,MS,2
447.000000,1,MS,3
447.000000,1,MS,4
447.000000,1,MS,5
447.000000,1,MS,6
448.000000,1,MS,1
448.000000,1,MS,2
448.000000,1,MS,3
448.000000,1,MS,4
448.000000,1,MS,5
448.000000,1,MS,6
449.000000,1,MS,1
449.000000,1,MS,2
449.000000,1,MS,3
449.000000,1,MS,4
449.000000,1,MS,5
449.000000,1,MS,6
450.000000,1,MS,1
450.000000,1,MS,2
450.000000,1,MS,3
450.000000,1,MS,4
450.000000,1,MS,5
450.000000,1,MS,6
451.000000,1,MS,1
451.000000,1,MS,2
451.000000,1,MS,3
451.000000,1,MS,4
451.000000,1,MS,5
451.000000,1,MS,6
452.000000,1,MS,1
452.000000,1,MS,2
452.000000,1,MS,3
452.000000,1,MS,4
452.000000,1,MS,5
452.000000,1,MS,6
453.000000,1,MS,1
453.000000,1,MS,2
453.000000,1,MS,3
453.000000,1,MS,4
453.000000,1,MS,5
453.000000,1,MS,6
454.000000,1,MS,1
454.000000,1,MS,2
454.000000,1,MS,3
454.000000,1,MS,4
454.000000,1,MS,5
454.000000,1,MS,6
455.000000,1,MS,1
455.000000,1,MS,2
455.000000,1,MS,3
455.000000,1,MS,4
455.000000,1,MS,5
455.000000,1,MS,6
456.000000,1,MS,1
456.000000,1,MS,2
456.000000,1,MS,3
456.000000,1,MS,4
456.000000,1,MS,5
456.000000,1,MS,6
457.000000,1,MS,1
457.000000,1,MS,2
457.000000,1,MS,3
457.000000,1,MS,4
457.000000,1,MS,5
457.000000,1,MS,6
458.000000,1,MS,1
458.000000,1,MS,2
458.000000,1,MS,3
458.000000,1,MS,4
458.000000,1,MS,5
458.000000,1,MS,6
459.000000,1,MS,1
459.000000,1,MS,2
459.000000,1,MS,3
459.000000,1,MS,4
459.000000,1,MS,5
459.000000,1,MS,6
460.000000,1,MS,1
460.000000,1,MS,2
460.000000,1,MS,3
460.000000,1,MS,4
460.000000,1,MS,5
460.000000,1,MS,6
461.000000,1,MS,1
461.000000,1,MS,2
461.000000,1,MS,3
461.000000,1,MS,4
461.000000,1,MS,5
461.000000,1,MS,6
462.000000,1,MS,1
462.000000,1,MS,2
462.000000,1,MS,3
462.000000,1,MS,4
462.000000,1,MS,5
462.000000,1,MS,6
463.000000,1,MS,1
463.000000,1,MS,2
463.000000,1,MS,3
463.000000,1,MS,4
463.000000,1,MS,5
463.000000,1,MS,6
464.000000,1,MS,1
464.000000,1,MS,2
464.000000,1,MS,3
464.000000,1,MS,4
464.000000,1,MS,5
464.000000,1,MS,6
465.000000,1,MS,1
465.000000,1,MS,2
465.000000,1,MS,3
465.000000,1,MS,4
465.000000,1,MS,5
465.000000,1,MS,6
466.000000,1,MS,1
466.000000,1,MS,2
466.000000,1,MS,3
466.000000,1,MS,4
466.000000,1,MS,5
466.000000,1,MS,6
467.000000,1,MS,1
467.000000,1,MS,2
467.000000,1,MS,3
467.000000,1,MS,4
467.000000,1,MS,5
467.000000,1,MS,6
468.000000,1,MS,1
468.000000,1,MS,2
468.000000,1,MS,3
468.000000,1,MS,4
468.000000,1,MS,5
468.000000,1,MS,6
469.000000,1,MS,1
469.000000,1,MS,2
469.000000,1,MS,3
469.000000,1,MS,4
469.000000,1,MS,5
469.000000,1,MS,6
470.000000,1,MS,1
470.000000,1,MS,2
470.000000,1,MS,3
470.000000,1,MS,4
470.000000,1,MS,5
470.000000,1,MS,6
471.000000,1,MS,1
471.000000,1,MS,2
471.000000,1,MS,3
471.000000,1,MS,4
471.000000,1,MS,5
471.000000,1,MS,6
472.000000,1,MS,1
472.000000,1,MS,2
472.000000,1,MS,3
472.000000,1,MS,4
472.000000,1,MS,5
472.000000,1,MS,6
473.000000,1,MS,1
473.000000,1,MS,2
473.000000,1,MS,3
473.000000,1,MS,4
473.000000,1,MS,5
473.000000,1,MS,6
474.000000,1,MS,1
474.000000,1,MS,2
474.000000,1,MS,3
474.000000,1,MS,4
474.000000,1,MS,5
474.000000,1,MS,6
475.000000,1,MS,1
475.000000,1,MS,2
475.000000,1,MS,3
475.000000,1,MS,4
475.000000,1,MS,5
475.000000,1,MS,6
476.000000,1,MS,1
476.000000,1,MS,2
476.000000,1,MS,3
476.000000,1,MS,4
476.000000,1,MS,5
476.000000,1,MS,6
477.000000,1,MS,1
477.000000,1,MS,2
477.000000,1,MS,3
477.000000,1,MS,4
477.000000,1,MS,5
477.000000,1,MS,6
478.000000,1,MS,1
478.000000,1,MS,2
478.000000,1,MS,3
478.000000,1,MS,4
478.000000,1,MS,5
478.000000,1,MS,6
479.000000,1,MS,1
479.000000,1,MS,2
479.000000,1,MS,3
479.000000,1,MS,4
479.000000,1,MS,5
479.000000,1,MS,6
480.000000,1,MS,1
480.000000,1,MS,2
480.000000,1,MS,3
480.000000,1,MS,4
480.000000,1,MS,5
480.000000,1,MS,6
481.000000,1,MS,1
481.000000,1,MS,2
481.000000,1,MS,3
481.000000,1,MS,4
481.000000,1,MS,5
481.000000,1,MS,6
482.000000,1,MS,1
482.000000,1,MS,2
482.000000,1,MS,3
482.000000,1,MS,4
482.000000,1,MS,5
482.000000,1,MS,6
483.000000,1,MS,1
483.000000,1,MS,2
483.000000,1,MS,3
483.000000,1,MS,4
483.000000,1,MS,5
483.000000,1,MS,6
484.000000,1,MS,1
484.000000,1,MS,2
484.000000,1,MS,3
484.000000,1,MS,4
484.000000,1,MS,5
484.000000,1,MS,6
485.000000,1,MS,1
485.000000,1,MS,2
485.000000,1,MS,3
485.000000,1,MS,4
485.000000,1,MS,5
485.000000,1,MS,6
486.000000,1,MS,1
486.000000,1,MS,2
486.000000,1,MS,3
486.000000,1,MS,4
486.000000,1,MS,5
486.000000,1,MS,6
487.000000,1,MS,1
487.000000,1,MS,2
487.000000,1,MS,3
487.000000,1,MS,4
487.000000,1,MS,5
487.000000,1,MS,6
488.000000,1,MS,1
488.000000,1,MS,2
488.000000,1,MS,3
488.000000,1,MS,4
488.000000,1,MS,5
488.000000,1,MS,6
489.000000,1,MS,1
489.000000,1,MS,2
489.000000,1,MS,3
489.000000,1,MS,4
489.000000,1,MS,5
489.000000,1,MS,6
490.000000,1,MS,1
490.000000,1,MS,2
490.000000,1,MS,3
490.000000,1,MS,4
490.000000,1,MS,5
490.000000,1,MS,6
491.000000,1,MS,1
491.000000,1,MS,2
491.000000,1,MS,3
491.000000,1,MS,4
491.000000,1,MS,5
491.000000,1,MS,6
492.000000,1,MS,1
492.000000,1,MS,2
492.000000,1,MS,3
492.000000,1,MS,4
492.000000,1,MS,5
492.000000,1,MS,6
493.000000,1,MS,1
493.000000,1,MS,2
493.000000,1,MS,3
493.000000,1,MS,4
493.000000,1,MS,5
493.000000,1,MS,6
494.000000,1,MS,1
494.000000,1,MS,2
494.000000,1,MS,3
494.000000,1,MS,4
494.000000,1,MS,5
494.000000,1,MS,6
495.000000,1,MS,1
495.000000,1,MS,2
495.000000,1,MS,3
495.000000,1,MS,4
495.000000,1,MS,5
495.000000,1,MS,6
496.000000,1,MS,1
496.000000,1,MS,2
496.000000,1,MS,3
496.000000,1,MS,4
496.000000,1,MS,5
496.000000,1,MS,6
497.000000,1,MS,1
497.000000,1,MS,2
497.000000,1,MS,3
497.000000,1,MS,4
497.000000,1,MS,5
497.000000,1,MS,6
498.000000,1,MS,1
498.000000,1,MS,2
498.000000,1,MS,3
498.000000,1,MS,4
498.000000,1,MS,5
498.000000,1,MS,6
499.000000,1,MS,1
499.000000,1,MS,2
499.000000,1,MS,3
499.000000,1,MS,4
499.000000,1,MS,5
499.000000,1,MS,6
500.000000,1,MS,1
500.000000,1,MS,2
500.000000,1,MS,3
500.000000,1,MS,4
500.000000,1,MS,5
500.000000,1,MS,6
501.000000,1,MS,1
501.000000,1,MS,2
501.000000,1,MS,3
501.000000,1,MS,4
501.000000,1,MS,5
501.000000,1,MS,6
502.000000,1,MS,1
502.000000,1,MS,2
502.000000,1,MS,3
502.000000,1,MS,4
502.000000,1,MS,5
502.000000,1,MS,6
503.000000,1,MS,1
503.000000,1,MS,2
503.000000,1,MS,3
503.000000,1,MS,4
503.000000,1,MS,5
503.000000,1,MS,6
504.000000,1,MS,1
504.000000,1,MS,2
504.000000,1,MS,3
504.000000,1,MS,4
504.000000,1,MS,5
504.000000,1,MS,6
505.000000,1,MS,1
505.000000,1,MS,2
505.000000,1,MS,3
505.000000,1,MS,4
505.000000,1,MS,5
505.000000,1,MS,6
506.000000,1,MS,1
506.000000,1,MS,2
506.000000,1,MS,3
506.000000,1,MS,4
506.000000,1,MS,5
506.000000,1,MS,6
507.000000,1,MS,1
507.000000,1,MS,2
507.000000,1,MS,3
507.000000,1,MS,4
507.000000,1,MS,5
507.000000,1,MS,6
508.000000,1,MS,1
508.000000,1,MS,2
508.000000,1,MS,3
508.000000,1,MS,4
508.000000,1,MS,5
508.000000,1,MS,6
509.000000,1,MS,1
509.000000,1,MS,2
509.000000,1,MS,3
509.000000,1,MS,4
509.000000,1,MS,5
509.000000,1,MS,6
510.000000,1,MS,1
510.000000,1,MS,2
510.000000,1,MS,3
510.000000,1,MS,4
510.000000,1,MS,5
510.000000,1,MS,6
511.000000,1,MS,1
511.000000,1,MS,2
511.000000,1,MS,3
511.000000,1,MS,4
511.000000,1,MS,5
511.000000,1,MS,6
512.000000,1,MS,1
512.000000,1,MS,2
512.000000,1,MS,3
512.000000,1,MS,4
512.000000,1,MS,5
512.000000,1,MS,6
513.000000,1,MS,1
513.000000,1,MS,2
513.000000,1,MS,3
513.000000,1,MS,4
513.000000,1,MS,5
513.000000,1,MS,6
514.000000,1,MS,1
514.000000,1,MS,2
514.000000,1,MS,3
514.000000,1,MS,4
514.000000,1,MS,5
514.000000,1,MS,6
515.000000,1,MS,1
515.000000,1,MS,2
515.000000,1,MS,3
515.000000,1,MS,4
515.000000,1,MS,5
515.000000,1,MS,6
516.000000,1,MS,1
516.000000,1,MS,2
516.000000,1,MS,3
516.000000,1,MS,4
516.000000,1,MS,5
516.000000,1,MS,6
517.000000,1,MS,1
517.000000,1,MS,2
517.000000,1,MS,3
517.000000,1,MS,4
517.000000,1,MS,5
517.000000,1,MS,6
518.000000,1,MS,1
518.000000,1,MS,2
518.000000,1,MS,3
518.000000,1,MS,4
518.000000,1,MS,5
518.000000,1,MS,6
519.000000,1,MS,1
519.000000,1,MS,2
519.000000,1,MS,3
519.000000,1,MS,4
519.000000,1,MS,5
519.000000,1,MS,6
520.000000,1,MS,1
520.000000,1,MS,2
520.000000,1,MS,3
520.000000,1,MS,4
520.000000,1,MS,5
520.000000,1,MS,6
521.000000,1,MS,1
521.000000,1,MS,2
521.000000,1,MS,3
521.000000,1,MS,4
521.000000,1,MS,5
521.000000,1,MS,6
522.000000,1,MS,1
522.000000,1,MS,2
522.000000,1,MS,3
522.000000,1,MS,4
522.000000,1,MS,5
522.000000,1,MS,6
523.000000,1,MS,1
523.000000,1,MS,2
523.000000,1,MS,3
523.000000,1,MS,4
523.000000,1,MS,5
523.000000,1,MS,6
524.000000,1,MS,1
524.000000,1,MS,2
524.000000,1,MS,3
524.000000,1,MS,4
524.000000,1,MS,5
524.000000,1,MS,6
525.000000,1,MS,1
525.000000,1,MS,2
525.000000,1,MS,3
525.000000,1,MS,4
525.000000,1,MS,5
525.000000,1,MS,6
526.000000,1,MS,1
526.000000,1,MS,2
526.000000,1,MS,3
526.000000,1,MS,4
526.000000,1,MS,5
526.000000,1,MS,6
527.000000,1,MS,1
527.000000,1,MS,2
527.000000,1,MS,3
527.000000,1,MS,4
527.000000,1,MS,5
527.000000,1,MS,6
528.000000,1,MS,1
528.000000,1,MS,2
528.000000,1,MS,3
528.000000,1,MS,4
528.000000,1,MS,5
528.000000,1,MS,6
529.000000,1,MS,1
529.000000,1,MS,2
529.000000,1,MS,3
529.000000,1,MS,4
529.000000,1,MS,5
529.000000,1,MS,6
530.000000,1,MS,1
530.000000,1,MS,2
530.000000,1,MS,3
530.000000,1,MS,4
530.000000,1,MS,5
530.000000,1,MS,6
531.000000,1,MS,1
531.000000,1,MS,2
531.000000,1,MS,3
531.000000,1,MS,4
531.000000,1,MS,5
531.000000,1,MS,6
532.000000,1,MS,1
532.000000,1,MS,2
532.000000,1,MS,3
532.000000,1,MS,4
532.000000,1,MS,5
532.000000,1,MS,6
533.000000,1,MS,1
533.000000,1,MS,2
533.000000,1,MS,3
533.000000,1,MS,4
533.000000,1,MS,5
533.000000,1,MS,6
534.000000,1,MS,1
534.000000,1,MS,2
534.000000,1,MS,3
534.000000,1,MS,4
534.000000,1,MS,5
534.000000,1,MS,6
535.000000,1,MS,1
535.000000,1,MS,2
535.000000,1,MS,3
535.000000,1,MS,4
535.000000,1,MS,5
535.000000,1,MS,6
536.000000,1,MS,1
536.000000,1,MS,2
536.000000,1,MS,3
536.000000,1,MS,4
536.000000,1,MS,5
536.000000,1,MS,6
537.000000,1,MS,1
537.000000,1,MS,2
537.000000,1,MS,3
537.000000,1,MS,4
537.000000,1,MS,5
537.000000,1,MS,6
538.000000,1,MS,1
538.000000,1,MS,2
538.000000,1,MS,3
538.000000,1,MS,4
538.000000,1,MS,5
538.000000,1,MS,6
539.000000,1,MS,1
539.000000,1,MS,2
539.000000,1,MS,3
539.000000,1,MS,4
539.000000,1,MS,5
539.000000,1,MS,6
540.000000,1,MS,1
540.000000,1,MS,2
540.000000,1,MS,3
540.000000,1,MS,4
540.000000,1,MS,5
540.000000,1,MS,6
541.000000,1,MS,1
541.000000,1,MS,2
541.000000,1,MS,3
541.000000,1,MS,4
541.000000,1,MS,5
541.000000,1,MS,6
542.000000,1,MS,1
542.000000,1,MS,2
542.000000,1,MS,3
542.000000,1,MS,4
542.000000,1,MS,5
542.000000,1,MS,6
543.000000,1,MS,1
543.000000,1,MS,2
543.000000,1,MS,3
543.000000,1,MS,4
543.000000,1,MS,5
543.000000,1,MS,6
544.000000,1,MS,1
544.000000,1,MS,2
544.000000,1,MS,3
544.000000,1,MS,4
544.000000,1,MS,5
544.000000,1,MS,6
545.000000,1,MS,1
545.000000,1,MS,2
545.000000,1,MS,3
545.000000,1,MS,4
545.000000,1,MS,5
545.000000,1,MS,6
546.000000,1,MS,1
546.000000,1,MS,2
546.000000,1,MS,3
546.000000,1,MS,4
546.000000,1,MS,5
546.000000,1,MS,6
547.000000,1,MS,1
547.000000,1,MS,2
547.000000,1,MS,3
547.000000,1,MS,4
547.000000,1,MS,5
547.000000,1,MS,6
548.000000,1,MS,1
548.000000,1,MS,2
548.000000,1,MS,3
548.000000,1,MS,4
548.000000,1,MS,5
548.000000,1,MS,6
549.000000,1,MS,1
549.000000,1,MS,2
549.000000,1,MS,3
549.000000,1,MS,4
549.000000,1,MS,5
549.000000,1,MS,6
550.000000,1,MS,1
550.000000,1,MS,2
550.000000,1,MS,3
550.000000,1,MS,4
550.000000,1,MS,5
550.000000,1,MS,6
551.000000,1,MS,1
551.000000,1,MS,2
551.000000,1,MS,3
551.000000,1,MS,4
551.000000,1,MS,5
551.000000,1,MS,6
552.000000,1,MS,1
552.000000,1,MS,2
552.000000,1,MS,3
552.000000,1,MS,4
552.000000,1,MS,5
552.000000,1,MS,6
553.000000,1,MS,1
553.000000,1,MS,2
553.000000,1,MS,3
553.000000,1,MS,4
553.000000,1,MS,5
553.000000,1,MS,6
554.000000,1,MS,1
554.000000,1,MS,2
554.000000,1,MS,3
554.000000,1,MS,4
554.000000,1,MS,5
554.000000,1,MS,6
555.000000,1,MS,1
555.000000,1,MS,2
555.000000,1,MS,3
555.000000,1,MS,4
555.000000,1,MS,5
555.000000,1,MS,6
556.000000,1,MS,1
556.000000,1,MS,2
556.000000,1,MS,3
556.000000,1,MS,4
556.000000,1,MS,5
556.000000,1,MS,6
557.000000,1,MS,1
557.000000,1,MS,2
557.000000,1,MS,3
557.000000,1,MS,4
557.000000,1,MS,5
557.000000,1,MS,6
558.000000,1,MS,1
558.000000,1,MS,2
558.000000,1,MS,3
558.000000,1,MS,4
558.000000,1,MS,5
558.000000,1,MS,6
559.000000,1,MS,1
559.000000,1,MS,2
559.000000,1,MS,3
559.000000,1,MS,4
559.000000,1,MS,5
559.000000,1,MS,6
560.000000,1,MS,1
560.000000,1,MS,2
560.000000,1,MS,3
560.000000,1,MS,4
560.000000,1,MS,5
560.000000,1,MS,6
561.000000,1,MS,1
561.000000,1,MS,2
561.000000,1,MS,3
561.000000,1,MS,4
561.000000,1,MS,5
561.000000,1,MS,6
562.000000,1,MS,1
562.000000,1,MS,2
562.000000,1,MS,3
562.000000,1,MS,4
562.000000,1,MS,5
562.000000,1,MS,6
563.000000,1,MS,1
563.000000,1,MS,2
563.000000,1,MS,3
563.000000,1,MS,4
563.000000,1,MS,5
563.000000,1,MS,6
564.000000,1,MS,1
564.000000,1,MS,2
564.000000,1,MS,3
564.000000,1,MS,4
564.000000,1,MS,5
564.000000,1,MS,6
565.000000,1,MS,1
565.000000,1,MS,2
565.000000,1,MS,3
565.000000,1,MS,4
565.000000,1,MS,5
565.000000,1,MS,6
566.000000,1,MS,1
566.000000,1,MS,2
566.000000,1,MS,3
566.000000,1,MS,4
566.000000,1,MS,5
566.000000,1,MS,6
567.000000,1,MS,1
567.000000,1,MS,2
567.000000,1,MS,3
567.000000,1,MS,4
567.000000,1,MS,5
567.000000,1,MS,6
568.000000,1,MS,1
568.000000,1,MS,2
568.000000,1,MS,3
568.000000,1,MS,4
568.000000,1,MS,5
568.000000,1,MS,6
569.000000,1,MS,1
569.000000,1,MS,2
569.000000,1,MS,3
569.000000,1,MS,4
569.000000,1,MS,5
569.000000,1,MS,6
570.000000,1,MS,1
570.000000,1,MS,2
570.000000,1,MS,3
570.000000,1,MS,4
570.000000,1,MS,5
570.000000,1,MS,6
571.000000,1,MS,1
571.000000,1,MS,2
571.000000,1,MS,3
571.000000,1,MS,4
571.000000,1,MS,5
571.000000,1,MS,6
572.000000,1,MS,1
572.000000,1,MS,2
572.000000,1,MS,3
572.000000,1,MS,4
572.000000,1,MS,5
572.000000,1,MS,6
573.000000,1,MS,1
573.000000,1,MS,2
573.000000,1,MS,3
573.000000,1,MS,4
573.000000,1,MS,5
573.000000,1,MS,6
574.000000,1,MS,1
574.000000,1,MS,2
574.000000,1,MS,3
574.000000,1,MS,4
574.000000,1,MS,5
574.000000,1,MS,6
575.000000,1,MS,1
575.000000,1,MS,2
575.000000,1,MS,3
575.000000,1,MS,4
575.000000,1,MS,5
575.000000,1,MS,6
576.000000,1,MS,1
576.000000,1,MS,2
576.000000,1,MS,3
576.000000,1,MS,4
576.000000,1,MS,5
576.000000,1,MS,6
577.000000,1,MS,1
577.000000,1,MS,2
577.000000,1,MS,3
577.000000,1,MS,4
577.000000,1,MS,5
577.000000,1,MS,6
578.000000,1,MS,1
578.000000,1,MS,2
578.000000,1,MS,3
578.000000,1,MS,4
578.000000,1,MS,5
578.000000,1,MS,6
579.000000,1,MS,1
579.000000,1,MS,2
579.000000,1,MS,3
579.000000,1,MS,4
579.000000,1,MS,5
579.000000,1,MS,6
580.000000,1,MS,1
580.000000,1,MS,2
580.000000,1,MS,3
580.000000,1,MS,4
580.000000,1,MS,5
580.000000,1,MS,6
581.000000,1,MS,1
581.000000,1,MS,2
581.000000,1,MS,3
