t,plant,axis,phytomer,organ,element,PAR
395,1,MS,1,Internode,enclosed,0
395,1,MS,1,Internode,exposed,64.2663
395,1,MS,1,Lamina,exposed,761.2269
395,1,MS,1,Sheath,exposed,193.5766
395,1,MS,2,Internode,enclosed,0
395,1,MS,2,Lamina,exposed,184.8098
395,1,MS,2,Sheath,exposed,35.7742
395,1,MS,3,Internode,enclosed,0
395,1,MS,3,Lamina,exposed,57.6912
395,1,MS,3,Sheath,exposed,13.8572
395,1,MS,4,Peduncle,enclosed,9.67883
395,1,MS,4,Peduncle,exposed,388.85
395,1,MS,5,Chaff,exposed,883.75
396,1,MS,1,Internode,enclosed,0
396,1,MS,1,Internode,exposed,63.65424
396,1,MS,1,Lamina,exposed,753.97712
396,1,MS,1,Sheath,exposed,191.7330133
396,1,MS,2,Internode,enclosed,0
396,1,MS,2,Lamina,exposed,183.0497067
396,1,MS,2,Sheath,exposed,35.43349333
396,1,MS,3,Internode,enclosed,0
396,1,MS,3,Lamina,exposed,57.14176
396,1,MS,3,Sheath,exposed,13.72522667
396,1,MS,4,Peduncle,enclosed,9.586650667
396,1,MS,4,Peduncle,exposed,385.1466667
396,1,MS,5,Chaff,exposed,875.3333333
397,1,MS,1,Internode,enclosed,0
397,1,MS,1,Internode,exposed,59.1658
397,1,MS,1,Lamina,exposed,700.8120667
397,1,MS,1,Sheath,exposed,178.2133778
397,1,MS,2,Internode,enclosed,0
397,1,MS,2,Lamina,exposed,170.1423556
397,1,MS,2,Sheath,exposed,32.93497778
397,1,MS,3,Internode,enclosed,0
397,1,MS,3,Lamina,exposed,53.11253333
397,1,MS,3,Sheath,exposed,12.75742222
397,1,MS,4,Peduncle,enclosed,8.910668889
397,1,MS,4,Peduncle,exposed,357.9888889
397,1,MS,5,Chaff,exposed,813.6111111
398,1,MS,1,Internode,enclosed,0
398,1,MS,1,Internode,exposed,52.43314
398,1,MS,1,Lamina,exposed,621.0644867
398,1,MS,1,Sheath,exposed,157.9339244
398,1,MS,2,Internode,enclosed,0
398,1,MS,2,Lamina,exposed,150.7813289
398,1,MS,2,Sheath,exposed,29.18720444
398,1,MS,3,Internode,enclosed,0
398,1,MS,3,Lamina,exposed,47.06869333
398,1,MS,3,Sheath,exposed,11.30571556
398,1,MS,4,Peduncle,enclosed,7.896696222
398,1,MS,4,Peduncle,exposed,317.2522222
398,1,MS,5,Chaff,exposed,721.0277778
399,1,MS,1,Internode,enclosed,0
399,1,MS,1,Internode,exposed,42.02812
399,1,MS,1,Lamina,exposed,497.8182267
399,1,MS,1,Sheath,exposed,126.5929511
399,1,MS,2,Internode,enclosed,0
399,1,MS,2,Lamina,exposed,120.8597422
399,1,MS,2,Sheath,exposed,23.39519111
399,1,MS,3,Internode,enclosed,0
399,1,MS,3,Lamina,exposed,37.72821333
399,1,MS,3,Sheath,exposed,9.062168889
399,1,MS,4,Peduncle,enclosed,6.329647556
399,1,MS,4,Peduncle,exposed,254.2955556
399,1,MS,5,Chaff,exposed,577.9444444
400,1,MS,1,Internode,enclosed,0
400,1,MS,1,Internode,exposed,24.4824
400,1,MS,1,Lamina,exposed,289.9912
400,1,MS,1,Sheath,exposed,73.74346667
400,1,MS,2,Internode,enclosed,0
400,1,MS,2,Lamina,exposed,70.40373333
400,1,MS,2,Sheath,exposed,13.62826667
400,1,MS,3,Internode,enclosed,0
400,1,MS,3,Lamina,exposed,21.9776
400,1,MS,3,Sheath,exposed,5.278933333
400,1,MS,4,Peduncle,enclosed,3.687173333
400,1,MS,4,Peduncle,exposed,148.1333333
400,1,MS,5,Chaff,exposed,336.6666667
401,1,MS,1,Internode,enclosed,0
401,1,MS,1,Internode,exposed,18.3618
401,1,MS,1,Lamina,exposed,217.4934
401,1,MS,1,Sheath,exposed,55.3076
401,1,MS,2,Internode,enclosed,0
401,1,MS,2,Lamina,exposed,52.8028
401,1,MS,2,Sheath,exposed,10.2212
401,1,MS,3,Internode,enclosed,0
401,1,MS,3,Lamina,exposed,16.4832
401,1,MS,3,Sheath,exposed,3.9592
401,1,MS,4,Peduncle,enclosed,2.76538
401,1,MS,4,Peduncle,exposed,111.1
401,1,MS,5,Chaff,exposed,252.5
402,1,MS,1,Internode,enclosed,0
402,1,MS,1,Internode,exposed,7.54874
402,1,MS,1,Lamina,exposed,89.41395333
402,1,MS,1,Sheath,exposed,22.73756889
402,1,MS,2,Internode,enclosed,0
402,1,MS,2,Lamina,exposed,21.70781778
402,1,MS,2,Sheath,exposed,4.202048889
402,1,MS,3,Internode,enclosed,0
402,1,MS,3,Lamina,exposed,6.776426667
402,1,MS,3,Sheath,exposed,1.627671111
402,1,MS,4,Peduncle,enclosed,1.136878444
402,1,MS,4,Peduncle,exposed,45.67444444
402,1,MS,5,Chaff,exposed,103.8055556
403,1,MS,1,Internode,enclosed,0
403,1,MS,1,Internode,exposed,1.83618
403,1,MS,1,Lamina,exposed,21.74934
403,1,MS,1,Sheath,exposed,5.53076
403,1,MS,2,Internode,enclosed,0
403,1,MS,2,Lamina,exposed,5.28028
403,1,MS,2,Sheath,exposed,1.02212
403,1,MS,3,Internode,enclosed,0
403,1,MS,3,Lamina,exposed,1.64832
403,1,MS,3,Sheath,exposed,0.39592
403,1,MS,4,Peduncle,enclosed,0.276538
403,1,MS,4,Peduncle,exposed,11.11
403,1,MS,5,Chaff,exposed,25.25
404,1,MS,1,Internode,enclosed,0
404,1,MS,1,Internode,exposed,0
404,1,MS,1,Lamina,exposed,0
404,1,MS,1,Sheath,exposed,0
404,1,MS,2,Internode,enclosed,0
404,1,MS,2,Lamina,exposed,0
404,1,MS,2,Sheath,exposed,0
404,1,MS,3,Internode,enclosed,0
404,1,MS,3,Lamina,exposed,0
404,1,MS,3,Sheath,exposed,0
404,1,MS,4,Peduncle,enclosed,0
404,1,MS,4,Peduncle,exposed,0
404,1,MS,5,Chaff,exposed,0
405,1,MS,1,Internode,enclosed,0
405,1,MS,1,Internode,exposed,0
405,1,MS,1,Lamina,exposed,0
405,1,MS,1,Sheath,exposed,0
405,1,MS,2,Internode,enclosed,0
405,1,MS,2,Lamina,exposed,0
405,1,MS,2,Sheath,exposed,0
405,1,MS,3,Internode,enclosed,0
405,1,MS,3,Lamina,exposed,0
405,1,MS,3,Sheath,exposed,0
405,1,MS,4,Peduncle,enclosed,0
405,1,MS,4,Peduncle,exposed,0
405,1,MS,5,Chaff,exposed,0
406,1,MS,1,Internode,enclosed,0
406,1,MS,1,Internode,exposed,0
406,1,MS,1,Lamina,exposed,0
406,1,MS,1,Sheath,exposed,0
406,1,MS,2,Internode,enclosed,0
406,1,MS,2,Lamina,exposed,0
406,1,MS,2,Sheath,exposed,0
406,1,MS,3,Internode,enclosed,0
406,1,MS,3,Lamina,exposed,0
406,1,MS,3,Sheath,exposed,0
406,1,MS,4,Peduncle,enclosed,0
406,1,MS,4,Peduncle,exposed,0
406,1,MS,5,Chaff,exposed,0
407,1,MS,1,Internode,enclosed,0
407,1,MS,1,Internode,exposed,0
407,1,MS,1,Lamina,exposed,0
407,1,MS,1,Sheath,exposed,0
407,1,MS,2,Internode,enclosed,0
407,1,MS,2,Lamina,exposed,0
407,1,MS,2,Sheath,exposed,0
407,1,MS,3,Internode,enclosed,0
407,1,MS,3,Lamina,exposed,0
407,1,MS,3,Sheath,exposed,0
407,1,MS,4,Peduncle,enclosed,0
407,1,MS,4,Peduncle,exposed,0
407,1,MS,5,Chaff,exposed,0
408,1,MS,1,Internode,enclosed,0
408,1,MS,1,Internode,exposed,0
408,1,MS,1,Lamina,exposed,0
408,1,MS,1,Sheath,exposed,0
408,1,MS,2,Internode,enclosed,0
408,1,MS,2,Lamina,exposed,0
408,1,MS,2,Sheath,exposed,0
408,1,MS,3,Internode,enclosed,0
408,1,MS,3,Lamina,exposed,0
408,1,MS,3,Sheath,exposed,0
408,1,MS,4,Peduncle,enclosed,0
408,1,MS,4,Peduncle,exposed,0
408,1,MS,5,Chaff,exposed,0
409,1,MS,1,Internode,enclosed,0
409,1,MS,1,Internode,exposed,0
409,1,MS,1,Lamina,exposed,0
409,1,MS,1,Sheath,exposed,0
409,1,MS,2,Internode,enclosed,0
409,1,MS,2,Lamina,exposed,0
409,1,MS,2,Sheath,exposed,0
409,1,MS,3,Internode,enclosed,0
409,1,MS,3,Lamina,exposed,0
409,1,MS,3,Sheath,exposed,0
409,1,MS,4,Peduncle,enclosed,0
409,1,MS,4,Peduncle,exposed,0
409,1,MS,5,Chaff,exposed,0
410,1,MS,1,Internode,enclosed,0
410,1,MS,1,Internode,exposed,0
410,1,MS,1,Lamina,exposed,0
410,1,MS,1,Sheath,exposed,0
410,1,MS,2,Internode,enclosed,0
410,1,MS,2,Lamina,exposed,0
410,1,MS,2,Sheath,exposed,0
410,1,MS,3,Internode,enclosed,0
410,1,MS,3,Lamina,exposed,0
410,1,MS,3,Sheath,exposed,0
410,1,MS,4,Peduncle,enclosed,0
410,1,MS,4,Peduncle,exposed,0
410,1,MS,5,Chaff,exposed,0
411,1,MS,1,Internode,enclosed,0
411,1,MS,1,Internode,exposed,0
411,1,MS,1,Lamina,exposed,0
411,1,MS,1,Sheath,exposed,0
411,1,MS,2,Internode,enclosed,0
411,1,MS,2,Lamina,exposed,0
411,1,MS,2,Sheath,exposed,0
411,1,MS,3,Internode,enclosed,0
411,1,MS,3,Lamina,exposed,0
411,1,MS,3,Sheath,exposed,0
411,1,MS,4,Peduncle,enclosed,0
411,1,MS,4,Peduncle,exposed,0
411,1,MS,5,Chaff,exposed,0
412,1,MS,1,Internode,enclosed,0
412,1,MS,1,Internode,exposed,1.22412
412,1,MS,1,Lamina,exposed,14.49956
412,1,MS,1,Sheath,exposed,3.687173333
412,1,MS,2,Internode,enclosed,0
412,1,MS,2,Lamina,exposed,3.520186667
412,1,MS,2,Sheath,exposed,0.681413333
412,1,MS,3,Internode,enclosed,0
412,1,MS,3,Lamina,exposed,1.09888
412,1,MS,3,Sheath,exposed,0.263946667
412,1,MS,4,Peduncle,enclosed,0.184358667
412,1,MS,4,Peduncle,exposed,7.406666667
412,1,MS,5,Chaff,exposed,16.83333333
413,1,MS,1,Internode,enclosed,0
413,1,MS,1,Internode,exposed,10.81306
413,1,MS,1,Lamina,exposed,128.0794467
413,1,MS,1,Sheath,exposed,32.57003111
413,1,MS,2,Internode,enclosed,0
413,1,MS,2,Lamina,exposed,31.09498222
413,1,MS,2,Sheath,exposed,6.019151111
413,1,MS,3,Internode,enclosed,0
413,1,MS,3,Lamina,exposed,9.706773333
413,1,MS,3,Sheath,exposed,2.331528889
413,1,MS,4,Peduncle,enclosed,1.628501556
413,1,MS,4,Peduncle,exposed,65.42555556
413,1,MS,5,Chaff,exposed,148.6944444
414,1,MS,1,Internode,enclosed,0
414,1,MS,1,Internode,exposed,25.91054
414,1,MS,1,Lamina,exposed,306.9073533
414,1,MS,1,Sheath,exposed,78.04516889
414,1,MS,2,Internode,enclosed,0
414,1,MS,2,Lamina,exposed,74.51061778
414,1,MS,2,Sheath,exposed,14.42324889
414,1,MS,3,Internode,enclosed,0
414,1,MS,3,Lamina,exposed,23.25962667
414,1,MS,3,Sheath,exposed,5.586871111
414,1,MS,4,Peduncle,enclosed,3.902258444
414,1,MS,4,Peduncle,exposed,156.7744444
414,1,MS,5,Chaff,exposed,356.3055556
415,1,MS,1,Internode,enclosed,0
415,1,MS,1,Internode,exposed,39.17184
415,1,MS,1,Lamina,exposed,463.98592
415,1,MS,1,Sheath,exposed,117.9895467
415,1,MS,2,Internode,enclosed,0
415,1,MS,2,Lamina,exposed,112.6459733
415,1,MS,2,Sheath,exposed,21.80522667
415,1,MS,3,Internode,enclosed,0
415,1,MS,3,Lamina,exposed,35.16416
415,1,MS,3,Sheath,exposed,8.446293333
415,1,MS,4,Peduncle,enclosed,5.899477333
415,1,MS,4,Peduncle,exposed,237.0133333
415,1,MS,5,Chaff,exposed,538.6666667
416,1,MS,1,Internode,enclosed,0
416,1,MS,1,Internode,exposed,50.80098
416,1,MS,1,Lamina,exposed,601.73174
416,1,MS,1,Sheath,exposed,153.0176933
416,1,MS,2,Internode,enclosed,0
416,1,MS,2,Lamina,exposed,146.0877467
416,1,MS,2,Sheath,exposed,28.27865333
416,1,MS,3,Internode,enclosed,0
416,1,MS,3,Lamina,exposed,45.60352
416,1,MS,3,Sheath,exposed,10.95378667
416,1,MS,4,Peduncle,enclosed,7.650884667
416,1,MS,4,Peduncle,exposed,307.3766667
416,1,MS,5,Chaff,exposed,698.5833333
417,1,MS,1,Internode,enclosed,0
417,1,MS,1,Internode,exposed,59.98188
417,1,MS,1,Lamina,exposed,710.47844
417,1,MS,1,Sheath,exposed,180.6714933
417,1,MS,2,Internode,enclosed,0
417,1,MS,2,Lamina,exposed,172.4891467
417,1,MS,2,Sheath,exposed,33.38925333
417,1,MS,3,Internode,enclosed,0
417,1,MS,3,Lamina,exposed,53.84512
417,1,MS,3,Sheath,exposed,12.93338667
417,1,MS,4,Peduncle,enclosed,9.033574667
417,1,MS,4,Peduncle,exposed,362.9266667
417,1,MS,5,Chaff,exposed,824.8333333
418,1,MS,1,Internode,enclosed,0
418,1,MS,1,Internode,exposed,66.51052
418,1,MS,1,Lamina,exposed,787.8094267
418,1,MS,1,Sheath,exposed,200.3364178
418,1,MS,2,Internode,enclosed,0
418,1,MS,2,Lamina,exposed,191.2634756
418,1,MS,2,Sheath,exposed,37.02345778
418,1,MS,3,Internode,enclosed,0
418,1,MS,3,Lamina,exposed,59.70581333
418,1,MS,3,Sheath,exposed,14.34110222
418,1,MS,4,Peduncle,enclosed,10.01682089
418,1,MS,4,Peduncle,exposed,402.4288889
418,1,MS,5,Chaff,exposed,914.6111111
419,1,MS,1,Internode,enclosed,0
419,1,MS,1,Internode,exposed,70.79494
419,1,MS,1,Lamina,exposed,838.5578867
419,1,MS,1,Sheath,exposed,213.2415244
419,1,MS,2,Internode,enclosed,0
419,1,MS,2,Lamina,exposed,203.5841289
419,1,MS,2,Sheath,exposed,39.40840444
419,1,MS,3,Internode,enclosed,0
419,1,MS,3,Lamina,exposed,63.55189333
419,1,MS,3,Sheath,exposed,15.26491556
419,1,MS,4,Peduncle,enclosed,10.66207622
419,1,MS,4,Peduncle,exposed,428.3522222
419,1,MS,5,Chaff,exposed,973.5277778
420,1,MS,1,Internode,enclosed,0
420,1,MS,1,Internode,exposed,69.57082
420,1,MS,1,Lamina,exposed,824.0583267
420,1,MS,1,Sheath,exposed,209.5543511
420,1,MS,2,Internode,enclosed,0
420,1,MS,2,Lamina,exposed,200.0639422
420,1,MS,2,Sheath,exposed,38.72699111
420,1,MS,3,Internode,enclosed,0
420,1,MS,3,Lamina,exposed,62.45301333
420,1,MS,3,Sheath,exposed,15.00096889
420,1,MS,4,Peduncle,enclosed,10.47771756
420,1,MS,4,Peduncle,exposed,420.9455556
420,1,MS,5,Chaff,exposed,956.6944444
421,1,MS,1,Internode,enclosed,0
421,1,MS,1,Internode,exposed,64.06228
421,1,MS,1,Lamina,exposed,758.8103067
421,1,MS,1,Sheath,exposed,192.9620711
421,1,MS,2,Internode,enclosed,0
421,1,MS,2,Lamina,exposed,184.2231022
421,1,MS,2,Sheath,exposed,35.66063111
421,1,MS,3,Internode,enclosed,0
421,1,MS,3,Lamina,exposed,57.50805333
421,1,MS,3,Sheath,exposed,13.81320889
421,1,MS,4,Peduncle,enclosed,9.648103556
421,1,MS,4,Peduncle,exposed,387.6155556
421,1,MS,5,Chaff,exposed,880.9444444
422,1,MS,1,Internode,enclosed,0
422,1,MS,1,Internode,exposed,55.0854
422,1,MS,1,Lamina,exposed,652.4802
422,1,MS,1,Sheath,exposed,165.9228
422,1,MS,2,Internode,enclosed,0
422,1,MS,2,Lamina,exposed,158.4084
422,1,MS,2,Sheath,exposed,30.6636
422,1,MS,3,Internode,enclosed,0
422,1,MS,3,Lamina,exposed,49.4496
422,1,MS,3,Sheath,exposed,11.8776
422,1,MS,4,Peduncle,enclosed,8.29614
422,1,MS,4,Peduncle,exposed,333.3
422,1,MS,5,Chaff,exposed,757.5
423,1,MS,1,Internode,enclosed,0
423,1,MS,1,Internode,exposed,35.90752
423,1,MS,1,Lamina,exposed,425.3204267
423,1,MS,1,Sheath,exposed,108.1570844
423,1,MS,2,Internode,enclosed,0
423,1,MS,2,Lamina,exposed,103.2588089
423,1,MS,2,Sheath,exposed,19.98812444
423,1,MS,3,Internode,enclosed,0
423,1,MS,3,Lamina,exposed,32.23381333
423,1,MS,3,Sheath,exposed,7.742435556
423,1,MS,4,Peduncle,enclosed,5.407854222
423,1,MS,4,Peduncle,exposed,217.2622222
423,1,MS,5,Chaff,exposed,493.7777778
424,1,MS,1,Internode,enclosed,0
424,1,MS,1,Internode,exposed,28.97084
424,1,MS,1,Lamina,exposed,343.1562533
424,1,MS,1,Sheath,exposed,87.26310222
424,1,MS,2,Internode,enclosed,0
424,1,MS,2,Lamina,exposed,83.31108444
424,1,MS,2,Sheath,exposed,16.12678222
424,1,MS,3,Internode,enclosed,0
424,1,MS,3,Lamina,exposed,26.00682667
424,1,MS,3,Sheath,exposed,6.246737778
424,1,MS,4,Peduncle,enclosed,4.363155111
424,1,MS,4,Peduncle,exposed,175.2911111
424,1,MS,5,Chaff,exposed,398.3888889
425,1,MS,1,Internode,enclosed,0
425,1,MS,1,Internode,exposed,12.85326
425,1,MS,1,Lamina,exposed,152.24538
425,1,MS,1,Sheath,exposed,38.71532
425,1,MS,2,Internode,enclosed,0
425,1,MS,2,Lamina,exposed,36.96196
425,1,MS,2,Sheath,exposed,7.15484
425,1,MS,3,Internode,enclosed,0
425,1,MS,3,Lamina,exposed,11.53824
425,1,MS,3,Sheath,exposed,2.77144
425,1,MS,4,Peduncle,enclosed,1.935766
425,1,MS,4,Peduncle,exposed,77.77
425,1,MS,5,Chaff,exposed,176.75
426,1,MS,1,Internode,enclosed,0
426,1,MS,1,Internode,exposed,4.48844
426,1,MS,1,Lamina,exposed,53.16505333
426,1,MS,1,Sheath,exposed,13.51963556
426,1,MS,2,Internode,enclosed,0
426,1,MS,2,Lamina,exposed,12.90735111
426,1,MS,2,Sheath,exposed,2.498515556
426,1,MS,3,Internode,enclosed,0
426,1,MS,3,Lamina,exposed,4.029226667
426,1,MS,3,Sheath,exposed,0.967804444
426,1,MS,4,Peduncle,enclosed,0.675981778
426,1,MS,4,Peduncle,exposed,27.15777778
426,1,MS,5,Chaff,exposed,61.72222222
427,1,MS,1,Internode,enclosed,0
427,1,MS,1,Internode,exposed,0
427,1,MS,1,Lamina,exposed,0
427,1,MS,1,Sheath,exposed,0
427,1,MS,2,Internode,enclosed,0
427,1,MS,2,Lamina,exposed,0
427,1,MS,2,Sheath,exposed,0
427,1,MS,3,Internode,enclosed,0
427,1,MS,3,Lamina,exposed,0
427,1,MS,3,Sheath,exposed,0
427,1,MS,4,Peduncle,enclosed,0
427,1,MS,4,Peduncle,exposed,0
427,1,MS,5,Chaff,exposed,0
428,1,MS,1,Internode,enclosed,0
428,1,MS,1,Internode,exposed,0
428,1,MS,1,Lamina,exposed,0
428,1,MS,1,Sheath,exposed,0
428,1,MS,2,Internode,enclosed,0
428,1,MS,2,Lamina,exposed,0
428,1,MS,2,Sheath,exposed,0
428,1,MS,3,Internode,enclosed,0
428,1,MS,3,Lamina,exposed,0
428,1,MS,3,Sheath,exposed,0
428,1,MS,4,Peduncle,enclosed,0
428,1,MS,4,Peduncle,exposed,0
428,1,MS,5,Chaff,exposed,0
429,1,MS,1,Internode,enclosed,0
429,1,MS,1,Internode,exposed,0
429,1,MS,1,Lamina,exposed,0
429,1,MS,1,Sheath,exposed,0
429,1,MS,2,Internode,enclosed,0
429,1,MS,2,Lamina,exposed,0
429,1,MS,2,Sheath,exposed,0
429,1,MS,3,Internode,enclosed,0
429,1,MS,3,Lamina,exposed,0
429,1,MS,3,Sheath,exposed,0
429,1,MS,4,Peduncle,enclosed,0
429,1,MS,4,Peduncle,exposed,0
429,1,MS,5,Chaff,exposed,0
430,1,MS,1,Internode,enclosed,0
430,1,MS,1,Internode,exposed,0
430,1,MS,1,Lamina,exposed,0
430,1,MS,1,Sheath,exposed,0
430,1,MS,2,Internode,enclosed,0
430,1,MS,2,Lamina,exposed,0
430,1,MS,2,Sheath,exposed,0
430,1,MS,3,Internode,enclosed,0
430,1,MS,3,Lamina,exposed,0
430,1,MS,3,Sheath,exposed,0
430,1,MS,4,Peduncle,enclosed,0
430,1,MS,4,Peduncle,exposed,0
430,1,MS,5,Chaff,exposed,0
431,1,MS,1,Internode,enclosed,0
431,1,MS,1,Internode,exposed,0
431,1,MS,1,Lamina,exposed,0
431,1,MS,1,Sheath,exposed,0
431,1,MS,2,Internode,enclosed,0
431,1,MS,2,Lamina,exposed,0
431,1,MS,2,Sheath,exposed,0
431,1,MS,3,Internode,enclosed,0
431,1,MS,3,Lamina,exposed,0
431,1,MS,3,Sheath,exposed,0
431,1,MS,4,Peduncle,enclosed,0
431,1,MS,4,Peduncle,exposed,0
431,1,MS,5,Chaff,exposed,0
432,1,MS,1,Internode,enclosed,0
432,1,MS,1,Internode,exposed,0
432,1,MS,1,Lamina,exposed,0
432,1,MS,1,Sheath,exposed,0
432,1,MS,2,Internode,enclosed,0
432,1,MS,2,Lamina,exposed,0
432,1,MS,2,Sheath,exposed,0
432,1,MS,3,Internode,enclosed,0
432,1,MS,3,Lamina,exposed,0
432,1,MS,3,Sheath,exposed,0
432,1,MS,4,Peduncle,enclosed,0
432,1,MS,4,Peduncle,exposed,0
432,1,MS,5,Chaff,exposed,0
433,1,MS,1,Internode,enclosed,0
433,1,MS,1,Internode,exposed,0
433,1,MS,1,Lamina,exposed,0
433,1,MS,1,Sheath,exposed,0
433,1,MS,2,Internode,enclosed,0
433,1,MS,2,Lamina,exposed,0
433,1,MS,2,Sheath,exposed,0
433,1,MS,3,Internode,enclosed,0
433,1,MS,3,Lamina,exposed,0
433,1,MS,3,Sheath,exposed,0
433,1,MS,4,Peduncle,enclosed,0
433,1,MS,4,Peduncle,exposed,0
433,1,MS,5,Chaff,exposed,0
434,1,MS,1,Internode,enclosed,0
434,1,MS,1,Internode,exposed,0
434,1,MS,1,Lamina,exposed,0
434,1,MS,1,Sheath,exposed,0
434,1,MS,2,Internode,enclosed,0
434,1,MS,2,Lamina,exposed,0
434,1,MS,2,Sheath,exposed,0
434,1,MS,3,Internode,enclosed,0
434,1,MS,3,Lamina,exposed,0
434,1,MS,3,Sheath,exposed,0
434,1,MS,4,Peduncle,enclosed,0
434,1,MS,4,Peduncle,exposed,0
434,1,MS,5,Chaff,exposed,0
435,1,MS,1,Internode,enclosed,0
435,1,MS,1,Internode,exposed,0
435,1,MS,1,Lamina,exposed,0
435,1,MS,1,Sheath,exposed,0
435,1,MS,2,Internode,enclosed,0
435,1,MS,2,Lamina,exposed,0
435,1,MS,2,Sheath,exposed,0
435,1,MS,3,Internode,enclosed,0
435,1,MS,3,Lamina,exposed,0
435,1,MS,3,Sheath,exposed,0
435,1,MS,4,Peduncle,enclosed,0
435,1,MS,4,Peduncle,exposed,0
435,1,MS,5,Chaff,exposed,0
436,1,MS,1,Internode,enclosed,0
436,1,MS,1,Internode,exposed,1.83618
436,1,MS,1,Lamina,exposed,21.74934
436,1,MS,1,Sheath,exposed,5.53076
436,1,MS,2,Internode,enclosed,0
436,1,MS,2,Lamina,exposed,5.28028
436,1,MS,2,Sheath,exposed,1.02212
436,1,MS,3,Internode,enclosed,0
436,1,MS,3,Lamina,exposed,1.64832
436,1,MS,3,Sheath,exposed,0.39592
436,1,MS,4,Peduncle,enclosed,0.276538
436,1,MS,4,Peduncle,exposed,11.11
436,1,MS,5,Chaff,exposed,25.25
437,1,MS,1,Internode,enclosed,0
437,1,MS,1,Internode,exposed,9.99698
437,1,MS,1,Lamina,exposed,118.4130733
437,1,MS,1,Sheath,exposed,30.11191556
437,1,MS,2,Internode,enclosed,0
437,1,MS,2,Lamina,exposed,28.74819111
437,1,MS,2,Sheath,exposed,5.564875556
437,1,MS,3,Internode,enclosed,0
437,1,MS,3,Lamina,exposed,8.974186667
437,1,MS,3,Sheath,exposed,2.155564444
437,1,MS,4,Peduncle,enclosed,1.505595778
437,1,MS,4,Peduncle,exposed,60.48777778
437,1,MS,5,Chaff,exposed,137.4722222
438,1,MS,1,Internode,enclosed,0
438,1,MS,1,Internode,exposed,21.4221
438,1,MS,1,Lamina,exposed,253.7423
438,1,MS,1,Sheath,exposed,64.52553333
438,1,MS,2,Internode,enclosed,0
438,1,MS,2,Lamina,exposed,61.60326667
438,1,MS,2,Sheath,exposed,11.92473333
438,1,MS,3,Internode,enclosed,0
438,1,MS,3,Lamina,exposed,19.2304
438,1,MS,3,Sheath,exposed,4.619066667
438,1,MS,4,Peduncle,enclosed,3.226276667
438,1,MS,4,Peduncle,exposed,129.6166667
438,1,MS,5,Chaff,exposed,294.5833333
439,1,MS,1,Internode,enclosed,0
439,1,MS,1,Internode,exposed,33.45928
439,1,MS,1,Lamina,exposed,396.3213067
439,1,MS,1,Sheath,exposed,100.7827378
439,1,MS,2,Internode,enclosed,0
439,1,MS,2,Lamina,exposed,96.21843556
439,1,MS,2,Sheath,exposed,18.62529778
439,1,MS,3,Internode,enclosed,0
439,1,MS,3,Lamina,exposed,30.03605333
439,1,MS,3,Sheath,exposed,7.214542222
439,1,MS,4,Peduncle,enclosed,5.039136889
439,1,MS,4,Peduncle,exposed,202.4488889
439,1,MS,5,Chaff,exposed,460.1111111
440,1,MS,1,Internode,enclosed,0
440,1,MS,1,Internode,exposed,43.66028
440,1,MS,1,Lamina,exposed,517.1509733
440,1,MS,1,Sheath,exposed,131.5091822
440,1,MS,2,Internode,enclosed,0
440,1,MS,2,Lamina,exposed,125.5533244
440,1,MS,2,Sheath,exposed,24.30374222
440,1,MS,3,Internode,enclosed,0
440,1,MS,3,Lamina,exposed,39.19338667
440,1,MS,3,Sheath,exposed,9.414097778
440,1,MS,4,Peduncle,enclosed,6.575459111
440,1,MS,4,Peduncle,exposed,264.1711111
440,1,MS,5,Chaff,exposed,600.3888889
441,1,MS,1,Internode,enclosed,0
441,1,MS,1,Internode,exposed,52.0251
441,1,MS,1,Lamina,exposed,616.2313
441,1,MS,1,Sheath,exposed,156.7048667
441,1,MS,2,Internode,enclosed,0
441,1,MS,2,Lamina,exposed,149.6079333
441,1,MS,2,Sheath,exposed,28.96006667
441,1,MS,3,Internode,enclosed,0
441,1,MS,3,Lamina,exposed,46.7024
441,1,MS,3,Sheath,exposed,11.21773333
441,1,MS,4,Peduncle,enclosed,7.835243333
441,1,MS,4,Peduncle,exposed,314.7833333
441,1,MS,5,Chaff,exposed,715.4166667
442,1,MS,1,Internode,enclosed,0
442,1,MS,1,Internode,exposed,58.55374
442,1,MS,1,Lamina,exposed,693.5622867
442,1,MS,1,Sheath,exposed,176.3697911
442,1,MS,2,Internode,enclosed,0
442,1,MS,2,Lamina,exposed,168.3822622
442,1,MS,2,Sheath,exposed,32.59427111
442,1,MS,3,Internode,enclosed,0
442,1,MS,3,Lamina,exposed,52.56309333
442,1,MS,3,Sheath,exposed,12.62544889
442,1,MS,4,Peduncle,enclosed,8.818489556
442,1,MS,4,Peduncle,exposed,354.2855556
442,1,MS,5,Chaff,exposed,805.1944444
443,1,MS,1,Internode,enclosed,0
443,1,MS,1,Internode,exposed,57.94168
443,1,MS,1,Lamina,exposed,686.3125067
443,1,MS,1,Sheath,exposed,174.5262044
443,1,MS,2,Internode,enclosed,0
443,1,MS,2,Lamina,exposed,166.6221689
443,1,MS,2,Sheath,exposed,32.25356444
443,1,MS,3,Internode,enclosed,0
443,1,MS,3,Lamina,exposed,52.01365333
443,1,MS,3,Sheath,exposed,12.49347556
443,1,MS,4,Peduncle,enclosed,8.726310222
