t,plant,axis,phytomer,organ,element,exposed,nitrates,starch,amino_acids,proteins,sucrose,triosesP,fructan,Loading_Sucrose,Regul_S_Fructan,An,Tr,Photosynthesis,Transpiration,Conc_TriosesP,Conc_Starch,Conc_Sucrose,Conc_Fructan,Conc_Nitrates,Conc_Amino_Acids,Conc_Proteins,S_Starch,D_Starch,S_Sucrose,S_Fructan,D_Fructan,Nitrates_import,Amino_Acids_import,S_Amino_Acids,S_Proteins,D_Proteins,Loading_Amino_Acids
206.000000,1,MS,5,Chaff,1,True,0.000527,3.987280,72.822316,185.901440,221.130676,0.007574,-0.000000,107.162007,0.000000,15.710076,0.000012,42.417205,0.000032,0.012022,3.164508,87.750268,-0.000000,0.002509,296.387124,0.085472,12.959995,6.835338,186.525212,0.000000,0.000000,0.167453,0.917805,0.797472,5.588443,5.895731,7.252437
207.000000,1,MS,1,Internode,1,False,6.223511,0.000000,49.198476,85.423671,108.938463,0.000000,0.000006,10.937122,0.009096,-0.355152,0.000002,-1.534257,0.000009,0.000000,0.000000,61.339225,0.000006,42.050752,284.121482,0.055728,0.000000,0.000000,0.000000,0.020827,0.020423,0.043427,0.254192,0.000000,5.534960,3.844065,1.307327
207.000000,1,MS,1,Internode,2,True,0.000256,0.121658,14.415533,46.753750,37.823980,0.000225,-0.000000,21.306927,0.000000,1.248321,0.000003,1.348187,0.000003,0.001874,0.506910,78.799958,-0.000001,0.006391,308.024213,0.112854,2.023178,1.094926,30.403865,0.000002,0.000000,0.016285,0.095322,0.407306,5.636103,7.784499,4.836185
207.000000,1,MS,1,Lamina,1,True,0.000764,26.759914,58.433882,182.355208,380.929550,0.042484,-0.000000,1008.735649,0.000000,14.127252,0.000011,175.969051,0.000137,0.101152,31.857040,226.743780,-0.000000,0.005460,356.739206,0.125762,107.611588,68.811207,1133.879460,0.000000,0.000000,0.688681,4.031062,4.919293,5.808386,8.674898,36.002466
207.000000,1,MS,1,Sheath,1,True,0.000340,0.990321,35.515851,92.189588,100.113140,0.001584,-0.000001,44.896417,0.000000,4.250703,0.000005,9.181518,0.000011,0.005125,1.602461,80.997686,-0.000001,0.003300,294.712897,0.086418,5.530896,3.461315,81.956617,0.000000,0.000000,0.054284,0.317740,0.527117,5.581346,5.960997,4.444967
207.000000,1,MS,2,Internode,1,True,1.114809,0.000000,59.320001,101.427067,129.470811,-0.000000,0.000035,9.613578,0.059747,-0.037801,0.000002,-0.054433,0.000003,-0.000000,0.000000,59.940190,0.000032,6.193382,281.671418,0.054405,0.000000,0.000000,0.000000,0.127687,0.125288,0.014476,0.084731,0.000000,5.523849,3.752801,0.392515
207.000000,1,MS,2,Lamina,1,True,0.000495,5.902071,35.967746,108.834121,169.493080,0.009704,-0.000000,309.050740,0.000000,4.079738,0.000005,49.935993,0.000061,0.035939,10.929761,156.938037,-0.000000,0.005500,341.574036,0.116757,38.606341,23.608284,505.516488,0.000000,0.000000,0.307608,1.800527,3.418018,5.758967,8.053725,20.550237
207.000000,1,MS,2,Sheath,1,True,0.001187,0.060479,23.434863,50.696822,57.288309,0.000135,0.000000,16.179792,0.000026,0.482320,0.000003,0.868176,0.000005,0.000652,0.146086,69.188779,0.000000,0.017199,290.286924,0.070940,0.704410,0.315545,10.642362,0.000085,0.000083,0.027142,0.158870,0.393874,5.562280,4.893345,2.286858
207.000000,1,MS,3,Internode,1,True,1.267153,0.000000,50.587003,81.357186,112.807144,0.000000,0.000008,10.677957,0.012982,-0.430791,0.000002,-0.387712,0.000002,0.000000,0.000000,61.042827,0.000009,8.228265,280.758149,0.051008,0.000000,0.000000,0.000000,0.029299,0.028732,0.009047,0.052957,0.000000,5.519669,3.518434,-0.010443
207.000000,1,MS,3,Lamina,1,True,0.000457,0.768305,19.403195,52.603442,57.990682,0.001463,-0.000000,52.782820,0.000000,1.042144,0.000003,8.553918,0.000025,0.009751,2.561018,96.651136,-0.000000,0.009143,331.678547,0.101579,10.516204,5.531798,152.796788,0.000000,0.000000,0.123767,0.724447,2.475595,5.724783,7.006779,11.290313
207.000000,1,MS,3,Sheath,1,True,1.545031,0.000000,14.410334,26.852236,39.077886,-0.000000,-0.000000,18.754318,0.000003,-0.115708,0.000002,-0.166620,0.000003,-0.000000,0.000000,75.732337,-0.000000,35.930943,286.430804,0.060294,0.000000,0.000000,0.000000,0.000012,0.000000,0.014476,0.084731,0.000000,5.545299,4.158974,0.978236
207.000000,1,MS,4,Peduncle,1,False,0.002520,0.221376,56.453565,100.178851,125.864160,0.000484,0.000000,14.106904,0.000202,0.549261,0.000003,3.064876,0.000017,0.000960,0.219619,62.432619,0.000000,0.015003,287.207799,0.057574,1.036242,0.474378,15.634694,0.000487,0.000482,0.084140,0.492497,0.501273,5.548749,3.971376,2.768049
207.000000,1,MS,4,Peduncle,2,True,0.000303,2.922525,33.925748,98.612754,127.511543,0.004561,-0.000000,147.673444,0.000000,8.205561,0.000008,25.109017,0.000024,0.017082,5.472893,119.392831,-0.000000,0.003404,325.801861,0.106980,18.401538,11.821448,259.385346,0.000000,0.000000,0.123043,0.720211,1.382601,5.703704,7.379336,14.407942
207.000000,1,MS,5,Chaff,1,True,0.000512,5.067844,72.463257,185.836467,237.309498,0.007576,-0.000000,125.959695,0.000000,15.710076,0.000012,42.417205,0.000032,0.012026,4.022098,94.170436,-0.000000,0.002440,294.925753,0.085442,12.964683,8.687732,186.589293,0.000000,0.000000,0.162851,0.953220,0.775549,5.582252,5.893671,7.261453
208.000000,1,MS,1,Internode,1,False,6.245600,0.000000,49.005651,85.672721,107.852433,0.000000,0.000617,3.948362,0.999975,-0.423159,0.000001,-1.828047,0.000004,0.000000,0.000000,60.727721,0.000695,42.200002,283.007917,0.055891,0.000000,0.000000,0.000000,2.222152,2.222217,0.022113,0.253655,0.000000,5.529928,3.855272,1.335293
208.000000,1,MS,1,Internode,2,True,0.000233,0.134820,14.438732,46.668142,37.971719,0.000165,0.000000,18.459593,0.000004,0.916452,0.000002,0.989768,0.000002,0.001377,0.561752,79.107748,0.000000,0.005818,308.519916,0.112647,1.486713,1.213384,22.390480,0.000017,0.000017,0.011057,0.126827,0.276404,5.638070,7.770246,5.145218
208.000000,1,MS,1,Lamina,1,True,0.000375,28.823024,57.866355,181.954414,385.023747,0.033990,-0.000000,1012.624041,0.000000,11.932299,0.000005,148.628716,0.000062,0.080928,34.313124,229.180802,-0.000000,0.002682,353.274450,0.125486,86.353506,74.116347,968.137350,0.000000,0.000000,0.318801,3.656853,2.277144,5.797397,8.655831,34.588965
208.000000,1,MS,1,Sheath,1,True,0.000253,1.072605,35.491976,92.150580,102.705468,0.001263,-0.000001,43.409547,0.000000,3.390384,0.000003,7.323229,0.000006,0.004088,1.735606,83.095038,-0.000001,0.002458,294.514780,0.086382,4.412503,3.748909,65.676671,0.000000,0.000000,0.033170,0.380482,0.322034,5.580502,5.958474,4.760971
208.000000,1,MS,2,Internode,1,True,1.122172,0.000000,59.023994,101.744211,128.437932,-0.000000,0.000580,2.103917,1.000000,-0.181638,0.000001,-0.261559,0.000001,-0.000000,0.000000,59.462005,0.000537,6.234288,280.265879,0.054575,0.000000,0.000000,0.000000,2.086529,2.086558,0.007371,0.084552,0.000000,5.517407,3.764536,0.299334
208.000000,1,MS,2,Lamina,1,True,0.000343,6.405134,36.537674,108.629143,179.024357,0.007598,-0.000000,343.079261,0.000000,3.272471,0.000003,40.055045,0.000037,0.028139,11.861360,165.763294,-0.000000,0.003807,346.986459,0.116537,30.262548,25.620538,408.242479,0.000000,0.000000,0.187964,2.156063,2.088476,5.777002,8.038557,23.146088
208.000000,1,MS,2,Sheath,1,True,0.000675,0.066215,23.345510,50.742660,56.796618,0.000080,0.000004,11.388143,0.004982,0.273026,0.000001,0.491447,0.000002,0.000385,0.159940,68.594949,0.000010,0.009778,289.180109,0.071004,0.415705,0.345471,6.287918,0.015933,0.015569,0.009214,0.105689,0.133512,5.557442,4.897770,2.300087
208.000000,1,MS,3,Internode,1,True,1.271755,0.000000,50.339217,81.663861,111.725404,0.000000,0.000609,3.586127,0.999994,-0.418408,0.000001,-0.376567,0.000001,0.000000,0.000000,60.457470,0.000659,8.258147,279.382935,0.051200,0.000000,0.000000,0.000000,2.192749,2.192807,0.004607,0.052845,0.000000,5.513336,3.531697,-0.080406
208.000000,1,MS,3,Lamina,1,True,0.000395,0.862400,19.884388,52.540300,61.220184,0.001081,-0.000000,58.075830,0.000000,0.774811,0.000002,6.359649,0.000016,0.007204,2.874667,102.033639,-0.000000,0.007901,339.904071,0.101457,7.772155,6.209281,114.149202,0.000000,0.000000,0.084031,0.963887,1.680598,5.753310,6.998368,13.712742
208.000000,1,MS,3,Sheath,1,True,1.552394,0.000000,14.390060,26.911613,38.374698,-0.000000,0.000000,14.063306,0.000211,-0.182127,0.000001,-0.262263,0.000001,-0.000000,0.000000,74.369571,0.000001,36.102175,286.027829,0.060427,0.000000,0.000000,0.000000,0.000860,0.000835,0.007371,0.084552,0.000000,5.543505,4.168171,1.114466
208.000000,1,MS,4,Peduncle,1,False,0.001302,0.249129,56.103855,100.442293,125.853405,0.000314,0.000479,7.514796,0.718800,0.342098,0.000001,1.908907,0.000006,0.000622,0.247152,62.427284,0.000475,0.007748,285.428646,0.057725,0.672202,0.533848,10.157089,1.734759,1.725016,0.028563,0.327637,0.170001,5.540828,3.981819,2.502170
208.000000,1,MS,4,Peduncle,2,True,0.000178,3.156224,33.605724,98.463601,133.868221,0.003703,-0.000000,160.646257,0.000000,6.708432,0.000004,20.527802,0.000012,0.013869,5.910533,125.344776,-0.000000,0.001998,322.728554,0.106818,14.947775,12.766750,213.493477,0.000000,0.000000,0.062655,0.718688,0.703979,5.692438,7.368175,13.677611
208.000000,1,MS,5,Chaff,1,True,0.000294,5.485234,72.063291,185.770540,245.979042,0.006458,-0.000000,129.998804,0.000000,13.422209,0.000006,36.239964,0.000016,0.010251,4.353360,97.610731,-0.000000,0.001400,293.297889,0.085412,11.054285,9.403258,160.278338,0.000000,0.000000,0.082925,0.951204,0.394878,5.575299,5.891580,7.002045
209.000000,1,MS,1,Internode,1,False,6.267737,0.000000,48.817632,85.919379,107.714288,0.000000,0.000615,-1.946827,1.000000,-0.423159,0.000001,-1.828047,0.000004,0.000000,0.000000,60.649937,0.000692,42.349575,281.922106,0.056052,0.000000,0.000000,0.000000,2.213706,2.213673,0.022160,0.253553,0.000000,5.524993,3.866372,1.291446
209.000000,1,MS,1,Internode,2,True,0.000233,0.144000,14.451027,46.583162,38.230885,0.000165,0.000000,15.924287,0.000033,0.916452,0.000002,0.989768,0.000002,0.001377,0.600000,79.647677,0.000000,0.005831,308.782621,0.112442,1.486599,1.295999,22.388772,0.000164,0.000161,0.011080,0.126777,0.276985,5.639111,7.756096,5.371877
209.000000,1,MS,1,Lamina,1,True,0.000376,30.261650,57.467538,181.554988,389.135392,0.033989,-0.000000,1017.021182,0.000000,11.932299,0.000005,148.628716,0.000062,0.080926,36.025774,231.628210,-0.000000,0.002687,350.839672,0.125210,86.351893,77.815671,968.123968,0.000000,0.000000,0.319470,3.655395,2.281925,5.789569,8.636830,33.675306
209.000000,1,MS,1,Sheath,1,True,0.000254,1.129998,35.443917,92.111696,105.458291,0.001263,-0.000001,42.250864,0.000000,3.390384,0.000003,7.323229,0.000006,0.004088,1.828476,85.322242,-0.000001,0.002464,294.115983,0.086345,4.412368,3.949508,65.674686,0.000000,0.000000,0.033240,0.380330,0.322710,5.578801,5.955960,4.941600
209.000000,1,MS,2,Internode,1,True,1.129551,0.000000,58.752467,102.058137,128.643319,-0.000000,0.000582,-4.283885,1.000000,-0.181638,0.000001,-0.261559,0.000001,-0.000000,0.000000,59.557092,0.000539,6.275282,278.976578,0.054744,0.000000,0.000000,0.000000,2.096526,2.096468,0.007387,0.084518,0.000000,5.511455,3.776151,0.165110
209.000000,1,MS,2,Lamina,1,True,0.000343,6.755939,36.914055,108.426844,186.125727,0.007597,-0.000000,366.834005,0.000000,3.272471,0.000003,40.055045,0.000037,0.028138,12.510999,172.338636,-0.000000,0.003815,350.560828,0.116320,30.261491,27.023757,408.229783,0.000000,0.000000,0.188358,2.155204,2.092861,5.788667,8.023586,24.966804
209.000000,1,MS,2,Sheath,1,True,0.000676,0.070283,23.257474,50.787860,56.615316,0.000080,0.000718,7.228491,0.820710,0.273026,0.000001,0.491447,0.000002,0.000385,0.169766,68.375986,0.001734,0.009800,288.089609,0.071067,0.415650,0.366696,6.287090,2.599872,2.584470,0.009233,0.105647,0.133794,5.552647,4.902133,2.266501
209.000000,1,MS,3,Internode,1,True,1.276367,0.000000,50.109190,81.967558,111.644063,0.000000,0.000608,-2.401939,1.000000,-0.418408,0.000001,-0.376567,0.000001,0.000000,0.000000,60.413454,0.000658,8.288094,278.106281,0.051390,0.000000,0.000000,0.000000,2.187991,2.187952,0.004617,0.052824,0.000000,5.507413,3.544831,-0.194697
209.000000,1,MS,3,Lamina,1,True,0.000396,0.928008,20.257375,52.478813,64.222036,0.001081,-0.000000,62.991505,0.000000,0.774811,0.000002,6.359649,0.000016,0.007204,3.093360,107.036727,-0.000000,0.007918,346.279906,0.101338,7.771429,6.681658,114.138859,0.000000,0.000000,0.084207,0.963503,1.684127,5.774674,6.990178,15.675046
209.000000,1,MS,3,Sheath,1,True,1.559772,0.000000,14.365807,26.970511,37.859805,-0.000000,0.000037,9.973792,0.035305,-0.182127,0.000001,-0.262263,0.000001,-0.000000,0.000000,73.371715,0.000144,36.273778,285.545747,0.060559,0.000000,0.000000,0.000000,0.138046,0.133296,0.007387,0.084518,0.000000,5.541352,4.177293,1.199656
209.000000,1,MS,4,Peduncle,1,False,0.001305,0.268643,55.800638,100.702742,126.864582,0.000314,0.000687,2.031145,1.000000,0.342098,0.000001,1.908907,0.000006,0.000622,0.266511,62.928860,0.000681,0.007765,283.886029,0.057875,0.672132,0.575664,10.156036,2.471851,2.471710,0.028623,0.327506,0.170359,5.533899,3.992144,2.251639
209.000000,1,MS,4,Peduncle,2,True,0.000178,3.319224,33.345708,98.314531,139.262443,0.003703,-0.000000,170.938582,0.000000,6.708432,0.000004,20.527802,0.000012,0.013869,6.215775,130.395546,-0.000000,0.002002,320.231518,0.106657,14.947455,13.426074,213.489161,0.000000,0.000000,0.062786,0.718401,0.705457,5.683160,7.357020,13.096503
209.000000,1,MS,5,Chaff,1,True,0.000295,5.776385,71.719774,185.703697,254.024625,0.006458,-0.000000,133.137219,0.000000,13.422209,0.000006,36.239964,0.000016,0.010251,4.584433,100.803422,-0.000000,0.001403,291.899771,0.085381,11.054111,9.902375,160.275912,0.000000,0.000000,0.083099,0.950825,0.395708,5.569280,5.889460,6.759319
210.000000,1,MS,1,Internode,1,False,6.267737,0.000000,48.413457,86.163234,108.292737,0.000000,0.000625,-5.181465,1.000000,-0.482339,0.000000,-2.083704,0.000000,0.000000,0.000000,60.975640,0.000704,42.349575,279.587993,0.056211,0.000000,0.000000,0.000000,2.249450,2.249361,0.000000,0.000000,0.000000,5.514283,3.877346,0.966630
210.000000,1,MS,1,Internode,2,True,0.000000,0.108386,14.326720,46.498551,37.845001,0.000026,0.000001,13.133773,0.000589,0.141417,0.000000,0.152730,0.000000,0.000219,0.451610,78.843752,0.000003,0.000002,306.126504,0.112238,0.236612,0.975478,3.581588,0.002855,0.002815,0.000000,0.000000,0.000019,5.628524,7.742009,5.125077
210.000000,1,MS,1,Lamina,1,True,-0.000000,25.193026,53.980620,181.152367,343.434770,0.013558,-0.000000,742.319576,0.000000,5.567242,0.000000,69.345566,0.000000,0.032280,29.991698,204.425458,-0.000000,-0.000000,329.552017,0.124933,34.694411,64.782067,460.631063,0.000000,0.000000,0.000000,0.000000,0.000000,5.717224,8.617677,22.975936
210.000000,1,MS,1,Sheath,1,True,-0.000000,0.932507,35.015606,92.072171,104.400933,0.000477,-0.000001,36.442646,0.000000,1.275276,0.000000,2.754596,0.000000,0.001543,1.508910,84.466774,-0.000001,-0.000000,290.561830,0.086308,1.666328,3.259247,25.077325,0.000000,0.000000,0.000000,0.000000,0.000000,5.563478,5.953404,4.241647
210.000000,1,MS,2,Internode,1,True,1.129551,0.000000,58.421681,102.368797,129.788904,-0.000000,0.000598,-7.641482,1.000000,-0.318834,0.000000,-0.459121,0.000000,-0.000000,0.000000,60.087455,0.000554,6.275282,277.405894,0.054910,0.000000,0.000000,0.000000,2.152867,2.152761,0.000000,0.000000,0.000000,5.504146,3.787645,0.141779
210.000000,1,MS,2,Lamina,1,True,-0.000000,5.512783,35.169726,108.223767,172.671757,0.002647,-0.000000,295.275614,0.000000,1.207092,0.000000,14.774806,0.000000,0.009804,10.208857,159.881256,-0.000000,-0.000000,333.995500,0.116102,10.573237,22.051131,153.591275,0.000000,0.000000,0.000000,0.000000,0.000000,5.732932,8.008559,18.813489
210.000000,1,MS,2,Sheath,1,True,0.000675,0.049038,23.066134,50.832230,56.253746,-0.000000,0.000863,4.325507,0.999901,-0.163483,0.000000,-0.294269,0.000000,-0.000000,0.118450,67.939307,0.002085,0.009778,285.719486,0.071130,0.000000,0.255852,0.000000,3.107478,3.107656,0.000000,0.000000,0.000000,5.542128,4.906415,2.046315
210.000000,1,MS,3,Internode,1,True,1.276367,0.000000,49.842772,82.268262,112.320088,0.000000,0.000619,-5.666830,1.000000,-0.477794,0.000000,-0.430015,0.000000,0.000000,0.000000,60.779268,0.000670,8.288094,276.627664,0.051579,0.000000,0.000000,0.000000,2.227854,2.227761,0.000000,0.000000,0.000000,5.500501,3.557835,-0.177681
210.000000,1,MS,3,Lamina,1,True,-0.000000,0.674652,19.606205,52.417276,62.111176,0.000090,-0.000000,53.257351,0.000000,0.063610,0.000000,0.522111,0.000000,0.000600,2.248840,103.518627,-0.000000,-0.000000,335.148810,0.101220,0.648116,4.857494,9.794098,0.000000,0.000000,0.000000,0.000000,0.000000,5.736954,6.981981,13.016589
210.000000,1,MS,3,Sheath,1,True,1.559772,0.000000,14.259135,27.028764,37.492993,-0.000000,0.000796,7.413476,0.758071,-0.399310,0.000000,-0.575006,0.000000,-0.000000,0.000000,72.660838,0.003084,36.273778,283.425470,0.060690,0.000000,0.000000,0.000000,2.879255,2.864730,0.000000,0.000000,0.000000,5.531819,4.186316,1.087718
210.000000,1,MS,4,Peduncle,1,False,0.001300,0.187439,55.226875,100.959752,126.996111,-0.000000,0.000689,-1.866697,1.000000,-0.168693,0.000000,-0.941307,0.000000,-0.000000,0.185951,62.994103,0.000683,0.007737,280.967010,0.058023,0.000000,0.401655,0.000000,2.479521,2.479484,0.000000,0.000000,0.000000,5.520627,4.002333,1.638401
210.000000,1,MS,4,Peduncle,2,True,-0.000000,2.783277,32.451232,98.164545,134.440633,0.001548,-0.000000,148.933807,0.000000,2.869680,0.000000,8.781221,0.000000,0.005796,5.212129,125.880742,-0.000000,-0.000000,311.641522,0.106494,6.254378,11.258199,92.411025,0.000000,0.000000,0.000000,0.000000,0.000000,5.650348,7.345796,10.580556
210.000000,1,MS,5,Chaff,1,True,-0.000000,4.949699,70.570890,185.634438,246.685440,0.003044,-0.000000,112.434424,0.000000,6.422444,0.000000,17.340599,0.000000,0.004831,3.928333,97.891048,-0.000000,-0.000000,287.223808,0.085349,5.214119,8.485198,77.360161,0.000000,0.000000,0.000000,0.000000,0.000000,5.548820,5.887264,5.072443
211.000000,1,MS,1,Internode,1,False,6.267737,0.000000,48.029389,86.403938,109.109549,0.000000,0.000639,-5.552385,1.000000,-0.482339,0.000000,-2.083704,0.000000,0.000000,0.000000,61.435557,0.000720,42.349575,277.369999,0.056368,0.000000,0.000000,0.000000,2.300571,2.300474,0.000000,0.000000,0.000000,5.503978,3.888177,1.006620
211.000000,1,MS,1,Internode,2,True,0.000000,0.083567,14.208084,46.414088,37.525623,0.000026,0.000003,11.874956,0.002665,0.141417,0.000000,0.152730,0.000000,0.000219,0.348196,78.178380,0.000014,0.000000,303.591544,0.112034,0.236616,0.752103,3.581643,0.012592,0.012502,0.000000,0.000000,0.000000,5.618285,7.727946,5.048979
211.000000,1,MS,1,Lamina,1,True,-0.000000,21.655611,51.631917,180.743769,321.496550,0.013558,-0.000000,627.098560,0.000000,5.567242,0.000000,69.345566,0.000000,0.032280,25.780489,191.366994,-0.000000,-0.000000,315.213170,0.124651,34.694411,55.685856,460.631063,0.000000,0.000000,0.000000,0.000000,0.000000,5.664162,8.598239,16.951948
211.000000,1,MS,1,Sheath,1,True,-0.000000,0.794722,34.636972,92.031426,103.682395,0.000477,-0.000001,34.026254,0.000000,1.275276,0.000000,2.754596,0.000000,0.001543,1.285958,83.885433,-0.000001,-0.000000,287.419899,0.086270,1.666328,2.777670,25.077324,0.000000,0.000000,0.000000,0.000000,0.000000,5.549689,5.950770,3.947007
211.000000,1,MS,2,Internode,1,True,1.129551,0.000000,58.065799,102.676045,131.200430,-0.000000,0.000618,-7.699058,1.000000,-0.318834,0.000000,-0.459121,0.000000,-0.000000,0.000000,60.740940,0.000572,6.275282,275.716046,0.055075,0.000000,0.000000,0.000000,2.223655,2.223547,0.000000,0.000000,0.000000,5.496212,3.799014,0.423667
211.000000,1,MS,2,Lamina,1,True,-0.000000,4.645273,33.869892,108.017574,163.750890,0.002647,-0.000000,254.019001,0.000000,1.207092,0.000000,14.774806,0.000000,0.009804,8.602358,151.621194,-0.000000,-0.000000,321.651396,0.115881,10.573237,18.581092,153.591275,0.000000,0.000000,0.000000,0.000000,0.000000,5.688450,7.993300,14.934310
211.000000,1,MS,2,Sheath,1,True,0.000675,0.034213,22.882397,50.875597,56.012721,-0.000000,0.000852,3.286697,0.999998,-0.163483,0.000000,-0.294269,0.000000,-0.000000,0.082640,67.648214,0.002059,0.009778,283.443546,0.071190,0.000000,0.178502,0.000000,3.068173,3.068315,0.000000,0.000000,0.000000,5.531901,4.910601,2.045680
211.000000,1,MS,3,Internode,1,True,1.276367,0.000000,49.552248,82.565869,113.241120,0.000000,0.000634,-5.982664,1.000000,-0.477794,0.000000,-0.430015,0.000000,0.000000,0.000000,61.277662,0.000686,8.288094,275.015251,0.051765,0.000000,0.000000,0.000000,2.282935,2.282835,0.000000,0.000000,0.000000,5.492900,3.570706,0.107970
211.000000,1,MS,3,Lamina,1,True,-0.000000,0.497903,19.067252,52.354396,60.314481,0.000090,-0.000000,46.956386,0.000000,0.063610,0.000000,0.522111,0.000000,0.000600,1.659676,100.524134,-0.000000,-0.000000,325.935937,0.101098,0.648116,3.584899,9.794102,0.000000,0.000000,0.000000,0.000000,0.000000,5.704192,6.973606,11.161071
211.000000,1,MS,3,Sheath,1,True,1.559772,0.000000,14.154458,27.086226,37.200700,-0.000000,0.001001,6.328688,0.971118,-0.399310,0.000000,-0.575006,0.000000,-0.000000,0.000000,72.094380,0.003879,36.273778,281.344826,0.060819,0.000000,0.000000,0.000000,3.603285,3.602708,0.000000,0.000000,0.000000,5.522357,4.195216,1.124313
211.000000,1,MS,4,Peduncle,1,False,0.001300,0.130772,54.713355,101.212962,127.461045,-0.000000,0.000696,-2.665146,1.000000,-0.168693,0.000000,-0.941307,0.000000,-0.000000,0.129734,63.224725,0.000691,0.007737,278.354470,0.058168,0.000000,0.280225,0.000000,2.506758,2.506710,0.000000,0.000000,0.000000,5.508568,4.012371,1.510430
211.000000,1,MS,4,Peduncle,2,True,-0.000000,2.409286,31.736891,98.012909,130.964554,0.001548,-0.000000,135.943808,0.000000,2.869680,0.000000,8.781221,0.000000,0.005796,4.511771,122.625987,-0.000000,-0.000000,304.781441,0.106329,6.254378,9.745425,92.411025,0.000000,0.000000,0.000000,0.000000,0.000000,5.623108,7.334449,8.995104
211.000000,1,MS,5,Chaff,1,True,-0.000000,4.372826,69.665657,185.561831,242.161055,0.003044,-0.000000,102.430503,0.000000,6.422444,0.000000,17.340599,0.000000,0.004831,3.470497,96.095657,-0.000000,-0.000000,283.539510,0.085316,5.214119,7.496274,77.360161,0.000000,0.000000,0.000000,0.000000,0.000000,5.532334,5.884961,4.345030
212.000000,1,MS,1,Internode,1,False,6.267737,0.000000,47.630688,86.641491,109.809261,0.000000,0.000651,-3.441924,1.000000,-0.461852,0.000000,-1.995201,0.000000,0.000000,0.000000,61.829539,0.000734,42.349575,275.067498,0.056523,0.000000,0.000000,0.000000,2.344971,2.344910,0.000000,0.000000,0.000000,5.493147,3.898867,1.184397
212.000000,1,MS,1,Internode,2,True,0.000000,0.058304,14.090495,46.329777,37.085810,-0.000000,0.000005,11.633283,0.003624,-0.383492,0.000000,-0.414171,0.000000,-0.000000,0.242933,77.262103,0.000019,0.000000,301.078943,0.111830,0.000000,0.524734,0.000000,0.016533,0.016596,0.000000,0.000000,0.000000,5.608004,7.713908,5.055897
212.000000,1,MS,1,Lamina,1,True,-0.000000,15.734250,49.943548,180.331414,269.442555,0.002069,-0.000000,400.377279,0.000000,0.946014,0.000000,11.783550,0.000000,0.004927,18.731250,160.382473,-0.000000,-0.000000,304.905668,0.124366,5.316805,40.459501,78.851412,0.000000,0.000000,0.000000,0.000000,0.000000,5.623610,8.578623,13.353392
212.000000,1,MS,1,Sheath,1,True,-0.000000,0.554479,34.278476,91.989568,100.648070,-0.000000,-0.000001,30.187155,0.000000,-0.148390,0.000000,-0.320522,0.000000,-0.000000,0.897216,81.430477,-0.000001,-0.000000,284.445072,0.086231,0.000000,1.937987,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.536417,5.948063,3.850231
212.000000,1,MS,2,Internode,1,True,1.129551,0.000000,57.654038,102.979715,132.387160,-0.000000,0.000635,-4.974095,1.000000,-0.458499,0.000000,-0.660239,0.000000,-0.000000,0.000000,61.290352,0.000588,6.275282,273.760863,0.055238,0.000000,0.000000,0.000000,2.284349,2.284278,0.000000,0.000000,0.000000,5.486939,3.810249,0.781112
212.000000,1,MS,2,Lamina,1,True,-0.000000,3.241014,32.856892,107.809135,145.698874,-0.000000,-0.000000,184.658315,0.000000,-0.151243,0.000000,-1.851214,0.000000,-0.000000,6.001877,134.906364,-0.000000,-0.000000,312.031265,0.115657,0.000000,12.964055,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.651868,7.977876,12.379395
212.000000,1,MS,2,Sheath,1,True,0.000675,0.023869,22.695934,50.917965,55.787545,-0.000000,0.000842,3.845329,0.999983,-0.461671,0.000000,-0.831008,0.000000,-0.000000,0.057656,67.376262,0.002034,0.009778,281.133823,0.071250,0.000000,0.124536,0.000000,3.031428,3.031596,0.000000,0.000000,0.000000,5.521391,4.914691,2.141709
212.000000,1,MS,3,Internode,1,True,1.276367,0.000000,49.214270,82.860236,114.027369,0.000000,0.000647,-3.756701,1.000000,-0.456144,0.000000,-0.410530,0.000000,0.000000,0.000000,61.703122,0.000701,8.288094,273.139473,0.051950,0.000000,0.000000,0.000000,2.330663,2.330599,0.000000,0.000000,0.000000,5.483970,3.583436,0.462049
212.000000,1,MS,3,Lamina,1,True,-0.000000,0.347379,18.608503,52.290398,58.253316,-0.000000,-0.000000,42.018940,0.000000,-0.387256,0.000000,-3.178597,0.000000,-0.000000,1.157929,97.088860,-0.000000,-0.000000,318.094066,0.100975,0.000000,2.501127,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,5.675126,6.965081,9.818432
212.000000,1,MS,3,Sheath,1,True,1.559772,0.000000,14.047376,27.142895,36.929851,-0.000000,0.000965,6.512693,0.956283,-0.459156,0.000000,-0.661185,0.000000,-0.000000,0.000000,71.569479,0.003740,36.273778,279.216384,0.060946,0.000000,0.000000,0.000000,3.471691,3.473987,0.000000,0.000000,0.000000,5.512565,4.203993,1.228086
