t,plant,axis,organ,C_exudation,Conc_Amino_Acids,Conc_Nitrates,Conc_Sucrose,Conc_cytokinins,Dry_Mass,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,N_exudation,Nstruct,Nstruct_N_growth,Proteins_N_Mass,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_growth,R_maintenance,R_residual,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,amino_acids,cytokinins,mstruct,mstruct_C_growth,mstruct_death,nitrates,proteins,regul_transpiration,starch,structure,sucrose,total_organic_nitrogen
84,1,MS,grains,NA,NA,NA,NA,NA,0.108265593,NA,NA,NA,NA,NA,NA,NA,0.002026856,1.37E-06,NA,NA,0,6.26169786,NA,NA,NA,NA,0.515053997,NA,0,15.33036373,NA,NA,NA,NA,NA,NA,NA,NA,NA,144.7754384,NA,0,3112.074634,NA,NA
84,1,MS,phloem,NA,89.54543565,NA,259.8649859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,261.9203993,NA,NA,NA,NA,NA,NA,NA,NA,NA,7795.949577,NA
84,1,MS,roots,16.35521907,83.04562615,1043.307422,142.5129991,6.202506694,NA,0.054662608,0.019564951,0.023262892,18.21768978,0.929230093,0.009716261,0.680529,NA,NA,2.887499005,1.299639232,NA,NA,1.866157,5.243322685,3.915820991,2.97982742,NA,1.180866293,NA,NA,2.747430231,81.77609535,3.273650458,47.55193198,3.03551779,0.489401776,15.243847,0.000617,510.5965049,NA,0.010643842,NA,NA,836.9533777,741.5705728
85,1,MS,grains,NA,NA,NA,NA,NA,0.108591156,NA,NA,NA,NA,NA,NA,NA,0.00203407,1.37E-06,NA,NA,0,6.283079653,NA,NA,NA,NA,0.515324458,NA,0,15.38271225,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.2907328,NA,0,3121.158574,NA,NA
85,1,MS,phloem,NA,89.7930828,NA,261.3362524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,262.6447672,NA,NA,NA,NA,NA,NA,NA,NA,NA,7840.087571,NA
85,1,MS,roots,16.37760709,82.2765478,1045.453579,142.8905323,5.631059027,NA,0.054156383,0.019605198,0.021119642,18.12222654,0.919449055,0.009716261,0.681837,NA,NA,2.888812699,1.295226168,NA,NA,1.868676,5.243322685,3.918610831,2.98118312,NA,1.182560525,NA,NA,2.743268339,81.88803546,3.262534429,47.11155765,2.755850287,0.489401776,15.273139,0.000617,511.646838,NA,0.010643842,NA,NA,839.1705627,741.1301984
86,1,MS,grains,NA,NA,NA,NA,NA,0.108917653,NA,NA,NA,NA,NA,NA,NA,0.002041281,1.37E-06,NA,NA,0,6.305852233,NA,NA,NA,NA,0.514604941,NA,0,15.43846581,NA,NA,NA,NA,NA,NA,NA,NA,NA,145.805759,NA,0,3130.274568,NA,NA
86,1,MS,phloem,NA,90.06721292,NA,263.4520174,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263.4465978,NA,NA,NA,NA,NA,NA,NA,NA,NA,7903.560523,NA
86,1,MS,roots,16.40946933,81.59062521,1048.165885,143.3580122,5.19773368,NA,0.05298956,0.019394249,0.019234768,17.99279959,0.910578607,0.009710904,0.681837,NA,NA,2.888796527,1.288917746,NA,NA,1.868676,5.240356126,3.920679385,2.982854066,NA,1.184621101,NA,NA,2.734855293,82.04734664,3.246644195,46.69236583,2.542340877,0.489124883,15.273139,0.000617,512.6840155,NA,0.010508015,NA,NA,841.4396507,740.3283646
87,1,MS,grains,NA,NA,NA,NA,NA,0.109245064,NA,NA,NA,NA,NA,NA,NA,0.002048479,1.37E-06,NA,NA,0,6.329080547,NA,NA,NA,NA,0.513728078,NA,0,15.49533513,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.319905,NA,0,3139.424018,NA,NA
87,1,MS,phloem,NA,90.37407663,NA,265.776244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,264.3441741,NA,NA,NA,NA,NA,NA,NA,NA,NA,7973.28732,NA
87,1,MS,roots,16.44402572,80.91144825,1050.262036,143.7480815,4.896847135,NA,0.052548464,0.019433034,0.018121305,17.90065315,0.90244487,0.009710904,0.68315,NA,NA,2.890138831,1.284754636,NA,NA,1.871216,5.240356126,3.923865851,2.984240074,NA,1.186269724,NA,NA,2.725903524,82.22012862,3.236157773,46.30368909,2.395169781,0.489124883,15.30256,0.000617,513.7092952,NA,0.010508015,NA,NA,843.7291622,739.9396879
88,1,MS,grains,NA,NA,NA,NA,NA,0.109573402,NA,NA,NA,NA,NA,NA,NA,0.002055666,1.37E-06,NA,NA,0,6.352192532,NA,NA,NA,NA,0.513069048,NA,0,15.55191965,NA,NA,NA,NA,NA,NA,NA,NA,NA,146.8332876,NA,0,3148.607021,NA,NA
88,1,MS,phloem,NA,90.69347256,NA,268.0333501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,265.2784072,NA,NA,NA,NA,NA,NA,NA,NA,NA,8041.000503,NA
88,1,MS,roots,16.47714663,80.3075456,1052.923131,144.2298415,4.665072101,NA,0.041010748,0.015319017,0.01357446,17.77506921,0.894515456,0.009705598,0.68315,NA,NA,2.890167238,1.27872558,NA,NA,1.871216,5.237417392,3.92633809,2.98594389,NA,1.188271848,NA,NA,2.717964768,82.38573313,3.220971235,45.93231724,2.280523235,0.488850587,15.30256,0.000617,514.7220906,NA,0.008267145,NA,NA,846.082112,739.1893518
89,1,MS,grains,NA,NA,NA,NA,NA,0.1099027,NA,NA,NA,NA,NA,NA,NA,0.00206285,1.37E-06,NA,NA,0,6.374288699,NA,NA,NA,NA,0.513405973,NA,0,15.60601716,NA,NA,NA,NA,NA,NA,NA,NA,NA,147.3463964,NA,0,3157.822968,NA,NA
89,1,MS,phloem,NA,91.02483184,NA,269.7712501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266.2476331,NA,NA,NA,NA,NA,NA,NA,NA,NA,8093.137503,NA
89,1,MS,roots,16.50236014,80.16392825,1055.174844,144.6328013,4.668704815,NA,0.040937407,0.015351777,0.013585031,17.67749652,0.891790557,0.009705598,0.684507,NA,NA,2.891539858,1.274184122,NA,NA,1.873882,5.237417392,3.931280379,2.987361997,NA,1.189912077,NA,NA,2.714469096,82.51180069,3.209531792,45.85017455,2.282299089,0.488850587,15.332955,0.000616,515.8228417,NA,0.008267145,NA,NA,848.4459576,739.1072091
90,1,MS,grains,NA,NA,NA,NA,NA,0.110233027,NA,NA,NA,NA,NA,NA,NA,0.002070047,1.37E-06,NA,NA,0,6.395019542,NA,NA,NA,NA,0.51490861,NA,0,15.65677198,NA,NA,NA,NA,NA,NA,NA,NA,NA,147.8604832,NA,0,3167.069827,NA,NA
90,1,MS,phloem,NA,91.34314658,NA,270.8024922,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,267.1787037,NA,NA,NA,NA,NA,NA,NA,NA,NA,8124.074767,NA
90,1,MS,roots,16.51720445,80.07331126,1057.987164,145.122222,4.663777174,NA,0.020306824,0.00764412,0.006739302,17.54725331,0.888576921,0.009700345,0.684507,NA,NA,2.891591286,1.267778027,NA,NA,1.873882,5.234506866,3.935381639,2.989076212,NA,1.191872136,NA,NA,2.716029456,82.58602223,3.193395535,45.77289474,2.278623233,0.488578924,15.332955,0.000616,516.9102301,NA,0.004107806,NA,NA,850.8439088,738.6546937
91,1,MS,grains,NA,NA,NA,NA,NA,0.110564433,NA,NA,NA,NA,NA,NA,NA,0.002077272,1.37E-06,NA,NA,0,6.414380698,NA,NA,NA,NA,0.517476165,NA,0,15.70417343,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.3765736,NA,0,3176.345801,NA,NA
91,1,MS,phloem,NA,91.62817189,NA,271.1180108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268.0124028,NA,NA,NA,NA,NA,NA,NA,NA,NA,8133.540324,NA
91,1,MS,roots,16.52172895,81.13942251,1060.707993,145.5259532,5.108307431,NA,0.020577193,0.007663779,0.007381662,17.43145699,0.898155572,0.009700345,0.685894,NA,NA,2.892955366,1.261850733,NA,NA,1.876635,5.234506866,3.943984805,2.99048628,NA,1.193526557,NA,NA,2.722079253,82.60864474,3.178465322,46.38232374,2.495811348,0.488578924,15.364025,0.000616,518.23957,NA,0.004107806,NA,NA,853.2109633,739.2641227
92,1,MS,grains,NA,NA,NA,NA,NA,0.110896966,NA,NA,NA,NA,NA,NA,NA,0.00208454,1.37E-06,NA,NA,0,6.432469579,NA,NA,NA,NA,0.520954183,NA,0,15.74846,NA,NA,NA,NA,NA,NA,NA,NA,NA,148.8957347,NA,0,3185.648806,NA,NA
92,1,MS,phloem,NA,91.86657147,NA,270.770088,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,268.7097216,NA,NA,NA,NA,NA,NA,NA,NA,NA,8123.10264,NA
92,1,MS,roots,16.51673932,82.22696724,1063.981041,146.0088096,5.480484958,NA,0.014247441,0.005252298,0.005410837,17.28414753,0.906909899,0.009695143,0.685894,NA,NA,2.892984596,1.254074014,NA,NA,1.876635,5.231624142,3.95156914,2.992164327,NA,1.195465303,NA,NA,2.731843126,82.58369658,3.15887661,46.97811909,2.676174821,0.488309856,15.364025,0.000616,519.5524288,NA,0.002808132,NA,NA,855.5704898,739.4883572
93,1,MS,grains,NA,NA,NA,NA,NA,0.111230654,NA,NA,NA,NA,NA,NA,NA,0.002091861,1.37E-06,NA,NA,0,6.449665566,NA,NA,NA,NA,0.524988274,NA,0,15.79056052,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.4186669,NA,0,3194.977352,NA,NA
93,1,MS,phloem,NA,92.05415907,NA,269.9578584,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269.2584153,NA,NA,NA,NA,NA,NA,NA,NA,NA,8098.735753,NA
93,1,MS,roots,16.50505271,83.74704768,1066.84423,146.3999346,6.031675873,NA,0.014510825,0.005266432,0.005955023,17.1642767,0.920555876,0.009695143,0.687259,NA,NA,2.894293878,1.247694643,NA,NA,1.879334,5.231624142,3.961374551,2.993518494,NA,1.197041398,NA,NA,2.743714866,82.52526355,3.142807666,47.84657529,2.945326777,0.488309856,15.394595,0.000616,520.9505524,NA,0.002808132,NA,NA,857.862372,740.3568134
94,1,MS,grains,NA,NA,NA,NA,NA,0.111565508,NA,NA,NA,NA,NA,NA,NA,0.002099242,1.37E-06,NA,NA,0,6.466191914,NA,NA,NA,NA,0.529364756,NA,0,15.83102158,NA,NA,NA,NA,NA,NA,NA,NA,NA,149.9458236,NA,0,3204.330276,NA,NA
94,1,MS,phloem,NA,92.18830785,NA,268.8031642,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269.6508005,NA,NA,NA,NA,NA,NA,NA,NA,NA,8064.094926,NA
94,1,MS,roots,16.48834582,85.28882899,1070.256098,146.8652826,6.513056636,NA,0.009161565,0.003275353,0.00398644,17.01368828,0.933586815,0.009689991,0.687259,NA,NA,2.894263191,1.239476993,NA,NA,1.879334,5.228768112,3.970106529,2.995121842,NA,1.198879183,NA,NA,2.756723283,82.44172909,3.122108296,48.70082858,3.178653521,0.48804328,15.394595,0.000616,522.3312963,NA,0.001741845,NA,NA,860.1193702,740.8430329
95,1,MS,grains,NA,NA,NA,NA,NA,0.111901529,NA,NA,NA,NA,NA,NA,NA,0.002106684,1.37E-06,NA,NA,0,6.482317103,NA,NA,NA,NA,0.533874377,NA,0,15.87050049,NA,NA,NA,NA,NA,NA,NA,NA,NA,150.4774396,NA,0,3213.70682,NA,NA
95,1,MS,phloem,NA,92.27459303,NA,267.4473502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269.9031846,NA,NA,NA,NA,NA,NA,NA,NA,NA,8023.420506,NA
95,1,MS,roots,16.4685886,87.24547046,1073.244761,147.2360364,7.206529622,NA,0.009371744,0.003284499,0.004410893,16.89065463,0.951458319,0.009689991,0.688554,NA,NA,2.895493782,1.232668421,NA,NA,1.881849,5.228768112,3.980971153,2.996395316,NA,1.200364254,NA,NA,2.769968559,82.34294298,3.104958238,49.81809167,3.517098351,0.48804328,15.423615,0.000615,523.7898928,NA,0.001741845,NA,NA,862.2906966,741.960296
96,1,MS,grains,NA,NA,NA,NA,NA,0.112238711,NA,NA,NA,NA,NA,NA,NA,0.00211419,1.37E-06,NA,NA,0,6.498192443,NA,NA,NA,NA,0.538404197,NA,0,15.90936771,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.0135787,NA,0,3223.106523,NA,NA
96,1,MS,phloem,NA,92.31754983,NA,265.9704379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270.0288333,NA,NA,NA,NA,NA,NA,NA,NA,NA,7979.113137,NA
96,1,MS,roots,16.44689217,89.22614078,1076.779128,147.6785895,7.836566722,NA,0.007638199,0.002626143,0.003822501,16.7376661,0.968864479,0.009684885,0.688554,NA,NA,2.895387287,1.224047726,NA,NA,1.881849,5.22593731,3.990745746,2.997908147,NA,1.202097705,NA,NA,2.782975392,82.23446083,3.083243642,50.92149218,3.822513133,0.487779058,15.423615,0.000615,525.2303089,NA,0.001388884,NA,NA,864.4142794,742.6989945
97,1,MS,grains,NA,NA,NA,NA,NA,0.112577044,NA,NA,NA,NA,NA,NA,NA,0.002121759,1.37E-06,NA,NA,0,6.513915686,NA,NA,NA,NA,0.542904463,NA,0,15.94786254,NA,NA,NA,NA,NA,NA,NA,NA,NA,151.5542378,NA,0,3232.529098,NA,NA
97,1,MS,phloem,NA,92.32442788,NA,264.4236601,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270.0489516,NA,NA,NA,NA,NA,NA,NA,NA,NA,7932.709804,NA
97,1,MS,roots,16.42397181,91.31537081,1079.760266,148.0258248,8.547423571,NA,0.007817047,0.002633414,0.004169241,16.61693651,0.987845906,0.009684885,0.689757,NA,NA,2.896530116,1.217197266,NA,NA,1.884114,5.22593731,4.001706751,2.999091441,NA,1.203471376,NA,NA,2.79556197,82.11985907,3.065988076,52.11381889,4.169254217,0.487779058,15.450547,0.000615,526.6844452,NA,0.001388884,NA,NA,866.4467683,743.8913212
98,1,MS,grains,NA,NA,NA,NA,NA,0.112916519,NA,NA,NA,NA,NA,NA,NA,0.002129391,1.37E-06,NA,NA,0,6.529543211,NA,NA,NA,NA,0.547352311,NA,0,15.98612303,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.0993701,NA,0,3241.974371,NA,NA
98,1,MS,phloem,NA,92.30068158,NA,262.8365264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269.9794936,NA,NA,NA,NA,NA,NA,NA,NA,NA,7885.095793,NA
98,1,MS,roots,16.40024055,93.43156594,1083.286099,148.4438244,9.199887788,NA,0.012117351,0.004002673,0.0067986,16.46683954,1.00643638,0.009679823,0.689757,NA,NA,2.896342803,1.208559232,NA,NA,1.884114,5.223130161,4.011578221,3.000509241,NA,1.205085323,NA,NA,2.807656847,82.00120274,3.044229804,53.29289257,4.485102099,0.487517044,15.450547,0.000615,528.1204366,NA,0.002105303,NA,NA,868.4267333,744.7088144
99,1,MS,grains,NA,NA,NA,NA,NA,0.113257128,NA,NA,NA,NA,NA,NA,NA,0.002137085,1.37E-06,NA,NA,0,6.545094378,NA,NA,NA,NA,0.551790409,NA,0,16.02419658,NA,NA,NA,NA,NA,NA,NA,NA,NA,152.6489394,NA,0,3251.442221,NA,NA
99,1,MS,phloem,NA,92.25711558,NA,261.220108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269.8520631,NA,NA,NA,NA,NA,NA,NA,NA,NA,7836.603241,NA
99,1,MS,roots,16.37584669,95.08966696,1086.039782,148.7667142,9.585460603,NA,0.012332394,0.004012848,0.007083533,16.35693427,1.020553873,0.009679823,0.690858,NA,NA,2.897395785,1.20229838,NA,NA,1.886109,5.223130161,4.020895697,3.001600093,NA,1.206316998,NA,NA,2.819497095,81.87923347,3.028459396,54.23866501,4.673075418,0.487517044,15.475219,0.000615,529.462904,NA,0.002105303,NA,NA,870.3157046,745.6545868
100,1,MS,grains,NA,NA,NA,NA,NA,0.113598869,NA,NA,NA,NA,NA,NA,NA,0.002144841,1.37E-06,NA,NA,0,6.560579028,NA,NA,NA,NA,0.55625345,NA,0,16.06210727,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.2029592,NA,0,3260.932543,NA,NA
100,1,MS,phloem,NA,92.20147763,NA,259.5806416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269.6893221,NA,NA,NA,NA,NA,NA,NA,NA,NA,7787.419249,NA
100,1,MS,roots,16.3508701,96.7768908,1089.3399,149.1599363,9.920202486,NA,0.011327433,0.003632588,0.006616118,16.21797571,1.034343906,0.009674802,0.690858,NA,NA,2.897126942,1.194261226,NA,NA,1.886109,5.220345086,4.02912628,3.002922798,NA,1.207783668,NA,NA,2.83126857,81.75435049,3.008214675,55.17161468,4.833688999,0.48725709,15.475219,0.000615,530.7885901,NA,0.001901044,NA,NA,872.1508386,746.2288675
101,1,MS,grains,NA,NA,NA,NA,NA,0.113941747,NA,NA,NA,NA,NA,NA,NA,0.002152661,1.37E-06,NA,NA,0,6.576013334,NA,NA,NA,NA,0.560847012,NA,0,16.09989471,NA,NA,NA,NA,NA,NA,NA,NA,NA,153.7614931,NA,0,3270.445253,NA,NA
101,1,MS,phloem,NA,92.15382055,NA,257.9268689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269.5499251,NA,NA,NA,NA,NA,NA,NA,NA,NA,7737.806068,NA
101,1,MS,roots,16.32543242,98.49713215,1092.059208,149.4584446,10.32126811,NA,0.011528782,0.003641656,0.006883603,16.11106115,1.048992629,0.009674802,0.691858,NA,NA,2.898093469,1.188027507,NA,NA,1.887833,5.220345086,4.038314377,3.003924621,NA,1.208918941,NA,NA,2.843518594,81.62716209,2.992512613,56.15230844,5.029111067,0.48725709,15.497626,0.000614,532.1135923,NA,0.001901044,NA,NA,873.8962424,747.2095613
102,1,MS,grains,NA,NA,NA,NA,NA,0.114285773,NA,NA,NA,NA,NA,NA,NA,0.002160545,1.37E-06,NA,NA,0,6.591434178,NA,NA,NA,NA,0.565521311,NA,0,16.13764919,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.3246754,NA,0,3279.980301,NA,NA
102,1,MS,phloem,NA,92.11114958,NA,256.2761041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269.4251125,NA,NA,NA,NA,NA,NA,NA,NA,NA,7688.283123,NA
102,1,MS,roots,16.29979393,100.2490978,1095.324472,149.8268621,10.67136971,NA,0.051192661,0.015935398,0.03105062,15.97558446,1.063353142,0.009669818,0.691858,NA,NA,2.897745845,1.180040868,NA,NA,1.887833,5.217580537,4.046422505,3.005155749,NA,1.210283783,NA,NA,2.856017231,81.49896967,2.972395133,57.1208223,5.19694694,0.486999053,15.497626,0.000614,533.4219802,NA,0.008298307,NA,NA,875.5864784,747.822111
103,1,MS,grains,NA,NA,NA,NA,NA,0.114630947,NA,NA,NA,NA,NA,NA,NA,0.002168493,1.37E-06,NA,NA,0,6.608132965,NA,NA,NA,NA,0.569502387,NA,0,16.17853243,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.8923276,NA,0,3289.538298,NA,NA
103,1,MS,phloem,NA,92.13161748,NA,255.1860249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269.4849811,NA,NA,NA,NA,NA,NA,NA,NA,NA,7655.580746,NA
103,1,MS,roots,16.28272654,99.33315956,1097.017834,150.1025244,9.341257283,NA,0.050724933,0.015960034,0.027180375,15.90912014,1.050601456,0.009669818,0.692759,NA,NA,2.898625486,1.176622245,NA,NA,1.88929,5.217580537,4.047177804,3.006067996,NA,1.211156023,NA,NA,2.865850678,81.41363269,2.963783993,56.59893088,4.549183447,0.486999053,15.517801,0.000614,534.246646,NA,0.008298307,NA,NA,877.1974461,747.3002196
104,1,MS,grains,NA,NA,NA,NA,NA,0.114977225,NA,NA,NA,NA,NA,NA,NA,0.002176484,1.37E-06,NA,NA,0,6.627195408,NA,NA,NA,NA,0.571851184,NA,0,16.22520255,NA,NA,NA,NA,NA,NA,NA,NA,NA,155.4631276,NA,0,3299.122246,NA,NA
104,1,MS,phloem,NA,92.21584847,NA,255.1040095,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,269.7313568,NA,NA,NA,NA,NA,NA,NA,NA,NA,7653.120285,NA
104,1,MS,roots,16.28143797,98.5195656,1099.268969,150.4544404,8.294342954,NA,0.143507249,0.045619256,0.068842434,15.81356686,1.039476926,0.00966487,0.692759,NA,NA,2.898219459,1.171444499,NA,NA,1.88929,5.214835268,4.047147422,3.007229194,NA,1.212269364,NA,NA,2.869165903,81.40718987,2.950741811,56.10581804,4.037211833,0.486742814,15.517801,0.000614,535.0612719,NA,0.023683298,NA,NA,878.7914129,746.4536815
105,1,MS,grains,NA,NA,NA,NA,NA,0.115324521,NA,NA,NA,NA,NA,NA,NA,0.002184491,1.37E-06,NA,NA,0,6.650193805,NA,NA,NA,NA,0.571358652,NA,0,16.28150897,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.0350747,NA,0,3308.736229,NA,NA
105,1,MS,phloem,NA,92.3915609,NA,256.6981655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270.2453156,NA,NA,NA,NA,NA,NA,NA,NA,NA,7700.944964,NA
105,1,MS,roots,16.30637277,95.0406214,1099.8944,150.7259363,6.313545806,NA,0.13843969,0.045645212,0.052401964,15.78790705,1.002497409,0.00966487,0.69358,NA,NA,2.899071882,1.170996959,NA,NA,1.890534,5.214835268,4.039902215,3.008113679,NA,1.212916592,NA,NA,2.861155922,81.53186387,2.949614506,54.12459727,3.073073055,0.486742814,15.536194,0.000614,535.3656957,NA,0.023683298,NA,NA,880.3771971,744.4724608
106,1,MS,grains,NA,NA,NA,NA,NA,0.115672688,NA,NA,NA,NA,NA,NA,NA,0.002192466,1.37E-06,NA,NA,0,6.677911311,NA,NA,NA,NA,0.567469445,NA,0,16.34936907,NA,NA,NA,NA,NA,NA,NA,NA,NA,156.6047087,NA,0,3318.387161,NA,NA
106,1,MS,phloem,NA,92.68296319,NA,260.3532731,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,271.0976673,NA,NA,NA,NA,NA,NA,NA,NA,NA,7810.598193,NA
106,1,MS,roots,16.36267051,91.84943189,1101.090989,151.0911471,5.030350529,NA,0.157957813,0.053948668,0.049293058,15.73262099,0.969831435,0.009659958,0.69358,NA,NA,2.898701081,1.168841906,NA,NA,1.890534,5.21210942,4.032667415,3.009301924,NA,1.213835219,NA,NA,2.839655617,81.81335254,2.944186162,52.27990811,2.447207125,0.486488389,15.536194,0.000614,535.6679814,NA,0.027975802,NA,NA,882.0490648,742.2769042
107,1,MS,grains,NA,NA,NA,NA,NA,0.116021614,NA,NA,NA,NA,NA,NA,NA,0.002200371,1.37E-06,NA,NA,0,6.708710978,NA,NA,NA,NA,0.561499845,NA,0,16.42477515,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.1693218,NA,0,3328.08063,NA,NA
107,1,MS,phloem,NA,93.07519474,NA,265.4534424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272.2449446,NA,NA,NA,NA,NA,NA,NA,NA,NA,7963.603271,NA
107,1,MS,roots,16.43925388,88.44588652,1101.544474,151.3954063,4.112087097,NA,0.152104575,0.053970887,0.040294876,15.71352952,0.936378988,0.009659958,0.694414,NA,NA,2.899647231,1.16904016,NA,NA,1.891817,5.21210942,4.0260219,3.010284174,NA,1.214489483,NA,NA,2.809974084,82.19626939,2.944685542,50.34263931,2.000482627,0.486488389,15.55487,0.000613,535.8885966,NA,0.027975802,NA,NA,883.8252878,740.3396354
108,1,MS,grains,NA,NA,NA,NA,NA,0.116371246,NA,NA,NA,NA,NA,NA,NA,0.002208183,1.37E-06,NA,NA,0,6.741180469,NA,NA,NA,NA,0.554564198,NA,0,16.50426942,NA,NA,NA,NA,NA,NA,NA,NA,NA,157.7273926,NA,0,3337.820085,NA,NA
108,1,MS,phloem,NA,93.55248722,NA,271.4591158,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273.6410251,NA,NA,NA,NA,NA,NA,NA,NA,NA,8143.773475,NA
108,1,MS,roots,16.52661131,85.31931349,1102.569345,151.8065838,3.53172784,NA,0.09927356,0.036549803,0.023415118,15.66497114,0.905618266,0.009655086,0.694414,NA,NA,2.899418601,1.167602332,NA,NA,1.891817,5.209405079,4.019529028,3.011609417,NA,1.215428587,NA,NA,2.776574566,82.63305653,2.941063809,48.5378235,1.717253115,0.486235971,15.55487,0.000613,536.1088761,NA,0.018937801,NA,NA,885.7658602,738.1867882
109,1,MS,grains,NA,NA,NA,NA,NA,0.116721617,NA,NA,NA,NA,NA,NA,NA,0.002215908,1.38E-06,NA,NA,0,6.771731698,NA,NA,NA,NA,0.549607907,NA,0,16.57906726,NA,NA,NA,NA,NA,NA,NA,NA,NA,158.2791603,NA,0,3347.605798,NA,NA
109,1,MS,phloem,NA,94.07524946,NA,276.6859558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275.1701047,NA,NA,NA,NA,NA,NA,NA,NA,NA,8300.578675,NA
