t,plant,axis,volume,Tsoil,nitrates,Conc_Nitrates_Soil
429.000000,1,MS,1.000000,15.000000,656593.230832,656593.230832
430.000000,1,MS,1.000000,15.000000,655661.378211,655661.378211
431.000000,1,MS,1.000000,15.000000,654733.482022,654733.482022
432.000000,1,MS,1.000000,15.000000,653808.860694,653808.860694
433.000000,1,MS,1.000000,15.000000,652888.751518,652888.751518
434.000000,1,MS,1.000000,15.000000,651972.864950,651972.864950
435.000000,1,MS,1.000000,15.000000,651062.330749,651062.330749
436.000000,1,MS,1.000000,15.000000,650156.737725,650156.737725
437.000000,1,MS,1.000000,15.000000,649256.988313,649256.988313
438.000000,1,MS,1.000000,15.000000,648362.432459,648362.432459
439.000000,1,MS,1.000000,15.000000,647472.023958,647472.023958
440.000000,1,MS,1.000000,15.000000,646583.179425,646583.179425
441.000000,1,MS,1.000000,15.000000,645696.062608,645696.062608
442.000000,1,MS,1.000000,15.000000,644809.208485,644809.208485
443.000000,1,MS,1.000000,15.000000,643923.163466,643923.163466
444.000000,1,MS,1.000000,15.000000,643036.790966,643036.790966
445.000000,1,MS,1.000000,15.000000,642150.728465,642150.728465
446.000000,1,MS,1.000000,15.000000,641263.907058,641263.907058
447.000000,1,MS,1.000000,15.000000,640377.181162,640377.181162
448.000000,1,MS,1.000000,15.000000,639489.680139,639489.680139
449.000000,1,MS,1.000000,15.000000,638602.408358,638602.408358
450.000000,1,MS,1.000000,15.000000,637714.629427,637714.629427
451.000000,1,MS,1.000000,15.000000,636827.921195,636827.921195
452.000000,1,MS,1.000000,15.000000,635942.095232,635942.095232
453.000000,1,MS,1.000000,15.000000,635059.239578,635059.239578
454.000000,1,MS,1.000000,15.000000,634179.632728,634179.632728
455.000000,1,MS,1.000000,15.000000,633304.826469,633304.826469
456.000000,1,MS,1.000000,15.000000,632434.535499,632434.535499
457.000000,1,MS,1.000000,15.000000,631569.275164,631569.275164
458.000000,1,MS,1.000000,15.000000,630707.720020,630707.720020
459.000000,1,MS,1.000000,15.000000,629851.020864,629851.020864
460.000000,1,MS,1.000000,15.000000,628998.440121,628998.440121
461.000000,1,MS,1.000000,15.000000,628151.318121,628151.318121
462.000000,1,MS,1.000000,15.000000,627309.069062,627309.069062
463.000000,1,MS,1.000000,15.000000,626472.350668,626472.350668
464.000000,1,MS,1.000000,15.000000,625639.875852,625639.875852
465.000000,1,MS,1.000000,15.000000,624812.251548,624812.251548
466.000000,1,MS,1.000000,15.000000,623988.079197,623988.079197
467.000000,1,MS,1.000000,15.000000,623168.525805,623168.525805
468.000000,1,MS,1.000000,15.000000,622352.659751,622352.659751
469.000000,1,MS,1.000000,15.000000,621540.868941,621540.868941
470.000000,1,MS,1.000000,15.000000,620731.357378,620731.357378
471.000000,1,MS,1.000000,15.000000,619925.404319,619925.404319
472.000000,1,MS,1.000000,15.000000,619122.059927,619122.059927
473.000000,1,MS,1.000000,15.000000,618322.877415,618322.877415
474.000000,1,MS,1.000000,15.000000,617527.235664,617527.235664
475.000000,1,MS,1.000000,15.000000,616736.538297,616736.538297
476.000000,1,MS,1.000000,15.000000,615949.961213,615949.961213
477.000000,1,MS,1.000000,15.000000,615169.135874,615169.135874
478.000000,1,MS,1.000000,15.000000,614393.401623,614393.401623
479.000000,1,MS,1.000000,15.000000,613624.193646,613624.193646
480.000000,1,MS,1.000000,15.000000,612860.613362,612860.613362
481.000000,1,MS,1.000000,15.000000,612104.681148,612104.681148
482.000000,1,MS,1.000000,15.000000,611356.006556,611356.006556
483.000000,1,MS,1.000000,15.000000,610616.316951,610616.316951
484.000000,1,MS,1.000000,15.000000,609884.888127,609884.888127
485.000000,1,MS,1.000000,15.000000,609163.229818,609163.229818
486.000000,1,MS,1.000000,15.000000,608450.358008,608450.358008
487.000000,1,MS,1.000000,15.000000,607746.892001,607746.892001
488.000000,1,MS,1.000000,15.000000,607050.903206,607050.903206
489.000000,1,MS,1.000000,15.000000,606363.127345,606363.127345
490.000000,1,MS,1.000000,15.000000,605681.602032,605681.602032
491.000000,1,MS,1.000000,15.000000,605007.283161,605007.283161
492.000000,1,MS,1.000000,15.000000,604338.290861,604338.290861
493.000000,1,MS,1.000000,15.000000,603676.010560,603676.010560
494.000000,1,MS,1.000000,15.000000,603019.040531,603019.040531
495.000000,1,MS,1.000000,15.000000,602368.334526,602368.334526
496.000000,1,MS,1.000000,15.000000,601721.969660,601721.969660
497.000000,1,MS,1.000000,15.000000,601081.646382,601081.646382
498.000000,1,MS,1.000000,15.000000,600446.134185,600446.134185
499.000000,1,MS,1.000000,15.000000,599817.442667,599817.442667
500.000000,1,MS,1.000000,15.000000,599194.706524,599194.706524
501.000000,1,MS,1.000000,15.000000,598580.216755,598580.216755
502.000000,1,MS,1.000000,15.000000,597973.358394,597973.358394
503.000000,1,MS,1.000000,15.000000,597375.876824,597375.876824
504.000000,1,MS,1.000000,15.000000,596786.573860,596786.573860
505.000000,1,MS,1.000000,15.000000,596207.338612,596207.338612
506.000000,1,MS,1.000000,15.000000,595637.053118,595637.053118
507.000000,1,MS,1.000000,15.000000,595077.678262,595077.678262
508.000000,1,MS,1.000000,15.000000,594528.126197,594528.126197
509.000000,1,MS,1.000000,15.000000,593990.351732,593990.351732
510.000000,1,MS,1.000000,15.000000,593463.232168,593463.232168
511.000000,1,MS,1.000000,15.000000,592948.548023,592948.548023
512.000000,1,MS,1.000000,15.000000,592444.967965,592444.967965
513.000000,1,MS,1.000000,15.000000,591953.888845,591953.888845
514.000000,1,MS,1.000000,15.000000,591473.486219,591473.486219
515.000000,1,MS,1.000000,15.000000,591005.205643,591005.205643
516.000000,1,MS,1.000000,15.000000,590547.201770,590547.201770
517.000000,1,MS,1.000000,15.000000,590100.635634,590100.635634
518.000000,1,MS,1.000000,15.000000,589663.413257,589663.413257
519.000000,1,MS,1.000000,15.000000,589236.474622,589236.474622
520.000000,1,MS,1.000000,15.000000,588817.612560,588817.612560
521.000000,1,MS,1.000000,15.000000,588407.529975,588407.529975
522.000000,1,MS,1.000000,15.000000,588003.926875,588003.926875
523.000000,1,MS,1.000000,15.000000,587608.138353,587608.138353
524.000000,1,MS,1.000000,15.000000,587218.646699,587218.646699
525.000000,1,MS,1.000000,15.000000,586836.921699,586836.921699
526.000000,1,MS,1.000000,15.000000,586461.606471,586461.606471
527.000000,1,MS,1.000000,15.000000,586094.442514,586094.442514
528.000000,1,MS,1.000000,15.000000,585734.287010,585734.287010
529.000000,1,MS,1.000000,15.000000,585382.697455,585382.697455
530.000000,1,MS,1.000000,15.000000,585038.355119,585038.355119
531.000000,1,MS,1.000000,15.000000,584703.324148,584703.324148
532.000000,1,MS,1.000000,15.000000,584376.779532,584376.779532
533.000000,1,MS,1.000000,15.000000,584060.501539,584060.501539
534.000000,1,MS,1.000000,15.000000,583753.426198,583753.426198
535.000000,1,MS,1.000000,15.000000,583456.585275,583456.585275
536.000000,1,MS,1.000000,15.000000,583168.131271,583168.131271
537.000000,1,MS,1.000000,15.000000,582888.901001,582888.901001
538.000000,1,MS,1.000000,15.000000,582616.645612,582616.645612
539.000000,1,MS,1.000000,15.000000,582351.429407,582351.429407
540.000000,1,MS,1.000000,15.000000,582090.376402,582090.376402
541.000000,1,MS,1.000000,15.000000,581833.065189,581833.065189
542.000000,1,MS,1.000000,15.000000,581576.515427,581576.515427
543.000000,1,MS,1.000000,15.000000,581320.619241,581320.619241
544.000000,1,MS,1.000000,15.000000,581063.105616,581063.105616
545.000000,1,MS,1.000000,15.000000,580804.599697,580804.599697
546.000000,1,MS,1.000000,15.000000,580543.484397,580543.484397
547.000000,1,MS,1.000000,15.000000,580281.049250,580281.049250
548.000000,1,MS,1.000000,15.000000,580016.260479,580016.260479
549.000000,1,MS,1.000000,15.000000,579750.788546,579750.788546
550.000000,1,MS,1.000000,15.000000,579483.911695,579483.911695
551.000000,1,MS,1.000000,15.000000,579217.749342,579217.749342
552.000000,1,MS,1.000000,15.000000,578951.938692,578951.938692
553.000000,1,MS,1.000000,15.000000,578688.655592,578688.655592
554.000000,1,MS,1.000000,15.000000,578427.545352,578427.545352
555.000000,1,MS,1.000000,15.000000,578170.659971,578170.659971
556.000000,1,MS,1.000000,15.000000,577917.522331,577917.522331
557.000000,1,MS,1.000000,15.000000,577669.952465,577669.952465
558.000000,1,MS,1.000000,15.000000,577427.266610,577427.266610
559.000000,1,MS,1.000000,15.000000,577190.793879,577190.793879
560.000000,1,MS,1.000000,15.000000,576959.256230,576959.256230
561.000000,1,MS,1.000000,15.000000,576733.586273,576733.586273
562.000000,1,MS,1.000000,15.000000,576511.883888,576511.883888
563.000000,1,MS,1.000000,15.000000,576294.146217,576294.146217
564.000000,1,MS,1.000000,15.000000,576077.721653,576077.721653
565.000000,1,MS,1.000000,15.000000,575862.088178,575862.088178
566.000000,1,MS,1.000000,15.000000,575644.422185,575644.422185
567.000000,1,MS,1.000000,15.000000,575424.413783,575424.413783
568.000000,1,MS,1.000000,15.000000,575199.755819,575199.755819
569.000000,1,MS,1.000000,15.000000,574970.830732,574970.830732
570.000000,1,MS,1.000000,15.000000,574736.012322,574736.012322
571.000000,1,MS,1.000000,15.000000,574496.436683,574496.436683
572.000000,1,MS,1.000000,15.000000,574251.131402,574251.131402
573.000000,1,MS,1.000000,15.000000,574001.925583,574001.925583
574.000000,1,MS,1.000000,15.000000,573748.427598,573748.427598
575.000000,1,MS,1.000000,15.000000,573492.575471,573492.575471
576.000000,1,MS,1.000000,15.000000,573233.934550,573233.934550
577.000000,1,MS,1.000000,15.000000,572974.738739,572974.738739
578.000000,1,MS,1.000000,15.000000,572714.757077,572714.757077
579.000000,1,MS,1.000000,15.000000,572456.221026,572456.221026
580.000000,1,MS,1.000000,15.000000,572198.859693,572198.859693
581.000000,1,MS,1.000000,15.000000,571944.763823,571944.763823
582.000000,1,MS,1.000000,15.000000,571693.513281,571693.513281
583.000000,1,MS,1.000000,15.000000,571446.626388,571446.626388
584.000000,1,MS,1.000000,15.000000,571203.017795,571203.017795
585.000000,1,MS,1.000000,15.000000,570963.916832,570963.916832
586.000000,1,MS,1.000000,15.000000,570727.685357,570727.685357
587.000000,1,MS,1.000000,15.000000,570494.612086,570494.612086
588.000000,1,MS,1.000000,15.000000,570262.161904,570262.161904
589.000000,1,MS,1.000000,15.000000,570029.982650,570029.982650
590.000000,1,MS,1.000000,15.000000,569795.346383,569795.346383
591.000000,1,MS,1.000000,15.000000,569558.048162,569558.048162
592.000000,1,MS,1.000000,15.000000,569315.681929,569315.681929
593.000000,1,MS,1.000000,15.000000,569068.623438,569068.623438
594.000000,1,MS,1.000000,15.000000,568815.174550,568815.174550
595.000000,1,MS,1.000000,15.000000,568556.538850,568556.538850
596.000000,1,MS,1.000000,15.000000,568291.754894,568291.754894
597.000000,1,MS,1.000000,15.000000,568022.738160,568022.738160
598.000000,1,MS,1.000000,15.000000,567749.083288,567749.083288
599.000000,1,MS,1.000000,15.000000,567472.912210,567472.912210
600.000000,1,MS,1.000000,15.000000,567193.871925,567193.871925
601.000000,1,MS,1.000000,15.000000,566914.454702,566914.454702
602.000000,1,MS,1.000000,15.000000,566634.584511,566634.584511
603.000000,1,MS,1.000000,15.000000,566356.530108,566356.530108
604.000000,1,MS,1.000000,15.000000,566079.958175,566079.958175
605.000000,1,MS,1.000000,15.000000,565807.009753,565807.009753
606.000000,1,MS,1.000000,15.000000,565537.217215,565537.217215
607.000000,1,MS,1.000000,15.000000,565272.217761,565272.217761
608.000000,1,MS,1.000000,15.000000,565010.921668,565010.921668
609.000000,1,MS,1.000000,15.000000,564754.451711,564754.451711
610.000000,1,MS,1.000000,15.000000,564500.980744,564500.980744
611.000000,1,MS,1.000000,15.000000,564250.844912,564250.844912
612.000000,1,MS,1.000000,15.000000,564001.531926,564001.531926
613.000000,1,MS,1.000000,15.000000,563752.814696,563752.814696
614.000000,1,MS,1.000000,15.000000,563501.953151,563501.953151
615.000000,1,MS,1.000000,15.000000,563248.793551,563248.793551
616.000000,1,MS,1.000000,15.000000,562990.887955,562990.887955
617.000000,1,MS,1.000000,15.000000,562728.573616,562728.573616
618.000000,1,MS,1.000000,15.000000,562459.967983,562459.967983
619.000000,1,MS,1.000000,15.000000,562186.214740,562186.214740
620.000000,1,MS,1.000000,15.000000,561906.252059,561906.252059
621.000000,1,MS,1.000000,15.000000,561622.038212,561622.038212
622.000000,1,MS,1.000000,15.000000,561333.188097,561333.188097
623.000000,1,MS,1.000000,15.000000,561041.918200,561041.918200
624.000000,1,MS,1.000000,15.000000,560747.917892,560747.917892
625.000000,1,MS,1.000000,15.000000,560453.517333,560453.517333
626.000000,1,MS,1.000000,15.000000,560158.420511,560158.420511
627.000000,1,MS,1.000000,15.000000,559864.976116,559864.976116
628.000000,1,MS,1.000000,15.000000,559572.872738,559572.872738
629.000000,1,MS,1.000000,15.000000,559284.357417,559284.357417
630.000000,1,MS,1.000000,15.000000,558999.014725,558999.014725
631.000000,1,MS,1.000000,15.000000,558718.629704,558718.629704
632.000000,1,MS,1.000000,15.000000,558442.252179,558442.252179
633.000000,1,MS,1.000000,15.000000,558171.269577,558171.269577
634.000000,1,MS,1.000000,15.000000,557904.094959,557904.094959
635.000000,1,MS,1.000000,15.000000,557641.476240,557641.476240
636.000000,1,MS,1.000000,15.000000,557381.474110,557381.474110
637.000000,1,MS,1.000000,15.000000,557124.648291,557124.648291
638.000000,1,MS,1.000000,15.000000,556869.124439,556869.124439
639.000000,1,MS,1.000000,15.000000,556615.817315,556615.817315
640.000000,1,MS,1.000000,15.000000,556363.396936,556363.396936
641.000000,1,MS,1.000000,15.000000,556112.949544,556112.949544
642.000000,1,MS,1.000000,15.000000,555863.280420,555863.280420
643.000000,1,MS,1.000000,15.000000,555615.749816,555615.749816
644.000000,1,MS,1.000000,15.000000,555369.348313,555369.348313
645.000000,1,MS,1.000000,15.000000,555125.644476,555125.644476
646.000000,1,MS,1.000000,15.000000,554883.984435,554883.984435
647.000000,1,MS,1.000000,15.000000,554646.058191,554646.058191
648.000000,1,MS,1.000000,15.000000,554411.320061,554411.320061
649.000000,1,MS,1.000000,15.000000,554181.432963,554181.432963
650.000000,1,MS,1.000000,15.000000,553955.806334,553955.806334
651.000000,1,MS,1.000000,15.000000,553736.255285,553736.255285
652.000000,1,MS,1.000000,15.000000,553522.355406,553522.355406
653.000000,1,MS,1.000000,15.000000,553315.585804,553315.585804
654.000000,1,MS,1.000000,15.000000,553115.255029,553115.255029
655.000000,1,MS,1.000000,15.000000,552922.318041,552922.318041
656.000000,1,MS,1.000000,15.000000,552735.464328,552735.464328
657.000000,1,MS,1.000000,15.000000,552555.182789,552555.182789
658.000000,1,MS,1.000000,15.000000,552379.583783,552379.583783
659.000000,1,MS,1.000000,15.000000,552208.366635,552208.366635
660.000000,1,MS,1.000000,15.000000,552039.308210,552039.308210
661.000000,1,MS,1.000000,15.000000,551872.294532,551872.294532
662.000000,1,MS,1.000000,15.000000,551705.745246,551705.745246
663.000000,1,MS,1.000000,15.000000,551540.041644,551540.041644
664.000000,1,MS,1.000000,15.000000,551373.863685,551373.863685
665.000000,1,MS,1.000000,15.000000,551207.796526,551207.796526
666.000000,1,MS,1.000000,15.000000,551040.721295,551040.721295
667.000000,1,MS,1.000000,15.000000,550873.492226,550873.492226
668.000000,1,MS,1.000000,15.000000,550705.394942,550705.394942
669.000000,1,MS,1.000000,15.000000,550537.741762,550537.741762
670.000000,1,MS,1.000000,15.000000,550370.203581,550370.203581
671.000000,1,MS,1.000000,15.000000,550204.237460,550204.237460
672.000000,1,MS,1.000000,15.000000,550039.628721,550039.628721
673.000000,1,MS,1.000000,15.000000,549877.869402,549877.869402
674.000000,1,MS,1.000000,15.000000,549718.730928,549718.730928
675.000000,1,MS,1.000000,15.000000,549563.572415,549563.572415
676.000000,1,MS,1.000000,15.000000,549412.048077,549412.048077
677.000000,1,MS,1.000000,15.000000,549265.362850,549265.362850
678.000000,1,MS,1.000000,15.000000,549123.059679,549123.059679
679.000000,1,MS,1.000000,15.000000,548986.093855,548986.093855
680.000000,1,MS,1.000000,15.000000,548853.773623,548853.773623
681.000000,1,MS,1.000000,15.000000,548726.678754,548726.678754
682.000000,1,MS,1.000000,15.000000,548603.734114,548603.734114
683.000000,1,MS,1.000000,15.000000,548485.216081,548485.216081
684.000000,1,MS,1.000000,15.000000,548369.961727,548369.961727
685.000000,1,MS,1.000000,15.000000,548257.912736,548257.912736
686.000000,1,MS,1.000000,15.000000,548147.478761,548147.478761
687.000000,1,MS,1.000000,15.000000,548038.242042,548038.242042
688.000000,1,MS,1.000000,15.000000,547928.497017,547928.497017
689.000000,1,MS,1.000000,15.000000,547817.977644,547817.977644
690.000000,1,MS,1.000000,15.000000,547705.397421,547705.397421
691.000000,1,MS,1.000000,15.000000,547591.035509,547591.035509
692.000000,1,MS,1.000000,15.000000,547474.080791,547474.080791
693.000000,1,MS,1.000000,15.000000,547355.290244,547355.290244
694.000000,1,MS,1.000000,15.000000,547234.266495,547234.266495
695.000000,1,MS,1.000000,15.000000,547112.107547,547112.107547
696.000000,1,MS,1.000000,15.000000,546988.744208,546988.744208
697.000000,1,MS,1.000000,15.000000,546865.493868,546865.493868
698.000000,1,MS,1.000000,15.000000,546742.350733,546742.350733
699.000000,1,MS,1.000000,15.000000,546620.598225,546620.598225
700.000000,1,MS,1.000000,15.000000,546500.092608,546500.092608
701.000000,1,MS,1.000000,15.000000,546381.954193,546381.954193
702.000000,1,MS,1.000000,15.000000,546265.949415,546265.949415
703.000000,1,MS,1.000000,15.000000,546152.876972,546152.876972
704.000000,1,MS,1.000000,15.000000,546042.035446,546042.035446
705.000000,1,MS,1.000000,15.000000,545933.630612,545933.630612
706.000000,1,MS,1.000000,15.000000,545826.170312,545826.170312
707.000000,1,MS,1.000000,15.000000,545719.068908,545719.068908
708.000000,1,MS,1.000000,15.000000,545610.217882,545610.217882
709.000000,1,MS,1.000000,15.000000,545498.681306,545498.681306
710.000000,1,MS,1.000000,15.000000,545382.307766,545382.307766
711.000000,1,MS,1.000000,15.000000,545260.471097,545260.471097
712.000000,1,MS,1.000000,15.000000,545131.416106,545131.416106
713.000000,1,MS,1.000000,15.000000,544995.102079,544995.102079
714.000000,1,MS,1.000000,15.000000,544850.303569,544850.303569
715.000000,1,MS,1.000000,15.000000,544697.734830,544697.734830
716.000000,1,MS,1.000000,15.000000,544536.932766,544536.932766
717.000000,1,MS,1.000000,15.000000,544369.443769,544369.443769
718.000000,1,MS,1.000000,15.000000,544195.395033,544195.395033
719.000000,1,MS,1.000000,15.000000,544016.820137,544016.820137
720.000000,1,MS,1.000000,15.000000,543834.099790,543834.099790
721.000000,1,MS,1.000000,15.000000,543649.322482,543649.322482
722.000000,1,MS,1.000000,15.000000,543462.695725,543462.695725
723.000000,1,MS,1.000000,15.000000,543276.246723,543276.246723
724.000000,1,MS,1.000000,15.000000,543090.182852,543090.182852
725.000000,1,MS,1.000000,15.000000,542906.417289,542906.417289
726.000000,1,MS,1.000000,15.000000,542724.940546,542724.940546
727.000000,1,MS,1.000000,15.000000,542547.151362,542547.151362
728.000000,1,MS,1.000000,15.000000,542372.378832,542372.378832
729.000000,1,MS,1.000000,15.000000,542201.545218,542201.545218
730.000000,1,MS,1.000000,15.000000,542033.376658,542033.376658
731.000000,1,MS,1.000000,15.000000,541867.913900,541867.913900
732.000000,1,MS,1.000000,15.000000,541703.140270,541703.140270
733.000000,1,MS,1.000000,15.000000,541538.650014,541538.650014
734.000000,1,MS,1.000000,15.000000,541372.281088,541372.281088
735.000000,1,MS,1.000000,15.000000,541203.745138,541203.745138
736.000000,1,MS,1.000000,15.000000,541031.230744,541031.230744
737.000000,1,MS,1.000000,15.000000,540855.063536,540855.063536
738.000000,1,MS,1.000000,15.000000,540674.178111,540674.178111
739.000000,1,MS,1.000000,15.000000,540489.704259,540489.704259
740.000000,1,MS,1.000000,15.000000,540301.237668,540301.237668
741.000000,1,MS,1.000000,15.000000,540110.509522,540110.509522
742.000000,1,MS,1.000000,15.000000,539917.575763,539917.575763
743.000000,1,MS,1.000000,15.000000,539724.340241,539724.340241
744.000000,1,MS,1.000000,15.000000,539530.884100,539530.884100
745.000000,1,MS,1.000000,15.000000,539339.244850,539339.244850
746.000000,1,MS,1.000000,15.000000,539149.531378,539149.531378
747.000000,1,MS,1.000000,15.000000,538963.497628,538963.497628
748.000000,1,MS,1.000000,15.000000,538780.951798,538780.951798
749.000000,1,MS,1.000000,15.000000,538603.406487,538603.406487
750.000000,1,MS,1.000000,15.000000,538430.535608,538430.535608
751.000000,1,MS,1.000000,15.000000,538263.370345,538263.370345
752.000000,1,MS,1.000000,15.000000,538101.047169,538101.047169
753.000000,1,MS,1.000000,15.000000,537944.163881,537944.163881
754.000000,1,MS,1.000000,15.000000,537791.280138,537791.280138
755.000000,1,MS,1.000000,15.000000,537642.249229,537642.249229
756.000000,1,MS,1.000000,15.000000,537495.012753,537495.012753
757.000000,1,MS,1.000000,15.000000,537348.976034,537348.976034
758.000000,1,MS,1.000000,15.000000,537201.997585,537201.997585
759.000000,1,MS,1.000000,15.000000,537053.626739,537053.626739
760.000000,1,MS,1.000000,15.000000,536902.028066,536902.028066
761.000000,1,MS,1.000000,15.000000,536747.239245,536747.239245
762.000000,1,MS,1.000000,15.000000,536588.038314,536588.038314
763.000000,1,MS,1.000000,15.000000,536425.263245,536425.263245
764.000000,1,MS,1.000000,15.000000,536258.476599,536258.476599
765.000000,1,MS,1.000000,15.000000,536089.188457,536089.188457
766.000000,1,MS,1.000000,15.000000,535917.468433,535917.468433
767.000000,1,MS,1.000000,15.000000,535745.192735,535745.192735
768.000000,1,MS,1.000000,15.000000,535572.601423,535572.601423
769.000000,1,MS,1.000000,15.000000,535401.578548,535401.578548
770.000000,1,MS,1.000000,15.000000,535232.304367,535232.304367
771.000000,1,MS,1.000000,15.000000,535066.477412,535066.477412
772.000000,1,MS,1.000000,15.000000,534904.065331,534904.065331
773.000000,1,MS,1.000000,15.000000,534746.510537,534746.510537
774.000000,1,MS,1.000000,15.000000,534593.571173,534593.571173
775.000000,1,MS,1.000000,15.000000,534446.241742,534446.241742
776.000000,1,MS,1.000000,15.000000,534303.791817,534303.791817
777.000000,1,MS,1.000000,15.000000,534166.712597,534166.712597
778.000000,1,MS,1.000000,15.000000,534033.672077,534033.672077
779.000000,1,MS,1.000000,15.000000,533904.446730,533904.446730
780.000000,1,MS,1.000000,15.000000,533777.156435,533777.156435
781.000000,1,MS,1.000000,15.000000,533651.251490,533651.251490
782.000000,1,MS,1.000000,15.000000,533524.926820,533524.926820
783.000000,1,MS,1.000000,15.000000,533397.914066,533397.914066
784.000000,1,MS,1.000000,15.000000,533268.712735,533268.712735
785.000000,1,MS,1.000000,15.000000,533137.316373,533137.316373
786.000000,1,MS,1.000000,15.000000,533002.533419,533002.533419
787.000000,1,MS,1.000000,15.000000,532864.843898,532864.843898
788.000000,1,MS,1.000000,15.000000,532723.655439,532723.655439
789.000000,1,MS,1.000000,15.000000,532580.270905,532580.270905
790.000000,1,MS,1.000000,15.000000,532434.835345,532434.835345
791.000000,1,MS,1.000000,15.000000,532288.888191,532288.888191
792.000000,1,MS,1.000000,15.000000,532142.616538,532142.616538
793.000000,1,MS,1.000000,15.000000,531997.835605,531997.835605
794.000000,1,MS,1.000000,15.000000,531854.865556,531854.865556
795.000000,1,MS,1.000000,15.000000,531715.147571,531715.147571
796.000000,1,MS,1.000000,15.000000,531578.600244,531578.600244
797.000000,1,MS,1.000000,15.000000,531446.435406,531446.435406
798.000000,1,MS,1.000000,15.000000,531318.422023,531318.422023
799.000000,1,MS,1.000000,15.000000,531195.434322,531195.434322
800.000000,1,MS,1.000000,15.000000,531076.936904,531076.936904
801.000000,1,MS,1.000000,15.000000,530963.521815,530963.521815
802.000000,1,MS,1.000000,15.000000,530854.411208,530854.411208
803.000000,1,MS,1.000000,15.000000,530749.825145,530749.825145
804.000000,1,MS,1.000000,15.000000,530648.713559,530648.713559
805.000000,1,MS,1.000000,15.000000,530550.980418,530550.980418
806.000000,1,MS,1.000000,15.000000,530455.234848,530455.234848
807.000000,1,MS,1.000000,15.000000,530360.993540,530360.993540
808.000000,1,MS,1.000000,15.000000,530266.773671,530266.773671
809.000000,1,MS,1.000000,15.000000,530172.331550,530172.331550
810.000000,1,MS,1.000000,15.000000,530076.575504,530076.575504
811.000000,1,MS,1.000000,15.000000,529979.676770,529979.676770
812.000000,1,MS,1.000000,15.000000,529881.068321,529881.068321
813.000000,1,MS,1.000000,15.000000,529781.564779,529781.564779
814.000000,1,MS,1.000000,15.000000,529681.176338,529681.176338
815.000000,1,MS,1.000000,15.000000,529581.052189,529581.052189
816.000000,1,MS,1.000000,15.000000,529481.364403,529481.364403
817.000000,1,MS,1.000000,15.000000,529383.288153,529383.288153
818.000000,1,MS,1.000000,15.000000,529286.922530,529286.922530
819.000000,1,MS,1.000000,15.000000,529193.254055,529193.254055
820.000000,1,MS,1.000000,15.000000,529102.223781,529102.223781
821.000000,1,MS,1.000000,15.000000,529014.635742,529014.635742
822.000000,1,MS,1.000000,15.000000,528930.263599,528930.263599
823.000000,1,MS,1.000000,15.000000,528849.581071,528849.581071
824.000000,1,MS,1.000000,15.000000,528772.009023,528772.009023
825.000000,1,MS,1.000000,15.000000,528697.626562,528697.626562
826.000000,1,MS,1.000000,15.000000,528625.427345,528625.427345
827.000000,1,MS,1.000000,15.000000,528555.026895,528555.026895
828.000000,1,MS,1.000000,15.000000,528485.106596,528485.106596
829.000000,1,MS,1.000000,15.000000,528415.079609,528415.079609
830.000000,1,MS,1.000000,15.000000,528343.560782,528343.560782
831.000000,1,MS,1.000000,15.000000,528270.070279,528270.070279
832.000000,1,MS,1.000000,15.000000,528193.455384,528193.455384
833.000000,1,MS,1.000000,15.000000,528113.601382,528113.601382
834.000000,1,MS,1.000000,15.000000,528029.760434,528029.760434
835.000000,1,MS,1.000000,15.000000,527942.355096,527942.355096
836.000000,1,MS,1.000000,15.000000,527851.214159,527851.214159
837.000000,1,MS,1.000000,15.000000,527757.458305,527757.458305
838.000000,1,MS,1.000000,15.000000,527661.480809,527661.480809
839.000000,1,MS,1.000000,15.000000,527564.657743,527564.657743
840.000000,1,MS,1.000000,15.000000,527467.414530,527467.414530
841.000000,1,MS,1.000000,15.000000,527371.115832,527371.115832
842.000000,1,MS,1.000000,15.000000,527276.058395,527276.058395
843.000000,1,MS,1.000000,15.000000,527183.336595,527183.336595
844.000000,1,MS,1.000000,15.000000,527093.008569,527093.008569
845.000000,1,MS,1.000000,15.000000,527005.986279,527005.986279
846.000000,1,MS,1.000000,15.000000,526922.169111,526922.169111
847.000000,1,MS,1.000000,15.000000,526842.162981,526842.162981
848.000000,1,MS,1.000000,15.000000,526765.582080,526765.582080
849.000000,1,MS,1.000000,15.000000,526692.690243,526692.690243
850.000000,1,MS,1.000000,15.000000,526622.758758,526622.758758
851.000000,1,MS,1.000000,15.000000,526555.638351,526555.638351
852.000000,1,MS,1.000000,15.000000,526490.239367,526490.239367
853.000000,1,MS,1.000000,15.000000,526426.077128,526426.077128
854.000000,1,MS,1.000000,15.000000,526361.864165,526361.864165
855.000000,1,MS,1.000000,15.000000,526297.085282,526297.085282
856.000000,1,MS,1.000000,15.000000,526230.612966,526230.612966
857.000000,1,MS,1.000000,15.000000,526162.233492,526162.233492
858.000000,1,MS,1.000000,15.000000,526091.213364,526091.213364
859.000000,1,MS,1.000000,15.000000,526017.860244,526017.860244
860.000000,1,MS,1.000000,15.000000,525941.980747,525941.980747
861.000000,1,MS,1.000000,15.000000,525864.440600,525864.440600
862.000000,1,MS,1.000000,15.000000,525785.495291,525785.495291
863.000000,1,MS,1.000000,15.000000,525706.274764,525706.274764
864.000000,1,MS,1.000000,15.000000,525627.133696,525627.133696
