t,plant,axis,organ,C_exudation,Conc_Amino_Acids,Conc_Nitrates,Conc_Sucrose,Conc_cytokinins,Dry_Mass,Export_Amino_Acids,Export_Nitrates,Export_cytokinins,HATS_LATS,N_exudation,Nstruct,Nstruct_N_growth,Proteins_N_Mass,RGR_Structure,R_Nnit_red,R_Nnit_upt,R_grain_growth_starch,R_grain_growth_struct,R_growth,R_maintenance,R_residual,S_Amino_Acids,S_Proteins,S_cytokinins,S_grain_starch,S_grain_structure,Unloading_Amino_Acids,Unloading_Sucrose,Uptake_Nitrates,amino_acids,cytokinins,mstruct,mstruct_C_growth,mstruct_death,nitrates,proteins,regul_transpiration,starch,structure,sucrose,total_organic_nitrogen
11,1,MS,roots,14.1635695464,116.699318174,581.825484254,117.601622853,7.61292296246,NA,0.0480319132149,0.00682255727767,0.0178540144313,29.9141342094,1.37035263388,0.00995771672245,NA,NA,NA,2.85146571193,1.85830761669,NA,NA,NA,5.37642974555,3.72749895716,2.86978944085,NA,0.847459394627,NA,NA,2.57542628102,70.8178477321,4.68087560878,68.5183838249,3.82036066775,0.501825735869,NA,1.75767316513e-07,291.975001783,NA,0.00649081184272,NA,NA,708.18625113,779.783864
12,1,MS,grains,NA,NA,NA,NA,NA,0.0875176619712,NA,NA,NA,NA,NA,NA,NA,0.00157915029767,1.29667225719e-06,NA,NA,0.0,4.82423798129,NA,NA,NA,NA,0.428993496868,NA,0.0,11.8110654025,NA,NA,NA,NA,NA,NA,NA,NA,NA,112.796449834,NA,0.0,2530.20875745,NA,NA
12,1,MS,phloem,NA,59.3923633197,NA,159.43130033,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,173.72266271,NA,NA,NA,NA,NA,NA,NA,NA,NA,4782.9390099,NA
12,1,MS,roots,14.1854109273,115.520060742,588.000451274,117.576699055,6.92211158348,NA,0.139852296912,0.0202806905223,0.0477500323278,29.2634072644,1.35888492917,0.00995057797411,NA,NA,NA,2.84941458484,1.81759874356,NA,NA,NA,5.37249923952,3.72108723724,2.86982315308,NA,0.849056543089,NA,NA,2.57616431323,70.9270546365,4.57833436664,67.77641416,3.47115425201,0.501458869904,NA,1.75639007554e-07,294.858041799,NA,0.0191058894331,NA,NA,707.51854362,778.531983739
13,1,MS,grains,NA,NA,NA,NA,NA,0.0877718267227,NA,NA,NA,NA,NA,NA,NA,0.00158515225835,1.29876179243e-06,NA,NA,0.0,4.84538222801,NA,NA,NA,NA,0.427753828851,NA,0.0,11.8628323513,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.225161311,NA,0.0,2537.20984704,NA,NA
13,1,MS,phloem,NA,59.6705401476,NA,161.346322857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,174.536329932,NA,NA,NA,NA,NA,NA,NA,NA,NA,4840.38968572,NA
13,1,MS,roots,14.2434423359,111.187296535,592.997606396,117.486934248,5.35431074486,NA,0.134606913362,0.0204530471188,0.0369350462033,28.7015615459,1.3142717617,0.00995057797411,NA,NA,NA,2.84910381114,1.78169524821,NA,NA,NA,5.37249923952,3.70740174129,2.86951015351,NA,0.849168804834,NA,NA,2.56797315125,71.2172116795,4.48789735065,65.2343515997,2.68496661524,0.501458869904,NA,1.75639007554e-07,297.36390956,NA,0.0191058894331,NA,NA,706.978383319,775.989921179
14,1,MS,grains,NA,NA,NA,NA,NA,0.0880267627606,NA,NA,NA,NA,NA,NA,NA,0.00159110999386,1.3029213248e-06,NA,NA,0.0,4.87438351276,NA,NA,NA,NA,0.42282412409,NA,0.0,11.9338354968,NA,NA,NA,NA,NA,NA,NA,NA,NA,113.650713847,NA,0.0,2544.24748568,NA,NA
14,1,MS,phloem,NA,60.0611525469,NA,165.279338753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,175.6788712,NA,NA,NA,NA,NA,NA,NA,NA,NA,4958.38016259,NA
14,1,MS,roots,14.3598219958,107.203298546,598.246219915,117.520692629,4.29293248421,NA,0.135524763212,0.021546828525,0.0309234148173,28.1158859211,1.27716638133,0.00994344006874,NA,NA,NA,2.84730819521,1.74570927737,NA,NA,NA,5.3685694531,3.69415400935,2.8698008309,NA,0.851399023348,NA,NA,2.54389259812,71.7991099791,4.39725258784,62.8509057905,2.15115442964,0.501092071108,NA,1.75510604467e-07,299.77643737,NA,0.019965645727,NA,NA,706.664247211,773.096624986
15,1,MS,grains,NA,NA,NA,NA,NA,0.0882824484855,NA,NA,NA,NA,NA,NA,NA,0.0015969843563,1.30804016539e-06,NA,NA,0.0,4.90715706648,NA,NA,NA,NA,0.416356591949,NA,0.0,12.0140741972,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.070311164,NA,0.0,2551.33054846,NA,NA
15,1,MS,phloem,NA,60.5509889978,NA,170.353366895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,177.111642819,NA,NA,NA,NA,NA,NA,NA,NA,NA,5110.60100684,NA
15,1,MS,roots,14.5046339505,103.253044739,602.852018582,117.521125777,3.56322638747,NA,0.130530913032,0.0217127139928,0.0256671000704,27.5888362786,1.24250547986,0.00994344006874,NA,NA,NA,2.84741882802,1.71298954689,NA,NA,NA,5.3685694531,3.68309488633,2.86991233766,NA,0.852854382022,NA,NA,2.51334387484,72.5231697526,4.3148351307,60.5349599828,1.78550449032,0.501092071108,NA,1.75510604467e-07,302.084366563,NA,0.019965645727,NA,NA,706.666851772,770.780679178
16,1,MS,grains,NA,NA,NA,NA,NA,0.0885389102024,NA,NA,NA,NA,NA,NA,NA,0.00160276881552,1.31321855776e-06,NA,NA,0.0,4.94035377455,NA,NA,NA,NA,0.410056236693,NA,0.0,12.0953488963,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.483486823,NA,0.0,2558.46151275,NA,NA
16,1,MS,phloem,NA,61.117235422,NA,175.769410233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,178.767913609,NA,NA,NA,NA,NA,NA,NA,NA,NA,5273.08230698,NA
16,1,MS,roots,14.6529488989,99.6116885715,607.731618867,117.663501979,3.07270508852,NA,0.126134205171,0.021924378372,0.0221700325917,27.0369312479,1.20947858416,0.00993631727093,NA,NA,NA,2.84613685443,1.68022495028,NA,NA,NA,5.364648027,3.67266819272,2.870717128,NA,0.856748692009,NA,NA,2.48381966218,73.2647444943,4.23230466066,58.3574561106,1.53858348992,0.500726052647,NA,1.75382224888e-07,304.307054584,NA,0.0200130263548,NA,NA,707.006170639,768.094404034
