t,plant,axis,phytomer,organ,element,exposed,An,Tr,Ts,gs
556,1,MS,2,Sheath,1,True,-0.517255,0.000002,12.756269,0.05
556,1,MS,3,Internode,1,True,-0.510261,0.000002,12.633441,0.05
556,1,MS,3,Lamina,1,True,-0.525586,0.000002,12.506564,0.05
556,1,MS,3,Sheath,1,True,-0.514042,0.000002,12.794461,0.05
556,1,MS,4,Peduncle,1,False,-0.527718,0.000002,12.688252,0.05
556,1,MS,4,Peduncle,2,True,-0.524977,0.000002,12.595917,0.05
556,1,MS,5,Chaff,1,True,-0.530436,0.000002,12.762738,0.05
557,1,MS,1,Internode,1,False,-0.526051,0.000003,12.776351,0.05
557,1,MS,1,Internode,2,True,-0.529796,0.000003,12.869612,0.05
557,1,MS,1,Lamina,1,True,-0.541938,0.000003,12.967103,0.05
557,1,MS,1,Sheath,1,True,-0.533072,0.000003,13.140077,0.05
557,1,MS,2,Internode,1,True,-0.520511,0.000003,12.969022,0.05
557,1,MS,2,Lamina,1,True,-0.539133,0.000003,12.845794,0.05
557,1,MS,2,Sheath,1,True,-0.525749,0.000003,13.068591,0.05
557,1,MS,3,Internode,1,True,-0.516712,0.000003,12.909065,0.05
557,1,MS,3,Lamina,1,True,-0.536658,0.000003,12.738273,0.05
557,1,MS,3,Sheath,1,True,-0.521585,0.000003,13.118347,0.05
557,1,MS,4,Peduncle,1,False,-0.539476,0.000003,12.98016,0.05
557,1,MS,4,Peduncle,2,True,-0.535855,0.000003,12.860478,0.05
557,1,MS,5,Chaff,1,True,-0.543085,0.000003,13.077013,0.05
558,1,MS,1,Internode,1,False,-0.526051,0.000003,12.776351,0.05
558,1,MS,1,Internode,2,True,-0.529796,0.000003,12.869612,0.05
558,1,MS,1,Lamina,1,True,-0.541938,0.000003,12.967103,0.05
558,1,MS,1,Sheath,1,True,-0.533072,0.000003,13.140077,0.05
558,1,MS,2,Internode,1,True,-0.520511,0.000003,12.969022,0.05
558,1,MS,2,Lamina,1,True,-0.539133,0.000003,12.845794,0.05
558,1,MS,2,Sheath,1,True,-0.525749,0.000003,13.068591,0.05
558,1,MS,3,Internode,1,True,-0.516712,0.000003,12.909065,0.05
558,1,MS,3,Lamina,1,True,-0.536658,0.000003,12.738273,0.05
558,1,MS,3,Sheath,1,True,-0.521585,0.000003,13.118347,0.05
558,1,MS,4,Peduncle,1,False,-0.539476,0.000003,12.98016,0.05
558,1,MS,4,Peduncle,2,True,-0.535855,0.000003,12.860478,0.05
558,1,MS,5,Chaff,1,True,-0.543085,0.000003,13.077013,0.05
559,1,MS,1,Internode,1,False,-0.534485,0.000008,15.154224,0.05114
559,1,MS,1,Internode,2,True,0.394588,0.00001,15.30129,0.064516
559,1,MS,1,Lamina,1,True,8.298614,0.000024,16.455223,0.200896
559,1,MS,1,Sheath,1,True,2.12155,0.000013,15.748446,0.092075
559,1,MS,2,Internode,1,True,-0.354936,0.000008,15.464371,0.053399
559,1,MS,2,Lamina,1,True,1.987264,0.000013,15.336527,0.090132
559,1,MS,2,Sheath,1,True,-0.048461,0.000009,15.620885,0.057867
559,1,MS,3,Internode,1,True,-0.511232,0.000007,15.369983,0.051138
559,1,MS,3,Lamina,1,True,0.232487,0.00001,15.093717,0.062336
559,1,MS,3,Sheath,1,True,-0.438284,0.000008,15.711944,0.052266
559,1,MS,4,Peduncle,1,False,-0.076032,0.000009,15.477282,0.057877
559,1,MS,4,Peduncle,2,True,4.444779,0.000017,15.648751,0.132373
559,1,MS,5,Chaff,1,True,9.477775,0.000027,16.671229,0.222032
560,1,MS,1,Internode,1,False,-0.534485,0.000008,15.154224,0.05114
560,1,MS,1,Internode,2,True,0.394588,0.00001,15.30129,0.064516
560,1,MS,1,Lamina,1,True,8.298614,0.000024,16.455223,0.200896
560,1,MS,1,Sheath,1,True,2.12155,0.000013,15.748446,0.092075
560,1,MS,2,Internode,1,True,-0.354936,0.000008,15.464371,0.053399
560,1,MS,2,Lamina,1,True,1.987264,0.000013,15.336527,0.090132
560,1,MS,2,Sheath,1,True,-0.048461,0.000009,15.620885,0.057867
560,1,MS,3,Internode,1,True,-0.511232,0.000007,15.369983,0.051138
560,1,MS,3,Lamina,1,True,0.232487,0.00001,15.093717,0.062336
560,1,MS,3,Sheath,1,True,-0.438284,0.000008,15.711944,0.052266
560,1,MS,4,Peduncle,1,False,-0.076032,0.000009,15.477282,0.057877
560,1,MS,4,Peduncle,2,True,4.444779,0.000017,15.648751,0.132373
560,1,MS,5,Chaff,1,True,9.477775,0.000027,16.671229,0.222032
561,1,MS,1,Internode,1,False,-0.528917,0.000013,18.76415,0.052974
561,1,MS,1,Internode,2,True,1.85712,0.00002,18.714845,0.08496
561,1,MS,1,Lamina,1,True,19.069658,0.000068,20.155239,0.362716
561,1,MS,1,Sheath,1,True,5.957418,0.000033,19.004836,0.148619
561,1,MS,2,Internode,1,True,-0.029975,0.000014,19.040835,0.058801
561,1,MS,2,Lamina,1,True,5.678179,0.000033,18.558926,0.144911
561,1,MS,2,Sheath,1,True,0.75983,0.000017,19.146742,0.069186
561,1,MS,3,Internode,1,True,-0.586658,0.000013,18.992417,0.051982
561,1,MS,3,Lamina,1,True,1.591502,0.00002,18.532135,0.081374
561,1,MS,3,Sheath,1,True,-0.109991,0.000014,19.302569,0.057816
561,1,MS,4,Peduncle,1,False,0.86696,0.000018,18.981077,0.071087
561,1,MS,4,Peduncle,2,True,11.28418,0.000047,18.874677,0.234969
561,1,MS,5,Chaff,1,True,21.075594,0.000073,20.446612,0.396133
562,1,MS,1,Internode,1,False,-0.528917,0.000013,18.76415,0.052974
562,1,MS,1,Internode,2,True,1.85712,0.00002,18.714845,0.08496
562,1,MS,1,Lamina,1,True,19.069658,0.000068,20.155239,0.362716
562,1,MS,1,Sheath,1,True,5.957418,0.000033,19.004836,0.148619
562,1,MS,2,Internode,1,True,-0.029975,0.000014,19.040835,0.058801
562,1,MS,2,Lamina,1,True,5.678179,0.000033,18.558926,0.144911
562,1,MS,2,Sheath,1,True,0.75983,0.000017,19.146742,0.069186
562,1,MS,3,Internode,1,True,-0.586658,0.000013,18.992417,0.051982
562,1,MS,3,Lamina,1,True,1.591502,0.00002,18.532135,0.081374
562,1,MS,3,Sheath,1,True,-0.109991,0.000014,19.302569,0.057816
562,1,MS,4,Peduncle,1,False,0.86696,0.000018,18.981077,0.071087
562,1,MS,4,Peduncle,2,True,11.28418,0.000047,18.874677,0.234969
562,1,MS,5,Chaff,1,True,21.075594,0.000073,20.446612,0.396133
563,1,MS,1,Internode,1,False,-0.463373,0.000017,20.823799,0.054603
563,1,MS,1,Internode,2,True,2.930451,0.000029,20.608094,0.09929
563,1,MS,1,Lamina,1,True,24.985175,0.000104,22.293338,0.442845
563,1,MS,1,Sheath,1,True,8.774832,0.000051,20.79941,0.18734
563,1,MS,2,Internode,1,True,0.252439,0.000019,21.079306,0.062643
563,1,MS,2,Lamina,1,True,8.365105,0.000052,20.287839,0.182262
563,1,MS,2,Sheath,1,True,1.394825,0.000023,21.145113,0.077329
563,1,MS,3,Internode,1,True,-0.522293,0.000016,21.05957,0.053686
563,1,MS,3,Lamina,1,True,2.566176,0.000029,20.43184,0.094427
563,1,MS,3,Sheath,1,True,0.100866,0.000019,21.362059,0.060839
563,1,MS,4,Peduncle,1,False,1.5462,0.000025,20.957446,0.079938
563,1,MS,4,Peduncle,2,True,15.874355,0.000073,20.627572,0.298086
563,1,MS,5,Chaff,1,True,27.061019,0.000111,22.674028,0.476318
564,1,MS,1,Internode,1,False,-0.463373,0.000017,20.823799,0.054603
564,1,MS,1,Internode,2,True,2.930451,0.000029,20.608094,0.09929
564,1,MS,1,Lamina,1,True,24.985175,0.000104,22.293338,0.442845
564,1,MS,1,Sheath,1,True,8.774832,0.000051,20.79941,0.18734
564,1,MS,2,Internode,1,True,0.252439,0.000019,21.079306,0.062643
564,1,MS,2,Lamina,1,True,8.365105,0.000052,20.287839,0.182262
564,1,MS,2,Sheath,1,True,1.394825,0.000023,21.145113,0.077329
564,1,MS,3,Internode,1,True,-0.522293,0.000016,21.05957,0.053686
564,1,MS,3,Lamina,1,True,2.566176,0.000029,20.43184,0.094427
564,1,MS,3,Sheath,1,True,0.100866,0.000019,21.362059,0.060839
564,1,MS,4,Peduncle,1,False,1.5462,0.000025,20.957446,0.079938
564,1,MS,4,Peduncle,2,True,15.874355,0.000073,20.627572,0.298086
564,1,MS,5,Chaff,1,True,27.061019,0.000111,22.674028,0.476318
565,1,MS,1,Internode,1,False,-0.375221,0.00002,20.741027,0.055065
565,1,MS,1,Internode,2,True,3.436101,0.000034,20.42646,0.102009
565,1,MS,1,Lamina,1,True,26.756279,0.000114,23.098796,0.437496
565,1,MS,1,Sheath,1,True,9.977943,0.000058,20.651934,0.192911
565,1,MS,2,Internode,1,True,0.406969,0.000022,21.042446,0.063227
565,1,MS,2,Lamina,1,True,9.53434,0.000059,20.05668,0.187971
565,1,MS,2,Sheath,1,True,1.71438,0.000027,21.100645,0.078963
565,1,MS,3,Internode,1,True,-0.428255,0.000019,21.028848,0.054216
565,1,MS,3,Lamina,1,True,3.01846,0.000034,20.207815,0.096894
565,1,MS,3,Sheath,1,True,0.25816,0.000021,21.388429,0.061566
565,1,MS,4,Peduncle,1,False,1.850756,0.000029,20.87143,0.081358
565,1,MS,4,Peduncle,2,True,17.581867,0.000082,20.698002,0.302241
565,1,MS,5,Chaff,1,True,28.857133,0.000121,23.569665,0.467298
566,1,MS,1,Internode,1,False,-0.375221,0.00002,20.741027,0.055065
566,1,MS,1,Internode,2,True,3.436101,0.000034,20.42646,0.102009
566,1,MS,1,Lamina,1,True,26.756279,0.000114,23.098796,0.437496
566,1,MS,1,Sheath,1,True,9.977943,0.000058,20.651934,0.192911
566,1,MS,2,Internode,1,True,0.406969,0.000022,21.042446,0.063227
566,1,MS,2,Lamina,1,True,9.53434,0.000059,20.05668,0.187971
566,1,MS,2,Sheath,1,True,1.71438,0.000027,21.100645,0.078963
566,1,MS,3,Internode,1,True,-0.428255,0.000019,21.028848,0.054216
566,1,MS,3,Lamina,1,True,3.01846,0.000034,20.207815,0.096894
566,1,MS,3,Sheath,1,True,0.25816,0.000021,21.388429,0.061566
566,1,MS,4,Peduncle,1,False,1.850756,0.000029,20.87143,0.081358
566,1,MS,4,Peduncle,2,True,17.581867,0.000082,20.698002,0.302241
566,1,MS,5,Chaff,1,True,28.857133,0.000121,23.569665,0.467298
567,1,MS,1,Internode,1,False,-0.394736,0.000021,21.114739,0.054865
567,1,MS,1,Internode,2,True,3.189806,0.000035,20.806212,0.097022
567,1,MS,1,Lamina,1,True,25.765046,0.000119,22.645928,0.408897
567,1,MS,1,Sheath,1,True,9.340721,0.000059,21.003755,0.179081
567,1,MS,2,Internode,1,True,0.317558,0.000023,21.43492,0.061923
567,1,MS,2,Lamina,1,True,8.929758,0.000061,20.333718,0.174987
567,1,MS,2,Sheath,1,True,1.572028,0.000028,21.500454,0.076302
567,1,MS,3,Internode,1,True,-0.530357,0.00002,21.422423,0.053246
567,1,MS,3,Lamina,1,True,2.768837,0.000035,20.585553,0.092089
567,1,MS,3,Sheath,1,True,0.166719,0.000023,21.7899,0.060326
567,1,MS,4,Peduncle,1,False,1.708335,0.000031,21.263579,0.078605
567,1,MS,4,Peduncle,2,True,16.725901,0.000085,20.674812,0.281445
567,1,MS,5,Chaff,1,True,27.775176,0.000127,23.126673,0.437635
568,1,MS,1,Internode,1,False,-0.394736,0.000021,21.114739,0.054865
568,1,MS,1,Internode,2,True,3.189806,0.000035,20.806212,0.097022
568,1,MS,1,Lamina,1,True,25.765046,0.000119,22.645928,0.408897
568,1,MS,1,Sheath,1,True,9.340721,0.000059,21.003755,0.179081
568,1,MS,2,Internode,1,True,0.317558,0.000023,21.43492,0.061923
568,1,MS,2,Lamina,1,True,8.929758,0.000061,20.333718,0.174987
568,1,MS,2,Sheath,1,True,1.572028,0.000028,21.500454,0.076302
568,1,MS,3,Internode,1,True,-0.530357,0.00002,21.422423,0.053246
568,1,MS,3,Lamina,1,True,2.768837,0.000035,20.585553,0.092089
568,1,MS,3,Sheath,1,True,0.166719,0.000023,21.7899,0.060326
568,1,MS,4,Peduncle,1,False,1.708335,0.000031,21.263579,0.078605
568,1,MS,4,Peduncle,2,True,16.725901,0.000085,20.674812,0.281445
568,1,MS,5,Chaff,1,True,27.775176,0.000127,23.126673,0.437635
569,1,MS,1,Internode,1,False,-0.51036,0.000022,20.187339,0.052923
569,1,MS,1,Internode,2,True,2.266342,0.000033,20.022764,0.081057
569,1,MS,1,Lamina,1,True,21.090735,0.000105,20.64686,0.309568
569,1,MS,1,Sheath,1,True,7.026783,0.000052,20.304918,0.136703
569,1,MS,2,Internode,1,True,0.065855,0.000024,20.55617,0.057902
569,1,MS,2,Lamina,1,True,6.692802,0.000052,19.568942,0.133891
569,1,MS,2,Sheath,1,True,1.038611,0.000027,20.676327,0.067546
569,1,MS,3,Internode,1,True,-0.562872,0.000021,20.499991,0.05219
569,1,MS,3,Lamina,1,True,1.943464,0.000032,19.780879,0.077837
569,1,MS,3,Sheath,1,True,-0.091541,0.000023,20.926616,0.056462
569,1,MS,4,Peduncle,1,False,1.124204,0.000029,20.441017,0.068949
569,1,MS,4,Peduncle,2,True,12.994443,0.000074,19.521202,0.209895
569,1,MS,5,Chaff,1,True,23.036416,0.000113,21.038619,0.33406
570,1,MS,1,Internode,1,False,-0.51036,0.000022,20.187339,0.052923
570,1,MS,1,Internode,2,True,2.266342,0.000033,20.022764,0.081057
570,1,MS,1,Lamina,1,True,21.090735,0.000105,20.64686,0.309568
570,1,MS,1,Sheath,1,True,7.026783,0.000052,20.304918,0.136703
570,1,MS,2,Internode,1,True,0.065855,0.000024,20.55617,0.057902
570,1,MS,2,Lamina,1,True,6.692802,0.000052,19.568942,0.133891
570,1,MS,2,Sheath,1,True,1.038611,0.000027,20.676327,0.067546
570,1,MS,3,Internode,1,True,-0.562872,0.000021,20.499991,0.05219
570,1,MS,3,Lamina,1,True,1.943464,0.000032,19.780879,0.077837
570,1,MS,3,Sheath,1,True,-0.091541,0.000023,20.926616,0.056462
570,1,MS,4,Peduncle,1,False,1.124204,0.000029,20.441017,0.068949
570,1,MS,4,Peduncle,2,True,12.994443,0.000074,19.521202,0.209895
570,1,MS,5,Chaff,1,True,23.036416,0.000113,21.038619,0.33406
571,1,MS,1,Internode,1,False,-0.588977,0.000014,18.282919,0.051902
571,1,MS,1,Internode,2,True,0.908432,0.000018,18.302504,0.070238
571,1,MS,1,Lamina,1,True,12.780002,0.000056,18.443351,0.249402
571,1,MS,1,Sheath,1,True,3.569743,0.000027,18.598911,0.107972
571,1,MS,2,Internode,1,True,-0.324985,0.000014,18.573338,0.054715
571,1,MS,2,Lamina,1,True,3.38432,0.000027,18.117887,0.105702
571,1,MS,2,Sheath,1,True,0.206911,0.000016,18.694835,0.061169
571,1,MS,3,Internode,1,True,-0.654476,0.000013,18.504912,0.050951
571,1,MS,3,Lamina,1,True,0.687957,0.000018,18.12861,0.06758
571,1,MS,3,Sheath,1,True,-0.408844,0.000014,18.825406,0.053769
571,1,MS,4,Peduncle,1,False,0.251488,0.000017,18.540022,0.0621
571,1,MS,4,Peduncle,2,True,7.08811,0.000038,18.04721,0.161677
571,1,MS,5,Chaff,1,True,14.450854,0.000061,18.637551,0.275271
572,1,MS,1,Internode,1,False,-0.588977,0.000014,18.282919,0.051902
572,1,MS,1,Internode,2,True,0.908432,0.000018,18.302504,0.070238
572,1,MS,1,Lamina,1,True,12.780002,0.000056,18.443351,0.249402
572,1,MS,1,Sheath,1,True,3.569743,0.000027,18.598911,0.107972
572,1,MS,2,Internode,1,True,-0.324985,0.000014,18.573338,0.054715
572,1,MS,2,Lamina,1,True,3.38432,0.000027,18.117887,0.105702
572,1,MS,2,Sheath,1,True,0.206911,0.000016,18.694835,0.061169
572,1,MS,3,Internode,1,True,-0.654476,0.000013,18.504912,0.050951
572,1,MS,3,Lamina,1,True,0.687957,0.000018,18.12861,0.06758
572,1,MS,3,Sheath,1,True,-0.408844,0.000014,18.825406,0.053769
572,1,MS,4,Peduncle,1,False,0.251488,0.000017,18.540022,0.0621
572,1,MS,4,Peduncle,2,True,7.08811,0.000038,18.04721,0.161677
572,1,MS,5,Chaff,1,True,14.450854,0.000061,18.637551,0.275271
573,1,MS,1,Internode,1,False,-0.58816,0.000005,14.420537,0.05
573,1,MS,1,Internode,2,True,-0.427735,0.000005,14.534533,0.052578
573,1,MS,1,Lamina,1,True,1.43842,0.000008,14.765454,0.084766
573,1,MS,1,Sheath,1,True,-0.035387,0.000006,14.853306,0.058924
573,1,MS,2,Internode,1,True,-0.581273,0.000005,14.640805,0.05
573,1,MS,2,Lamina,1,True,-0.041982,0.000006,14.531956,0.058948
573,1,MS,2,Sheath,1,True,-0.504832,0.000005,14.75741,0.051289
573,1,MS,3,Internode,1,True,-0.576574,0.000005,14.572162,0.05
573,1,MS,3,Lamina,1,True,-0.435951,0.000005,14.389181,0.052581
573,1,MS,3,Sheath,1,True,-0.582605,0.000005,14.812153,0.05
573,1,MS,4,Peduncle,1,False,-0.521643,0.000005,14.656508,0.05129
573,1,MS,4,Peduncle,2,True,0.483296,0.000007,14.58127,0.067706
573,1,MS,5,Chaff,1,True,1.761386,0.000009,14.889706,0.090719
574,1,MS,1,Internode,1,False,-0.58816,0.000005,14.420537,0.05
574,1,MS,1,Internode,2,True,-0.427735,0.000005,14.534533,0.052578
574,1,MS,1,Lamina,1,True,1.43842,0.000008,14.765454,0.084766
574,1,MS,1,Sheath,1,True,-0.035387,0.000006,14.853306,0.058924
574,1,MS,2,Internode,1,True,-0.581273,0.000005,14.640805,0.05
574,1,MS,2,Lamina,1,True,-0.041982,0.000006,14.531956,0.058948
574,1,MS,2,Sheath,1,True,-0.504832,0.000005,14.75741,0.051289
574,1,MS,3,Internode,1,True,-0.576574,0.000005,14.572162,0.05
574,1,MS,3,Lamina,1,True,-0.435951,0.000005,14.389181,0.052581
574,1,MS,3,Sheath,1,True,-0.582605,0.000005,14.812153,0.05
574,1,MS,4,Peduncle,1,False,-0.521643,0.000005,14.656508,0.05129
574,1,MS,4,Peduncle,2,True,0.483296,0.000007,14.58127,0.067706
574,1,MS,5,Chaff,1,True,1.761386,0.000009,14.889706,0.090719
575,1,MS,1,Internode,1,False,-0.522267,0.000003,12.66613,0.05
575,1,MS,1,Internode,2,True,-0.525882,0.000003,12.756874,0.05
575,1,MS,1,Lamina,1,True,-0.537582,0.000003,12.849204,0.05
575,1,MS,1,Sheath,1,True,-0.529042,0.000003,13.019675,0.05
575,1,MS,2,Internode,1,True,-0.516911,0.000002,12.85353,0.05
575,1,MS,2,Lamina,1,True,-0.534882,0.000003,12.730685,0.05
575,1,MS,2,Sheath,1,True,-0.521975,0.000003,12.950266,0.05
575,1,MS,3,Internode,1,True,-0.513234,0.000002,12.795243,0.05
575,1,MS,3,Lamina,1,True,-0.532498,0.000003,12.625549,0.05
575,1,MS,3,Sheath,1,True,-0.51795,0.000002,12.998581,0.05
575,1,MS,4,Peduncle,1,False,-0.535212,0.000003,12.864354,0.05
575,1,MS,4,Peduncle,2,True,-0.531725,0.000003,12.74799,0.05
575,1,MS,5,Chaff,1,True,-0.538685,0.000003,12.958446,0.05
576,1,MS,1,Internode,1,False,-0.522267,0.000003,12.66613,0.05
576,1,MS,1,Internode,2,True,-0.525882,0.000003,12.756874,0.05
576,1,MS,1,Lamina,1,True,-0.537582,0.000003,12.849204,0.05
576,1,MS,1,Sheath,1,True,-0.529042,0.000003,13.019675,0.05
576,1,MS,2,Internode,1,True,-0.516911,0.000002,12.85353,0.05
576,1,MS,2,Lamina,1,True,-0.534882,0.000003,12.730685,0.05
576,1,MS,2,Sheath,1,True,-0.521975,0.000003,12.950266,0.05
576,1,MS,3,Internode,1,True,-0.513234,0.000002,12.795243,0.05
576,1,MS,3,Lamina,1,True,-0.532498,0.000003,12.625549,0.05
576,1,MS,3,Sheath,1,True,-0.51795,0.000002,12.998581,0.05
576,1,MS,4,Peduncle,1,False,-0.535212,0.000003,12.864354,0.05
576,1,MS,4,Peduncle,2,True,-0.531725,0.000003,12.74799,0.05
576,1,MS,5,Chaff,1,True,-0.538685,0.000003,12.958446,0.05
577,1,MS,1,Internode,1,False,-0.496994,0.000002,11.93635,0.05
577,1,MS,1,Internode,2,True,-0.500724,0.000002,12.034284,0.05
577,1,MS,1,Lamina,1,True,-0.512793,0.000002,12.128,0.05
577,1,MS,1,Sheath,1,True,-0.503984,0.000002,12.317751,0.05
577,1,MS,2,Internode,1,True,-0.491466,0.000002,12.138565,0.05
577,1,MS,2,Lamina,1,True,-0.510008,0.000002,11.99878,0.05
577,1,MS,2,Sheath,1,True,-0.496692,0.000002,12.242904,0.05
577,1,MS,3,Internode,1,True,-0.487668,0.000002,12.075684,0.05
577,1,MS,3,Lamina,1,True,-0.507549,0.000002,11.88412,0.05
577,1,MS,3,Sheath,1,True,-0.492538,0.000002,12.295005,0.05
577,1,MS,4,Peduncle,1,False,-0.510348,0.000002,12.150242,0.05
577,1,MS,4,Peduncle,2,True,-0.506751,0.000002,12.024697,0.05
577,1,MS,5,Chaff,1,True,-0.513932,0.000002,12.251725,0.05
578,1,MS,1,Internode,1,False,-0.496994,0.000002,11.93635,0.05
578,1,MS,1,Internode,2,True,-0.500724,0.000002,12.034284,0.05
578,1,MS,1,Lamina,1,True,-0.512793,0.000002,12.128,0.05
578,1,MS,1,Sheath,1,True,-0.503984,0.000002,12.317751,0.05
578,1,MS,2,Internode,1,True,-0.491466,0.000002,12.138565,0.05
578,1,MS,2,Lamina,1,True,-0.510008,0.000002,11.99878,0.05
578,1,MS,2,Sheath,1,True,-0.496692,0.000002,12.242904,0.05
578,1,MS,3,Internode,1,True,-0.487668,0.000002,12.075684,0.05
578,1,MS,3,Lamina,1,True,-0.507549,0.000002,11.88412,0.05
578,1,MS,3,Sheath,1,True,-0.492538,0.000002,12.295005,0.05
578,1,MS,4,Peduncle,1,False,-0.510348,0.000002,12.150242,0.05
578,1,MS,4,Peduncle,2,True,-0.506751,0.000002,12.024697,0.05
578,1,MS,5,Chaff,1,True,-0.513932,0.000002,12.251725,0.05
579,1,MS,1,Internode,1,False,-0.488668,0.000001,11.694813,0.05
579,1,MS,1,Internode,2,True,-0.491546,0.000001,11.770755,0.05
579,1,MS,1,Lamina,1,True,-0.500759,0.000001,11.848133,0.05
579,1,MS,1,Sheath,1,True,-0.49405,0.000001,11.989367,0.05
579,1,MS,2,Internode,1,True,-0.484377,0.000001,11.851388,0.05
579,1,MS,2,Lamina,1,True,-0.498647,0.000001,11.749291,0.05
579,1,MS,2,Sheath,1,True,-0.488435,0.000001,11.931821,0.05
579,1,MS,3,Internode,1,True,-0.481413,0.000001,11.802795,0.05
579,1,MS,3,Lamina,1,True,-0.496775,0.000001,11.661277,0.05
579,1,MS,3,Sheath,1,True,-0.485212,0.000001,11.971892,0.05
579,1,MS,4,Peduncle,1,False,-0.498906,0.000001,11.860401,0.05
579,1,MS,4,Peduncle,2,True,-0.496166,0.000001,11.76333,0.05
579,1,MS,5,Chaff,1,True,-0.501621,0.000001,11.93861,0.05
580,1,MS,1,Internode,1,False,-0.488668,0.000001,11.694813,0.05
580,1,MS,1,Internode,2,True,-0.491546,0.000001,11.770755,0.05
580,1,MS,1,Lamina,1,True,-0.500759,0.000001,11.848133,0.05
580,1,MS,1,Sheath,1,True,-0.49405,0.000001,11.989367,0.05
580,1,MS,2,Internode,1,True,-0.484377,0.000001,11.851388,0.05
580,1,MS,2,Lamina,1,True,-0.498647,0.000001,11.749291,0.05
580,1,MS,2,Sheath,1,True,-0.488435,0.000001,11.931821,0.05
580,1,MS,3,Internode,1,True,-0.481413,0.000001,11.802795,0.05
580,1,MS,3,Lamina,1,True,-0.496775,0.000001,11.661277,0.05
580,1,MS,3,Sheath,1,True,-0.485212,0.000001,11.971892,0.05
580,1,MS,4,Peduncle,1,False,-0.498906,0.000001,11.860401,0.05
580,1,MS,4,Peduncle,2,True,-0.496166,0.000001,11.76333,0.05
580,1,MS,5,Chaff,1,True,-0.501621,0.000001,11.93861,0.05
581,1,MS,1,Internode,1,False,-0.520178,0.000002,12.603972,0.05
581,1,MS,1,Internode,2,True,-0.523024,0.000002,12.675268,0.05
581,1,MS,1,Lamina,1,True,-0.532143,0.000002,12.75064,0.05
581,1,MS,1,Sheath,1,True,-0.525501,0.000002,12.880636,0.05
581,1,MS,2,Internode,1,True,-0.515935,0.000002,12.750994,0.05
581,1,MS,2,Lamina,1,True,-0.530052,0.000002,12.658446,0.05
581,1,MS,2,Sheath,1,True,-0.519947,0.000002,12.826558,0.05
581,1,MS,3,Internode,1,True,-0.513006,0.000002,12.705355,0.05
581,1,MS,3,Lamina,1,True,-0.528199,0.000002,12.576381,0.05
581,1,MS,3,Sheath,1,True,-0.51676,0.000002,12.864213,0.05
581,1,MS,4,Peduncle,1,False,-0.530308,0.000002,12.759461,0.05
581,1,MS,4,Peduncle,2,True,-0.527596,0.000002,12.668296,0.05
581,1,MS,5,Chaff,1,True,-0.532995,0.000002,12.832937,0.05
582,1,MS,1,Internode,1,False,-0.520178,0.000002,12.603972,0.05
582,1,MS,1,Internode,2,True,-0.523024,0.000002,12.675268,0.05
582,1,MS,1,Lamina,1,True,-0.532143,0.000002,12.75064,0.05
582,1,MS,1,Sheath,1,True,-0.525501,0.000002,12.880636,0.05
582,1,MS,2,Internode,1,True,-0.515935,0.000002,12.750994,0.05
582,1,MS,2,Lamina,1,True,-0.530052,0.000002,12.658446,0.05
582,1,MS,2,Sheath,1,True,-0.519947,0.000002,12.826558,0.05
582,1,MS,3,Internode,1,True,-0.513006,0.000002,12.705355,0.05
582,1,MS,3,Lamina,1,True,-0.528199,0.000002,12.576381,0.05
582,1,MS,3,Sheath,1,True,-0.51676,0.000002,12.864213,0.05
582,1,MS,4,Peduncle,1,False,-0.530308,0.000002,12.759461,0.05
582,1,MS,4,Peduncle,2,True,-0.527596,0.000002,12.668296,0.05
582,1,MS,5,Chaff,1,True,-0.532995,0.000002,12.832937,0.05
583,1,MS,1,Internode,1,False,-0.561198,0.000005,15.791875,0.051294
583,1,MS,1,Internode,2,True,0.439194,0.000007,15.95368,0.06771
583,1,MS,1,Lamina,1,True,9.023857,0.000019,17.435709,0.237043
583,1,MS,1,Sheath,1,True,2.339545,0.00001,16.353803,0.102525
583,1,MS,2,Internode,1,True,-0.389785,0.000005,16.019137,0.053859
583,1,MS,2,Lamina,1,True,2.212177,0.00001,16.110008,0.100272
583,1,MS,2,Sheath,1,True,-0.079375,0.000006,16.143112,0.058933
583,1,MS,3,Internode,1,True,-0.548967,0.000005,15.94446,0.051292
583,1,MS,3,Lamina,1,True,0.285952,0.000007,15.80666,0.065242
583,1,MS,3,Sheath,1,True,-0.391121,0.000005,16.190249,0.053853
583,1,MS,4,Peduncle,1,False,-0.018171,0.000006,16.047559,0.060201
583,1,MS,4,Peduncle,2,True,4.802068,0.000013,16.536962,0.151368
583,1,MS,5,Chaff,1,True,10.278896,0.000021,17.605071,0.262815
584,1,MS,1,Internode,1,False,-0.561198,0.000005,15.791875,0.051294
584,1,MS,1,Internode,2,True,0.439194,0.000007,15.95368,0.06771
584,1,MS,1,Lamina,1,True,9.023857,0.000019,17.435709,0.237043
584,1,MS,1,Sheath,1,True,2.339545,0.00001,16.353803,0.102525
584,1,MS,2,Internode,1,True,-0.389785,0.000005,16.019137,0.053859
584,1,MS,2,Lamina,1,True,2.212177,0.00001,16.110008,0.100272
584,1,MS,2,Sheath,1,True,-0.079375,0.000006,16.143112,0.058933
584,1,MS,3,Internode,1,True,-0.548967,0.000005,15.94446,0.051292
584,1,MS,3,Lamina,1,True,0.285952,0.000007,15.80666,0.065242
